chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr7	99056348	99056479	Human_hyper_OD	Human-specific	132	4	18.3642525775627	0.4034	0.8305	0.4714	0.5663	0.1366	0.3397	9.99790683557585e-10	0.0617117494400531	0.000201320731631586
chr21	33259895	33259961	Human_hyper_OD	Human-specific	67	4	18.3303878375595	0.2598	0.7207	0.263	0.4161	0.2145	0.1668	2.93268074749204e-05	0.00208918560734996	2.02400688357677e-14
chr2	236607307	236607383	Human_hyper_OD	Human-specific	77	4	18.2932166543596	0.5139	0.7158	0.497	0.3973	0.3539	0.4226	0.000781588130582784	0.107904976108506	0.0177541187410938
chr3	64203104	64203423	Human_hyper_OD	Human-specific	320	4	18.2687717175437	0.3	0.9143	0.4149	0.7978	0.609	0.629	8.19312783946015e-10	6.93865200930884e-11	5.58465255664669e-52
chr1	154821187	154821314	Human_hyper_OD	Human-specific	128	5	18.2262251665307	0.4695	0.7182	0.5734	0.595	0.555	0.3757	1.09571812721447e-05	0.00122407407580641	8.55955471957052e-17
chr6	34665117	34665207	Human_hyper_OD	Human-specific	91	5	18.1781040932661	0.0155	0.1818	0.0054	0.0364	0.002	0.0015	2.17817166011409e-06	0.00234614159742135	1.18078167252105e-16
chr11	35930904	35931224	Human_hyper_OD	Human-specific	321	4	18.0660275734984	0.4837	0.7154	0.4979	0.5447	0.4456	0.402	0.00182599884692869	0.0483705124329472	1.52866012910096e-11
chr2	114034007	114034206	Human_hyper_OD	Human-specific	200	6	18.064775840181	0.2057	0.6167	0.137	0.2781	0.2104	0.2085	4.76194421672448e-06	5.75582188354007e-08	2.96344035780556e-19
chr1	114355611	114355693	Human_hyper_OD	Human-specific	83	4	18.032593911415	0.2436	0.5304	0.2651	0.2956	0.2998	0.3138	3.51295343303655e-07	0.936478417131279	8.65214524786172e-10
chr5	78808006	78808130	Human_hyper_OD	Human-specific	125	6	18.0115539418986	0.0182	0.1887	0.0057	0.088	0.0045	0.0378	0.0196072890464408	0.00195244086065755	6.55239949576598e-08
chr17	67705927	67706142	Human_hyper_OD	Human-specific	216	4	17.9931420409154	0.5765	0.8917	0.7	0.7452	0.7896	0.4833	3.18545237348699e-07	2.41291761894173e-11	3.70479843838459e-44
chr19	56916449	56916991	Human_hyper_OD	Human-specific	543	4	17.9276445781427	0.4977	0.8459	0.5755	0.5727	0.4174	0.3667	1.16105433151567e-09	0.222750445282231	3.10055373430003e-16
chr13	76444774	76444936	Human_hyper_OD	Human-specific	163	5	17.9145547568016	0.245	0.4686	0.2684	0.243	0.2068	0.09	6.71848917489589e-06	0.0169005494079271	8.27539741331594e-21
chr12	130455993	130456538	Human_hyper_OD	Human-specific	546	4	17.902813613954	0.3572	0.8833	0.4532	0.695	0.438	0.7232	2.55299078242756e-07	0.430041403936484	1.28810588265679e-07
chr10	30318261	30318362	Human_hyper_OD	Human-specific	102	4	17.9004420320857	0.3754	0.8847	0.4658	0.6506	0.481	0.6681	7.23515764494657e-06	0.80286995609765	1.48963487185875e-12
chr21	41242756	41242863	Human_hyper_OD	Human-specific	108	4	17.879668311783	0.6471	0.9625	0.7298	0.858	0.8316	0.7928	3.1961242615007e-07	0.000935160187818533	1.66590323702454e-31
chr5	40836180	40836259	Human_hyper_OD	Human-specific	80	5	17.8400394435832	0.1944	0.463	0.0086	0.0203	0.011	0.0317	6.9474723205767e-05	0.984009101039668	0.000146492989386028
chr6	159515749	159516011	Human_hyper_OD	Human-specific	263	5	17.8119709176523	0.2691	0.7872	0.2157	0.536	0.2931	0.25	9.39654200601364e-05	1.00781269414096e-12	2.54811886637775e-35
chr16	30023683	30023844	Human_hyper_OD	Human-specific	162	5	17.7865262717212	0.317	0.7174	0.3542	0.5106	0.3074	0.4848	0.000704433049214527	0.923871125913578	8.40665344383586e-06
chr16	81038941	81039011	Human_hyper_OD	Human-specific	71	5	17.7691559901238	0.4638	0.8202	0.2516	0.3907	0.3212	0.4326	0.00141351835544597	0.861713887516427	0.00231601477707103
chr5	153093584	153093860	Human_hyper_OD	Human-specific	277	4	17.7131762152388	0.3126	0.7213	0.2604	0.3786	0.3592	0.3873	1.91306901766031e-10	0.000430172645566372	1.22163343092072e-18
chr12	90382507	90382977	Human_hyper_OD	Human-specific	471	4	17.6055277217308	0.6649	0.8599	0.7301	0.7218	0.6817	0.4949	3.56563312781196e-11	5.48014220693714e-07	1.9248146789357e-37
chr13	107639950	107640148	Human_hyper_OD	Human-specific	199	4	17.5284354445664	0.4745	0.6403	0.3845	0.3057	0.3032	0.1727	2.68520714240111e-05	0.00135883863949195	5.83070487824721e-16
chr6	44300589	44301119	Human_hyper_OD	Human-specific	531	4	17.3937535741845	0.457	0.6922	0.3611	0.3105	0.2433	0.3512	1.2338874617805e-09	0.000735501346730437	0.000336752539849586
chr4	38037169	38037381	Human_hyper_OD	Human-specific	213	4	17.3648351996724	0.344	0.5521	0.2808	0.2802	0.0566	0.0401	3.15263442371504e-09	0.418844435708686	3.47572984422211e-09
chr7	132205756	132205917	Human_hyper_OD	Human-specific	162	4	17.3185299442133	0.1055	0.8411	0.1546	0.6712	0.0801	0.4148	9.91018258272767e-09	0.0305573052891539	2.72319673220476e-15
chr1	203330179	203330393	Human_hyper_OD	Human-specific	215	4	17.3095351108523	0.303	0.8984	0.3711	0.6192	0.2127	0.5612	2.5557713718089e-08	0.0432435747244032	0.000919247400984513
chr3	123876165	123876439	Human_hyper_OD	Human-specific	275	4	17.2594652042661	0.2598	0.7965	0.3497	0.6475	0.2189	0.5914	5.35077434814885e-06	0.269202378712124	0.000557952828849484
chr8	1014828	1015108	Human_hyper_OD	Human-specific	281	5	17.2479025310428	0.3842	0.5768	0.3885	0.4131	0.2863	0.1723	0.000307522375018695	0.00112408809067177	8.84481736502128e-17
chr2	114031144	114031602	Human_hyper_OD	Human-specific	459	5	17.2431117497594	0.5491	0.7224	0.5188	0.5225	0.491	0.4329	0.000443372495970283	0.0367954750975597	4.85971907532122e-06
chr7	46022650	46022755	Human_hyper_OD	Human-specific	106	5	17.1575465192396	0.6274	0.9443	0.7026	0.7969	0.8309	0.8146	9.36365860376436e-10	0.000579886320606599	2.82092648632562e-18
chr8	33250870	33251213	Human_hyper_OD	Human-specific	344	4	17.0983522193753	0.555	0.6926	0.4598	0.372	0.4735	0.358	8.95506632323699e-05	0.436781474140698	1.95158010312928e-13
chr16	75046452	75046689	Human_hyper_OD	Human-specific	238	4	16.8553737305404	0.5355	0.8547	0.5092	0.5647	0.5908	0.5238	5.11407017738376e-07	0.0035300562029937	6.04186998121005e-17
chr1	83450929	83452294	Human_hyper_OD	Human-specific	1366	4	16.7270345647047	0.6091	0.8433	0.6116	0.6536	0.61	0.4342	5.81007617006692e-11	4.5841615318904e-08	2.18214116053794e-60
chr12	77719842	77720159	Human_hyper_OD	Human-specific	318	5	16.6991212539813	0.0596	0.3596	0.0315	0.1195	0.0171	0.1444	7.68819770164401e-05	0.141673517168695	0.00402109993532399
chr19	2282864	2282954	Human_hyper_OD	Human-specific	91	4	16.6188125964846	0.2184	0.7024	0.1413	0.4057	0.0039	0.0042	3.53927189018744e-07	4.81348357293213e-07	2.62106192348948e-29
chr1	181003160	181003250	Human_hyper_OD	Human-specific	91	5	16.3993833021706	0.2241	0.5531	0.2292	0.3786	0.1896	0.0978	0.03918115747849	4.37568434596726e-09	8.73901508342553e-10
chr1	94505763	94506021	Human_hyper_OD	Human-specific	259	4	16.248615457403	0.5623	0.7862	0.4267	0.4009	0.5784	0.4214	2.29088212782759e-09	6.78184394909918e-05	5.32828974570729e-26
chr12	12120479	12120571	Human_hyper_OD	Human-specific	93	4	16.0993445107791	0.4855	0.8177	0.5554	0.6041	0.6015	0.633	0.000488185487542748	0.806206911355956	1.49874195549546e-05
chr15	53094155	53094208	Human_hyper_OD	Human-specific	54	5	16.0578525187988	0.3224	0.772	0.106	0.285	0.2927	0.508	9.67433994808746e-07	0.770205364356599	7.06089251022328e-06
chr1	38509864	38509962	Human_hyper_OD	Human-specific	99	5	16.036587253427	0.3709	0.7787	0.4359	0.6379	0.3946	0.6652	0.00400098840101634	0.500821830233504	0.00801791493775067
chr13	31314554	31314732	Human_hyper_OD	Human-specific	179	4	15.8361567305242	0.4586	0.6884	0.5485	0.5188	0.357	0.2682	6.78065148969337e-06	0.266585616508015	2.15644456785152e-13
chr3	25948273	25948922	Human_hyper_OD	Human-specific	650	4	15.7795510857999	0.4084	0.5659	0.4279	0.3766	0.4184	0.2776	0.000124366136506688	8.49917602438125e-05	1.27317818083484e-14
chr8	53326303	53326565	Human_hyper_OD	Human-specific	263	5	15.7539060647788	0.1771	0.7667	0.1385	0.4703	0.0055	0.0203	0.00110835786014915	9.51736782622521e-07	1.53655936729082e-29
chr6	166988933	166989133	Human_hyper_OD	Human-specific	201	4	15.7469827589164	0.0945	0.6312	0.0548	0.3542	0.0403	0.2666	2.07390018931316e-05	0.47134224554833	9.69560508841596e-07
chr2	171574989	171575094	Human_hyper_OD	Human-specific	106	4	15.6961548731675	0.5014	0.8897	0.4626	0.7118	0.5383	0.6298	7.17916867143859e-05	0.0776289399742066	1.65725722787243e-08
chr7	82297286	82298258	Human_hyper_OD	Human-specific	973	4	15.6315821159357	0.6922	0.9059	0.6544	0.741	0.656	0.505	3.64884853817408e-08	5.46393732344568e-07	9.14455404906017e-29
chr14	79464141	79464844	Human_hyper_OD	Human-specific	704	4	15.6245820985396	0.6369	0.8362	0.5953	0.6097	0.6772	0.4851	7.62232619779679e-07	2.44098022491193e-09	4.08335532520678e-35
chr2	110063692	110063819	Human_hyper_OD	Human-specific	128	4	15.3437684384701	0.0815	0.3743	0.1145	0.1923	0.029	0.0597	2.52239548496835e-05	0.415905943994718	2.56754956346501e-11
chr9	137834725	137834861	Human_hyper_OD	Human-specific	137	4	15.2235503292008	0.1308	0.2965	0.1527	0.145	0.1194	0.0301	0.000483287799183982	0.0351282349853896	1.10739778105922e-12
chr18	3246867	3246932	Human_hyper_OD	Human-specific	66	4	15.2131384966719	0.2146	0.4409	0.2548	0.1922	0.2562	0.0339	2.61231833927879e-05	0.000473507338971905	6.3974743582588e-17
chr12	13640428	13640831	Human_hyper_OD	Human-specific	404	4	15.1723858664505	0.4545	0.8392	0.355	0.6123	0.4916	0.6668	0.000645009816494015	0.0678440689609527	5.27716332367667e-09
chr10	92924123	92924184	Human_hyper_OD	Human-specific	62	5	15.1509894654665	0.0626	0.378	0.1268	0.2668	0.0561	0.2174	6.16794477492933e-05	0.0713773288161008	6.50922404179533e-05
chr12	67911111	67911251	Human_hyper_OD	Human-specific	141	4	15.1311969264938	0.2729	0.6128	0.3786	0.4923	0.2356	0.3398	0.00297573017857248	0.979121941825397	0.000200860453848065
chr14	61121495	61121747	Human_hyper_OD	Human-specific	253	5	15.106911840564	0.1834	0.7323	0.1003	0.4007	0.0768	0.3698	1.95621285596775e-07	0.561713220515966	5.87733416998632e-06
chr8	9790896	9791077	Human_hyper_OD	Human-specific	182	4	15.0398361275117	0.2878	0.7945	0.3526	0.6197	0.506	0.5693	4.71736174490256e-09	8.64164291461485e-06	2.86948191970833e-27
chr3	2487945	2488675	Human_hyper_OD	Human-specific	731	4	14.7993637903291	0.5365	0.7724	0.4984	0.476	0.6033	0.5249	2.05257548461921e-31	0.263964173596413	7.02658530301604e-26
chr8	117355248	117355397	Human_hyper_OD	Human-specific	150	5	14.7788016114359	0.307	0.5545	0.3788	0.4384	0.2962	0.3451	0.00100589868339685	0.941241514474883	0.00164964462977197
chr10	118029398	118029840	Human_hyper_OD	Human-specific	443	4	14.7529316827647	0.4795	0.8804	0.5236	0.6151	0.2592	0.3552	4.43146429466765e-22	0.489028984273032	7.2646089257042e-24
chr19	11448640	11448760	Human_hyper_OD	Human-specific	121	4	14.4791006140533	0.3864	0.7575	0.3648	0.4236	0.3939	0.5253	3.63272325690016e-05	0.489538189486345	1.03338099839943e-06
chr2	163041017	163041095	Human_hyper_OD	Human-specific	79	5	14.4179962478753	0.2773	0.5342	0.3306	0.3951	0.3364	0.1306	0.00500662580354552	3.20158810962075e-05	2.14318104861828e-16
chr4	99065006	99065241	Human_hyper_OD	Human-specific	236	4	14.3280892113224	0.6387	0.7668	0.1631	0.1397	0.1062	0.0983	0.00274295108808325	0.663854662897066	0.0113489054984983
chr8	97168263	97169199	Human_hyper_OD	Human-specific	937	4	13.9868525560507	0.2567	0.6001	0.1576	0.2822	0.1685	0.172	2.02225346598593e-05	1.6802437560815e-07	3.84526071705162e-20
chr2	50487797	50488324	Human_hyper_OD	Human-specific	528	4	13.9468118118317	0.7624	0.9068	0.7898	0.7782	0.5976	0.4978	5.77630364526721e-05	0.159524289917304	4.50167082744331e-13
chr1	158041052	158041145	Human_hyper_OD	Human-specific	94	4	13.9217807234631	0.1562	0.3767	0.238	0.2588	0.2464	0.0811	0.00317067526794358	0.00111715142515246	1.31673433164144e-14
chr19	31767105	31767186	Human_hyper_OD	Human-specific	82	4	13.8173416348301	0.6777	0.8201	0.7048	0.6965	0.6797	0.6543	0.000140669379553497	0.591694464366396	1.44022067695272e-08
chr10	128003923	128004153	Human_hyper_OD	Human-specific	231	4	13.5582726118805	0.7385	0.9264	0.7694	0.8159	0.6354	0.6447	2.20037672676024e-06	0.325214806761517	1.17588879894859e-10
chr5	10565649	10565706	Human_hyper_OD	Human-specific	58	4	13.5406892207337	0.199	0.4036	0.2148	0.2429	0.0988	0.1219	0.0170312284808327	0.964604006396415	0.00019885166152607
chr2	54814164	54814576	Human_hyper_OD	Human-specific	413	4	13.0098919841675	0.534	0.8604	0.5502	0.7369	0.5708	0.2783	2.06405077531538e-05	2.00839672331359e-28	4.45926814139076e-77
chr6	154539459	154539645	Human_hyper_OD	Human-specific	187	4	12.7775946206202	0.3515	0.8304	0.403	0.7078	0.3834	0.6843	0.005407168509679	0.866933529138142	0.00827031199863543
chr15	53095731	53095815	Human_hyper_OD	Human-specific	85	4	12.5117760326186	0.035	0.2608	0.0291	0.1172	0.0327	0.0408	1.35744509382662e-06	0.0011749367492283	1.22407950524054e-17
chr7	95581000	95581257	Human_hyper_OD	Human-specific	258	4	12.3277368422858	0.332	0.893	0.3371	0.768	0.2209	0.0753	0.00346113909171426	6.16498038831887e-20	6.52715971776541e-53
