chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr6	9140612	9140913	Chimp_hyper_OD	Human-specific	302	4	-16.4094183478523	0.3384	0.3314	0.3659	0.7415	0.2789	0.6669	5.48514064096113e-17	0.680780836799892	1.04032805031101e-26
chr2	241501162	241501310	Chimp_hyper_OD	Human-specific	149	4	-16.3134646229153	0.1592	0.554	0.1188	0.682	0.2702	0.9244	8.30753514310944e-05	0.00681257213959464	8.56453417636127e-11
chr11	110055728	110056341	Chimp_hyper_OD	Human-specific	614	4	-16.1460101297368	0.556	0.6471	0.4763	0.7684	0.561	0.8853	2.5472294931742e-05	0.502386094797723	6.93824077477459e-12
chr20	58395057	58396055	Chimp_hyper_OD	Human-specific	999	4	-16.0879944731287	0.3519	0.4377	0.6887	0.8832	0.627	0.7706	3.55537404311606e-06	0.0291614901638916	0.00882802446018249
chr5	80314148	80314295	Chimp_hyper_OD	Human-specific	148	4	-15.9594143608138	0.6409	0.6946	0.5642	0.8616	0.7864	0.9594	0.000471000476339124	0.396744426423718	0.00501910040864003
chr1	87802019	87802322	Chimp_hyper_OD	Human-specific	304	4	-15.8046057007471	0.3194	0.5878	0.3438	0.854	0.3222	0.9426	5.65750044058338e-07	0.00619716266735573	1.23367964482269e-19
chr19	1273085	1273147	Chimp_hyper_OD	Human-specific	63	4	-15.8040977277647	0.4846	0.4102	0.5018	0.7525	0.647	0.8251	9.0009188350168e-06	0.681188060576121	1.18565930158315e-07
chr13	80623095	80623161	Chimp_hyper_OD	Human-specific	67	5	-15.7396490193562	0.0068	0.0839	0.008	0.2586	0.0617	0.4703	0.000206521059045342	0.1358376073847	2.81019712782495e-06
chr18	7459388	7459609	Chimp_hyper_OD	Human-specific	222	4	-15.7084299257205	0.8111	0.7961	0.7957	0.9464	0.8513	0.9566	6.23961140026682e-07	0.516446112076543	6.20179111802552e-08
chr3	182512799	182513334	Chimp_hyper_OD	Human-specific	536	4	-15.5074198820349	0.123	0.3132	0.1289	0.4568	0.1356	0.4763	0.00383912481198388	0.975028760192963	0.000941264285616749
chr15	41922474	41922976	Chimp_hyper_OD	Human-specific	503	4	-15.4118789757871	0.5952	0.6166	0.5258	0.7378	0.7633	0.886	1.17311186282777e-05	0.30937467547711	0.00120514676292757
chr1	114437750	114437899	Chimp_hyper_OD	Human-specific	150	4	-15.3868601902021	0.5434	0.5015	0.68	0.8024	0.3371	0.735	0.00273375645257646	2.51020018396005e-06	4.01956159422342e-19
chr2	2130906	2131386	Chimp_hyper_OD	Human-specific	481	4	-15.3438215146471	0.3114	0.5562	0.315	0.7033	0.2971	0.759	8.21840404127715e-07	0.766840324308636	9.67078211818239e-10
chr14	29247598	29247658	Chimp_hyper_OD	Human-specific	61	4	-15.3280161891218	0.0518	0.0865	0.0408	0.249	0.0259	0.3774	1.61599259438254e-09	0.00644496835420521	2.28926930897156e-25
chr2	130011149	130011383	Chimp_hyper_OD	Human-specific	235	4	-15.2317750979939	0.4176	0.4236	0.4789	0.6777	0.7479	0.8892	0.00644769465277147	0.86787319945567	0.000281935344133899
chr1	16242950	16243164	Chimp_hyper_OD	Human-specific	215	4	-15.1952506354214	0.8171	0.7679	0.7156	0.8963	0.8194	0.9311	4.87339184820888e-13	0.319822679029626	5.490895505432e-06
chr6	155782918	155783126	Chimp_hyper_OD	Human-specific	209	4	-15.0854603673127	0.3721	0.5552	0.5584	0.936	0.588	0.866	1.23143499977543e-09	0.0290026978255254	9.16592743805554e-05
chr8	72468077	72468207	Chimp_hyper_OD	Human-specific	131	4	-15.0660153368509	0.17	0.2048	0.1628	0.3625	0.121	0.2934	1.99270001258845e-08	0.849256560611811	1.07741371316141e-06
chr15	101741530	101741613	Chimp_hyper_OD	Human-specific	84	4	-14.5554617662707	0.2429	0.4132	0.2023	0.5967	0.6491	0.9347	4.38850664943539e-05	0.420543466824952	0.000853553130653251
chr2	200797842	200798173	Chimp_hyper_OD	Human-specific	332	4	-14.3198290391401	0.3046	0.369	0.3884	0.671	0.3522	0.7611	8.73469423496757e-05	0.0212143871526955	1.89801637729307e-20
chr7	39498069	39498130	Chimp_hyper_OD	Human-specific	62	4	-14.0741706654407	0.5839	0.6113	0.6871	0.8485	0.6181	0.9172	0.0107581111009851	0.00151379754153282	5.74085016353226e-08
chr10	63730114	63730377	Chimp_hyper_OD	Human-specific	264	4	-13.6220407200984	0.7052	0.6576	0.7261	0.828	0.6265	0.7686	0.000464565301913962	0.390261353968354	1.69185118849818e-06
chr2	47236002	47236117	Chimp_hyper_OD	Human-specific	116	4	-13.5422222649731	0.0096	0.0288	0.0094	0.166	0.0085	0.2187	0.000116737085971085	0.115972244472218	4.05537432574452e-10
chr3	21786958	21787592	Chimp_hyper_OD	Human-specific	635	4	-13.2797553867769	0.5148	0.7329	0.5115	0.9016	0.6113	0.9117	0.000757200965403369	0.280679024520415	0.0180807990023269
chr14	91225627	91225711	Chimp_hyper_OD	Human-specific	85	4	-13.16030695012	0.0793	0.5306	0.0917	0.7567	0.06	0.8399	3.65945500816919e-06	0.00740101197688378	1.14488631063504e-15
chr10	26509505	26510332	Chimp_hyper_OD	Human-specific	828	4	-13.0918967190378	0.4244	0.5343	0.5287	0.7957	0.5025	0.8035	0.000772587263333784	0.684531749402593	1.51538502524669e-09
chr13	113708709	113708797	Chimp_hyper_OD	Human-specific	89	4	-12.8869990253544	0.4197	0.4577	0.5829	0.8175	0.1535	0.8502	0.0028837565321478	1.37471583960478e-20	6.89536340070761e-39
chr14	91225151	91225566	Chimp_hyper_OD	Human-specific	416	4	-12.2197711810603	0.0782	0.0675	0.0802	0.2379	0.0668	0.7263	1.31247082449197e-09	4.41705110580972e-32	2.93035842007732e-86
chr11	19599445	19600393	Chimp_hyper_OD	Human-specific	949	4	-11.745690357911	0.1147	0.26	0.1466	0.5527	0.1449	0.5896	8.20722105169116e-17	0.00327459572119704	5.6412511961719e-45
