chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_interaction_HvsC	Bonferroni_interaction_MvsC	Bonferroni_interaction_MvsH
chr17	30204478	30204568	Human_hypo_ND	Human-specific	91	4	24.0018468923371	0.5507	0.9401	0.9176	0.9468	0.9077	0.9629	5.69692556285798e-16	0.259142399369201	1.02220232626524e-16
chr16	85298607	85298705	Human_hypo_ND	Human-specific	99	6	23.9795407394094	0.4484	0.9251	0.7717	0.9443	0.7512	0.9566	2.77465967932409e-06	0.388456765337398	1.78116021078144e-05
chr8	142158245	142159039	Human_hypo_ND	Human-specific	795	5	23.9759272766999	0.6303	0.9417	0.8128	0.8938	0.8855	0.9391	1.34800962426853e-08	0.177092399474693	8.36189463397941e-24
chr6	25229758	25231077	Human_hypo_ND	Human-specific	1320	6	23.9728547530882	0.5401	0.9197	0.8213	0.9284	0.9609	0.9624	1.28041191710531e-17	5.27146563499065e-08	3.37029109058161e-57
chr2	49095327	49096584	Human_hypo_ND	Human-specific	1258	4	23.9612620885848	0.7209	0.9052	0.9475	0.9341	0.9378	0.9465	5.11910723729734e-10	0.141689422853205	5.27308582052256e-08
chr14	21798681	21798806	Human_hypo_ND	Human-specific	126	5	23.9571988204644	0.7841	0.9373	0.9596	0.942	0.9682	0.9249	3.98905729736419e-12	0.271657102258636	1.42427702330438e-13
chr13	96787267	96787946	Human_hypo_ND	Human-specific	680	6	23.953938601645	0.5773	0.9145	0.8151	0.9253	0.8502	0.9271	2.97075111508699e-08	0.171156879763801	2.43388902161318e-13
chr8	134151207	134151262	Human_hypo_ND	Human-specific	56	4	23.9514245075808	0.7305	0.962	0.9496	0.9539	0.9252	0.9519	1.65884778257191e-15	0.46565543391066	5.36507797698588e-16
chr2	237703934	237704754	Human_hypo_ND	Human-specific	821	5	23.9339134916055	0.7489	0.9584	0.933	0.9516	0.91	0.9552	1.2815338385146e-15	0.411748514393824	3.48178740427572e-25
chr2	207061294	207061487	Human_hypo_ND	Human-specific	194	4	23.9300607363076	0.6487	0.8924	0.9211	0.8645	0.9149	0.9395	1.94595652755418e-17	0.0042443807112486	2.06635437671591e-11
chr2	166240108	166240963	Human_hypo_ND	Human-specific	856	5	23.9159184459149	0.6745	0.9213	0.8762	0.9269	0.9493	0.9457	1.17214430647653e-12	0.141689422853205	3.49701909581307e-18
chr11	19997386	19997844	Human_hypo_ND	Human-specific	459	5	23.9139246151339	0.5063	0.9481	0.7437	0.9465	0.8045	0.9731	1.14407062973784e-09	0.916617864380004	2.45475721825327e-12
chr17	53751663	53751976	Human_hypo_ND	Human-specific	314	4	23.8929762885575	0.5721	0.9323	0.8273	0.8834	0.7091	0.9275	1.38929451394413e-12	0.000361433970065106	3.96017538388103e-07
chr6	549153	549284	Human_hypo_ND	Human-specific	132	5	23.8908735539514	0.6239	0.9612	0.8184	0.9366	0.9385	0.9641	2.26442244300918e-09	0.043830491995787	2.19842092533476e-35
chr14	105870067	105870974	Human_hypo_ND	Human-specific	908	5	23.8875966325405	0.4084	0.8411	0.776	0.93	0.8491	0.8561	3.86106635467585e-11	1.69607289764272e-07	2.14682934495331e-48
chr17	71612554	71612688	Human_hypo_ND	Human-specific	135	6	23.8850794312597	0.5351	0.9266	0.7881	0.9368	0.9423	0.924	0.000409042563879044	0.000137028105274692	4.3790235257159e-22
chr9	83547643	83548616	Human_hypo_ND	Human-specific	974	5	23.8812397769153	0.4926	0.9076	0.6213	0.8307	0.6646	0.6933	3.45726654059802e-07	1.76285173076345e-08	3.81582873685095e-66
chr12	2670677	2670793	Human_hypo_ND	Human-specific	117	4	23.865851879009	0.4792	0.9301	0.8167	0.9055	0.7329	0.9431	9.29956351905982e-13	0.00113264991874576	6.52207259398741e-06
chr9	88054903	88055315	Human_hypo_ND	Human-specific	413	5	23.8655323624311	0.6294	0.9206	0.8651	0.9008	0.9617	0.9478	1.80884818761986e-18	0.00909623055370505	3.10191891241784e-53
chr17	39520676	39521041	Human_hypo_ND	Human-specific	366	5	23.8654940518711	0.6381	0.904	0.9627	0.9507	0.9628	0.914	3.42004056623222e-19	0.183861864401878	4.01432101330752e-24
chr12	130231411	130231673	Human_hypo_ND	Human-specific	263	6	23.8574969890767	0.5472	0.91	0.7091	0.8226	0.7877	0.9455	4.78507540384078e-09	0.117973778811999	0.000392674193517733
chr1	94069291	94069695	Human_hypo_ND	Human-specific	405	5	23.8573302466591	0.7824	0.9185	0.9297	0.9102	0.9011	0.9492	4.76130657630943e-14	0.0152427201014165	0.00141869450654572
chr3	133393957	133394067	Human_hypo_ND	Human-specific	111	4	23.8569073604906	0.473	0.7973	0.9553	0.9552	0.923	0.9309	1.4496093006162e-10	0.686533027970418	2.01824738350452e-11
chr10	132898737	132899133	Human_hypo_ND	Human-specific	397	6	23.8415962232819	0.319	0.8471	0.5851	0.8703	0.8475	0.8003	2.02573024843193e-10	2.40360059445272e-16	1.14542102161903e-45
chr3	100462242	100462620	Human_hypo_ND	Human-specific	379	4	23.8413350396247	0.5771	0.929	0.824	0.9071	0.9223	0.8237	1.83774927947547e-25	5.44214071798871e-19	1.41622092926858e-73
chr11	35547903	35548054	Human_hypo_ND	Human-specific	152	4	23.8377476237339	0.2838	0.8098	0.8684	0.9528	0.9283	0.8294	4.52882606128986e-11	2.3997260839136e-08	4.54216971989349e-25
chr15	91673041	91673281	Human_hypo_ND	Human-specific	241	5	23.8347814004387	0.5405	0.9361	0.7937	0.9016	0.74	0.8487	1.88163999201156e-13	0.874364598425172	1.07197100924997e-25
chr2	109920025	109920127	Human_hypo_ND	Human-specific	103	5	23.8238255728018	0.4407	0.7972	0.6797	0.755	0.8147	0.5949	5.0227260618958e-13	3.6340065431944e-06	5.33554209969131e-28
chr11	64300826	64301113	Human_hypo_ND	Human-specific	288	5	23.8138440326165	0.606	0.9291	0.725	0.8449	0.8434	0.9321	1.06065354438884e-07	0.907479722726937	1.35178364845928e-12
chr12	93509104	93509617	Human_hypo_ND	Human-specific	514	5	23.8107362064477	0.6509	0.9467	0.8587	0.9007	0.8151	0.9449	5.16378561058105e-09	0.0212113665593569	1.66013259892664e-05
chr19	56779047	56779345	Human_hypo_ND	Human-specific	299	4	23.8085131326785	0.6871	0.9652	0.9176	0.956	0.8633	0.9624	1.97999579609072e-11	0.000929022606442549	7.63381748503616e-06
chr3	43557931	43558508	Human_hypo_ND	Human-specific	578	5	23.7930767879274	0.6222	0.9263	0.8356	0.9226	0.8652	0.9489	1.06580270989486e-14	0.791848155652947	2.56561029981798e-11
chr10	62537443	62537524	Human_hypo_ND	Human-specific	82	5	23.7810064453303	0.7498	0.9358	0.9423	0.9411	0.9316	0.9699	3.0006138692502e-09	0.0581677724381516	0.000206773000422853
chr13	99112047	99112243	Human_hypo_ND	Human-specific	197	5	23.7789018258943	0.5247	0.9119	0.8317	0.8936	0.8228	0.8617	8.15556190525071e-17	0.239967827236845	1.40019191285292e-20
chr12	49751949	49752319	Human_hypo_ND	Human-specific	371	4	23.7724898251463	0.4145	0.6392	0.8349	0.7412	0.8958	0.9304	1.61492900744106e-13	0.000159531256885965	9.39764169141949e-09
chr8	20966444	20967148	Human_hypo_ND	Human-specific	705	4	23.7690101241528	0.5329	0.9228	0.8559	0.9148	0.8721	0.87	1.09491994742905e-31	0.0686573920178822	1.07784831600106e-39
chr21	39030157	39030586	Human_hypo_ND	Human-specific	430	4	23.7534137352481	0.4173	0.9176	0.6504	0.817	0.6759	0.6281	3.48522083538864e-22	2.63926519470357e-11	5.22005609367696e-79
chr22	26943523	26943681	Human_hypo_ND	Human-specific	159	6	23.7388913902987	0.6786	0.9446	0.8988	0.9413	0.8407	0.8721	1.65000032827387e-08	0.46455893456729	2.29482467636358e-09
chr1	30331419	30331697	Human_hypo_ND	Human-specific	279	4	23.7379835405404	0.5179	0.8163	0.7879	0.7026	0.9531	0.8084	1.13709651244556e-24	3.00728781241459e-05	3.78569237454422e-43
chr1	57771835	57772483	Human_hypo_ND	Human-specific	649	4	23.7348172929037	0.5887	0.9375	0.9001	0.957	0.8391	0.8869	2.13296999009235e-20	0.630339847200695	1.34623976142167e-18
chr19	11118970	11119476	Human_hypo_ND	Human-specific	507	6	23.7330654823958	0.6156	0.9563	0.7831	0.9354	0.7906	0.9291	3.05243744519872e-09	0.348404393555416	7.11029874561639e-11
chr4	15600368	15600557	Human_hypo_ND	Human-specific	190	4	23.730448031736	0.7586	0.9717	0.9613	0.9657	0.9676	0.9745	1.69695459600605e-19	0.808491647505112	1.29668595181446e-13
chr7	101710169	101710678	Human_hypo_ND	Human-specific	510	6	23.7249782933818	0.7901	0.9622	0.9423	0.9619	0.9592	0.9408	3.96557702584447e-12	0.00179006574480285	2.3591480985916e-19
chr20	2388085	2388246	Human_hypo_ND	Human-specific	162	5	23.720799826355	0.7204	0.9286	0.9471	0.946	0.9219	0.9346	3.79432494483579e-15	0.815653981894537	1.24738708029696e-14
chr1	54723413	54723634	Human_hypo_ND	Human-specific	222	6	23.7157002145915	0.3884	0.814	0.645	0.8161	0.6948	0.7651	7.04822532238871e-06	0.00254558441952085	1.57478612282247e-17
chr9	136819962	136820167	Human_hypo_ND	Human-specific	206	4	23.7153118013631	0.2966	0.8585	0.665	0.8417	0.6179	0.8956	2.27219288216307e-11	0.0723577477138029	3.65028677914891e-08
chr12	88433271	88434600	Human_hypo_ND	Human-specific	1330	6	23.7075129855546	0.5567	0.9315	0.6673	0.9258	0.837	0.8732	5.09634714630934e-06	3.95808402006552e-26	1.2591198157131e-66
chr12	117555677	117556023	Human_hypo_ND	Human-specific	347	4	23.7039200371385	0.5846	0.8651	0.948	0.9604	0.8734	0.9518	2.9957701154861e-16	0.00239096168911621	7.33816522964805e-07
chr1	35922879	35923335	Human_hypo_ND	Human-specific	457	6	23.6937397531481	0.6229	0.9474	0.8626	0.9398	0.7542	0.9457	1.66107771543181e-10	0.00307652698112039	0.000370662338751643
chr15	38769425	38770225	Human_hypo_ND	Human-specific	801	5	23.6765872617916	0.6362	0.8652	0.8559	0.8503	0.9208	0.8764	1.86460620271449e-23	0.044641580226448	6.38367718250038e-26
chr2	237550089	237550340	Human_hypo_ND	Human-specific	252	5	23.6734989402705	0.8229	0.965	0.946	0.9419	0.9083	0.959	4.96573469056302e-15	0.0173748037370088	5.64213660411175e-06
chr12	124529263	124529485	Human_hypo_ND	Human-specific	223	5	23.663289103848	0.5727	0.8769	0.8228	0.7363	0.9403	0.964	1.10851311732765e-09	0.0247607665899637	1.06727875973811e-07
chr8	38108586	38108713	Human_hypo_ND	Human-specific	128	5	23.6500892795884	0.786	0.9495	0.9581	0.9611	0.9712	0.9513	9.72917179223475e-10	0.0563192244714093	7.74077532390243e-18
chr12	50280319	50280449	Human_hypo_ND	Human-specific	131	5	23.6359647300243	0.5423	0.936	0.8088	0.9455	0.9558	0.9642	1.50494811366191e-05	2.85242620685209e-06	4.78457039171519e-18
chr9	74312353	74312748	Human_hypo_ND	Human-specific	396	4	23.6249672788354	0.5956	0.9532	0.8714	0.9639	0.8978	0.9676	4.35701681790213e-18	0.662829967235532	8.20684575911747e-19
chr17	26219060	26219247	Human_hypo_ND	Human-specific	188	6	23.6141150003458	0.6911	0.9407	0.892	0.9611	0.8289	0.9284	5.63626782116658e-06	0.870416819802385	4.58501396483215e-05
chr18	24131803	24131895	Human_hypo_ND	Human-specific	93	4	23.6077502701674	0.6709	0.8969	0.88	0.8145	0.9216	0.8711	2.16787190247635e-13	0.891080608208673	1.68820989577636e-25
chr12	11655676	11656029	Human_hypo_ND	Human-specific	354	5	23.5812160284711	0.398	0.6618	0.6665	0.6967	0.8116	0.7958	1.87581258748927e-05	0.211049694750669	9.58091929351155e-12
chr3	164493	165363	Human_hypo_ND	Human-specific	871	4	23.5758971942234	0.5258	0.8641	0.8287	0.908	0.9554	0.9471	2.24627811519175e-20	1.37784440011639e-05	1.36468483483281e-40
chr5	142584162	142584974	Human_hypo_ND	Human-specific	813	6	23.5512593084245	0.722	0.9674	0.876	0.9581	0.9245	0.9552	1.75764652232807e-08	0.0419833898131482	3.47117687904169e-17
chr2	18147390	18147576	Human_hypo_ND	Human-specific	187	4	23.5472168655069	0.4494	0.9324	0.8031	0.9365	0.9369	0.893	2.00151260676066e-10	3.26354186041036e-10	5.89426188395183e-74
chr11	3051888	3052085	Human_hypo_ND	Human-specific	198	6	23.5311872980752	0.4047	0.8696	0.6221	0.8293	0.8771	0.9323	5.11407017738376e-07	0.000434865140574311	4.33418930915786e-22
chr2	64963061	64963189	Human_hypo_ND	Human-specific	129	7	23.5221940305908	0.7628	0.963	0.9121	0.9646	0.971	0.9614	8.26478495313574e-06	0.000322976284636544	5.56132222776996e-12
chr15	40015709	40016553	Human_hypo_ND	Human-specific	845	5	23.5069137446473	0.5224	0.9578	0.8605	0.9618	0.9132	0.954	2.26309122734025e-13	0.0327818772586259	2.57117959086555e-29
chr10	22608625	22608717	Human_hypo_ND	Human-specific	93	6	23.5012662240796	0.5388	0.9149	0.7001	0.9136	0.8182	0.9425	2.32472733306436e-06	0.00418907920297652	9.54824715463162e-19
chr1	22464642	22465141	Human_hypo_ND	Human-specific	500	4	23.492672039724	0.4849	0.8914	0.8763	0.893	0.946	0.8557	7.93410435109938e-33	8.3211452848562e-07	3.93883547220662e-75
chr12	3385653	3385857	Human_hypo_ND	Human-specific	205	6	23.4872289046184	0.5324	0.9332	0.7811	0.9045	0.742	0.9115	1.84815026547379e-08	0.436499905927494	6.4389539633059e-08
chr2	5440967	5441869	Human_hypo_ND	Human-specific	903	4	23.4798637131867	0.6504	0.9527	0.8671	0.922	0.8064	0.9021	5.82379174996715e-30	0.337019382643945	4.01440491721454e-12
chr8	141849214	141849299	Human_hypo_ND	Human-specific	86	4	23.4725877649117	0.7023	0.9474	0.9509	0.9509	0.9205	0.8859	1.59821009829501e-14	0.899010874805792	4.57494018982646e-16
chr3	126399361	126399896	Human_hypo_ND	Human-specific	536	5	23.4682500146337	0.6402	0.9549	0.8333	0.9325	0.8331	0.79	2.54423931223882e-15	4.40816767703223e-18	8.58595586624243e-75
chr1	230749331	230751860	Human_hypo_ND	Human-specific	2530	5	23.4665908877793	0.5042	0.9155	0.732	0.8326	0.6979	0.9127	8.76172636128287e-19	4.10853177722454e-06	7.08093417414785e-08
chr15	78025944	78026646	Human_hypo_ND	Human-specific	703	5	23.4657999040597	0.6326	0.945	0.8821	0.9485	0.8251	0.9446	1.12208336292012e-12	0.187463865419056	9.35020948863593e-12
chr2	152927045	152927477	Human_hypo_ND	Human-specific	433	5	23.4615186503653	0.5936	0.919	0.8311	0.9144	0.8488	0.9414	1.75282391353962e-15	0.0219125528880431	1.87059371799968e-05
chr22	37491171	37491586	Human_hypo_ND	Human-specific	416	6	23.4481982169203	0.5631	0.9086	0.848	0.9048	0.7874	0.8102	9.56711119948967e-12	0.184684392337149	2.74911074760812e-20
chr3	144275135	144276036	Human_hypo_ND	Human-specific	902	4	23.4459195454912	0.5228	0.9153	0.7298	0.893	0.8577	0.8342	2.84026114702741e-09	1.77367112157524e-07	5.87871567940335e-28
chr9	99214463	99214884	Human_hypo_ND	Human-specific	422	6	23.4279802783376	0.5529	0.9135	0.7625	0.8863	0.8499	0.8562	2.44201995891677e-09	1.58533123984421e-06	4.79475388673235e-33
chr4	53253094	53254243	Human_hypo_ND	Human-specific	1150	4	23.4154832426182	0.7211	0.9399	0.9506	0.9486	0.9184	0.8501	1.75958438228439e-29	0.000101895249221931	2.39557909679114e-25
chr16	89717162	89717606	Human_hypo_ND	Human-specific	445	7	23.3895343119599	0.5737	0.9018	0.874	0.9391	0.8723	0.8324	5.11015645058722e-06	0.000115818968181063	5.55639290890816e-20
chr2	133918843	133919324	Human_hypo_ND	Human-specific	482	4	23.3792981542854	0.7248	0.9242	0.966	0.9499	0.8997	0.8978	5.44088862779492e-21	0.096868503467601	3.85951172499313e-17
chr1	4467940	4468325	Human_hypo_ND	Human-specific	386	5	23.3731359235961	0.2679	0.9217	0.5407	0.8881	0.6246	0.8288	2.6412198251947e-19	0.00213998524185178	4.69572699947757e-29
chr3	49658196	49658322	Human_hypo_ND	Human-specific	127	5	23.3652389699657	0.3937	0.963	0.6719	0.9427	0.678	0.9457	1.89310599142413e-08	0.998066942214693	7.37709210991772e-07
chr16	6966919	6967602	Human_hypo_ND	Human-specific	684	4	23.3481195923477	0.7383	0.9637	0.9382	0.9596	0.8776	0.8972	5.45967011304987e-26	0.667406474046714	1.54860242469958e-28
chr12	2670099	2670269	Human_hypo_ND	Human-specific	171	6	23.3472723749351	0.6454	0.9362	0.8768	0.9346	0.9683	0.9738	4.37582349092341e-07	0.0127340722940581	6.35908979314383e-13
chr15	41043278	41044033	Human_hypo_ND	Human-specific	756	5	23.3388576927144	0.7399	0.9089	0.9104	0.8792	0.9442	0.9386	4.53682043837583e-12	0.24627111482842	2.12748964937535e-14
chr12	119476504	119477061	Human_hypo_ND	Human-specific	558	5	23.3365090226256	0.6105	0.8458	0.7345	0.774	0.8953	0.8238	6.40795327031271e-12	2.24599005283745e-05	3.3742349481908e-49
chr11	64007008	64007196	Human_hypo_ND	Human-specific	189	5	23.3364903262028	0.6849	0.9439	0.8944	0.9478	0.8976	0.9452	3.73773145716006e-07	0.650941595913793	0.000773136682948598
chr14	101354043	101354447	Human_hypo_ND	Human-specific	405	5	23.3312520777356	0.3756	0.8385	0.6145	0.7886	0.563	0.5588	3.32466361279482e-09	3.06633216426983e-05	9.91370403704555e-38
chr13	29097980	29098412	Human_hypo_ND	Human-specific	433	5	23.320072091583	0.5967	0.8776	0.8357	0.9023	0.8914	0.9483	0.000780727517598215	0.662540267721896	4.6316504792044e-06
chr4	79092833	79093156	Human_hypo_ND	Human-specific	324	4	23.2875923441629	0.6642	0.9396	0.8406	0.8157	0.945	0.9443	2.85312965391e-14	0.909775871140286	1.85356389944542e-18
chr13	95436236	95436583	Human_hypo_ND	Human-specific	348	5	23.2799856736449	0.4855	0.9636	0.8417	0.9579	0.8669	0.9649	1.81608995315696e-16	0.512338622504581	5.17470927657175e-25
chr6	110526894	110526966	Human_hypo_ND	Human-specific	73	4	23.2667267535235	0.6397	0.9324	0.8986	0.9534	0.8717	0.9481	3.57718875588285e-13	0.460261348129717	1.04899818734021e-09
chr3	159857766	159858303	Human_hypo_ND	Human-specific	538	5	23.2661456293303	0.7442	0.9651	0.9081	0.9459	0.9338	0.941	2.52946110616001e-08	0.182642920161345	5.36139146773638e-16
chr3	45936928	45938755	Human_hypo_ND	Human-specific	1828	5	23.2633739145148	0.6348	0.9504	0.835	0.9344	0.8567	0.7922	6.36606045595652e-10	2.22528991066559e-17	5.02268778835498e-74
chr17	78851153	78851384	Human_hypo_ND	Human-specific	232	6	23.2564465295873	0.6916	0.952	0.879	0.9467	0.9234	0.9608	7.38283462113838e-08	0.549959692098905	7.62413926855666e-13
chr7	130030963	130032452	Human_hypo_ND	Human-specific	1490	4	23.2539377064533	0.4357	0.7661	0.763	0.7675	0.908	0.6419	5.34664329695766e-22	3.34491171212467e-52	3.93658662674077e-161
chr16	51096073	51096504	Human_hypo_ND	Human-specific	432	4	23.2289285500846	0.5589	0.8676	0.843	0.9105	0.96	0.933	6.63035110814038e-08	4.47587171795392e-05	3.09311088861485e-36
chr2	1274372	1274586	Human_hypo_ND	Human-specific	215	4	23.214141402609	0.5736	0.8976	0.881	0.9138	0.9415	0.9143	5.45355098377454e-12	0.166345462157229	5.26246982526847e-15
chr10	24817925	24818172	Human_hypo_ND	Human-specific	248	4	23.2140314810185	0.5339	0.9464	0.7881	0.9448	0.92	0.9576	2.1438265182745e-11	0.000671156018321185	2.15916996822355e-22
chr1	229066429	229066740	Human_hypo_ND	Human-specific	312	4	23.2120998034176	0.5154	0.9037	0.9043	0.9023	0.9171	0.9557	2.36334773061626e-20	0.182126301799142	7.67503423365106e-15
chr2	47540320	47540427	Human_hypo_ND	Human-specific	108	4	23.2104199116758	0.6474	0.9043	0.9594	0.9206	0.9261	0.94	2.10169772763687e-17	0.0833842426092969	1.47996800265026e-08
chr10	74489020	74489461	Human_hypo_ND	Human-specific	442	6	23.1966883704688	0.72	0.9328	0.9066	0.9306	0.9516	0.976	2.12349909437143e-10	0.833874303849898	9.60753706338294e-09
chr18	52809313	52809881	Human_hypo_ND	Human-specific	569	5	23.1928919956449	0.7323	0.9347	0.8983	0.9309	0.8876	0.8688	1.70897427575112e-07	0.00864235328102909	1.54288133918388e-21
chr1	85086137	85086194	Human_hypo_ND	Human-specific	58	6	23.1853295744363	0.425	0.9516	0.7153	0.9718	0.6998	0.9676	5.17355853684362e-05	0.687382041265151	0.00559775117747115
chr3	123744453	123744774	Human_hypo_ND	Human-specific	322	5	23.1833062759259	0.6812	0.9519	0.883	0.9518	0.9197	0.9548	3.07770631595275e-10	0.14807932405834	1.98814703320552e-14
chr6	7629384	7629543	Human_hypo_ND	Human-specific	160	6	23.1787800877044	0.7711	0.9497	0.9332	0.9462	0.9444	0.9075	9.42200209668654e-12	0.00764187416340795	1.24757356968756e-18
chr2	74387720	74387983	Human_hypo_ND	Human-specific	264	5	23.1715849346213	0.601	0.8922	0.9298	0.9585	0.9476	0.9543	2.88843588441319e-19	0.41874206820851	6.94909619669511e-15
chr8	41828771	41828981	Human_hypo_ND	Human-specific	211	5	23.157036397912	0.6961	0.9505	0.9472	0.934	0.9561	0.9243	5.43319751194097e-12	0.129885603932564	4.19672546476025e-16
chr20	45966132	45966228	Human_hypo_ND	Human-specific	97	5	23.1564951048449	0.5667	0.9504	0.8114	0.9347	0.786	0.9444	1.23515453948643e-09	0.391743842463155	1.90359499150568e-06
chr12	125566290	125566507	Human_hypo_ND	Human-specific	218	5	23.1334716252632	0.6165	0.924	0.8235	0.8516	0.9727	0.9206	5.85821238491683e-15	0.143460720869754	2.14940395088095e-11
chr2	61232111	61232205	Human_hypo_ND	Human-specific	95	6	23.1139330189397	0.6603	0.765	0.887	0.8265	0.9421	0.9454	2.22778474608617e-11	0.00318563182571769	0.00134384997248801
chr4	17454972	17455629	Human_hypo_ND	Human-specific	658	5	23.0975907964536	0.7595	0.9424	0.9005	0.9389	0.9733	0.9601	1.81838575580615e-08	0.00167160897848432	3.27300474946197e-16
chr17	66289038	66289482	Human_hypo_ND	Human-specific	445	5	23.0940169849604	0.5013	0.8129	0.6801	0.7503	0.8029	0.9013	9.95242360657271e-17	0.0568693315325078	4.8119681756232e-14
chr5	169123178	169123472	Human_hypo_ND	Human-specific	295	6	23.0746365874488	0.7395	0.939	0.8756	0.8804	0.9272	0.9568	3.23629027172544e-08	0.465636865623139	7.09290640836857e-08
chr2	180869228	180869803	Human_hypo_ND	Human-specific	576	5	23.062560299902	0.6962	0.9231	0.9027	0.9194	0.9021	0.8867	1.98013294463989e-08	0.00399389964934817	1.12084411218352e-18
chr9	94034119	94034259	Human_hypo_ND	Human-specific	141	7	23.0586792834244	0.3878	0.9723	0.5742	0.9464	0.6091	0.9254	1.47607872260635e-05	0.416235660543173	5.20404995042075e-09
chr8	22139889	22140019	Human_hypo_ND	Human-specific	131	5	23.047454776857	0.5073	0.9529	0.7717	0.9336	0.9345	0.8864	5.088490652075e-08	5.97305752895257e-13	1.55877071009121e-33
chr2	107651980	107652446	Human_hypo_ND	Human-specific	467	4	23.0459123946825	0.7373	0.9299	0.92	0.8418	0.9046	0.9125	2.02122785420907e-17	0.02881168238363	0.000121130615272933
chr9	125868872	125869170	Human_hypo_ND	Human-specific	299	5	23.0443280096793	0.2574	0.9293	0.5353	0.9436	0.6762	0.9419	1.26461342747788e-07	0.0569697924348712	8.26557403492063e-12
chr5	16762401	16762654	Human_hypo_ND	Human-specific	254	4	23.0412976365861	0.7469	0.9602	0.9578	0.9438	0.9601	0.9563	7.57213566568288e-14	0.62094703379327	1.51494472752671e-10
chr1	240873143	240873462	Human_hypo_ND	Human-specific	320	4	23.020599382355	0.6234	0.9241	0.879	0.907	0.823	0.9225	4.98258799014119e-20	0.00967576639669171	6.14632997028021e-15
chr7	1760379	1760584	Human_hypo_ND	Human-specific	206	5	23.0195559482004	0.2522	0.8603	0.4023	0.6859	0.417	0.6802	3.21040911543765e-11	0.30436429303897	4.81410444936601e-18
chr7	70672070	70672463	Human_hypo_ND	Human-specific	394	5	23.0147091190974	0.6828	0.9362	0.918	0.9456	0.9525	0.9178	9.22395983730585e-22	2.57104525466935e-05	2.77078440363473e-40
chr18	20551041	20551631	Human_hypo_ND	Human-specific	591	4	22.998652145749	0.6408	0.9426	0.8726	0.9431	0.9635	0.9517	5.81301114880443e-16	1.62504299327444e-07	5.65449031919706e-65
chr6	159780447	159781066	Human_hypo_ND	Human-specific	620	5	22.9944546868639	0.4989	0.8355	0.7489	0.8521	0.7176	0.8211	1.01914423815997e-07	0.858609960230951	7.30475051225191e-10
chr9	16906536	16907411	Human_hypo_ND	Human-specific	876	5	22.9894712127014	0.5903	0.9167	0.8516	0.941	0.7964	0.9394	6.85439082074574e-11	0.0404312800373432	4.45973694203362e-08
chr2	54982714	54982985	Human_hypo_ND	Human-specific	272	4	22.9874123632884	0.5376	0.7872	0.8395	0.799	0.8895	0.9595	1.2513681031475e-13	0.00315218269485	0.000509943479561698
chr8	4543229	4543495	Human_hypo_ND	Human-specific	267	5	22.983663000357	0.7624	0.9242	0.8772	0.8662	0.952	0.9574	1.47446413008886e-05	0.68350490504196	5.88865923495902e-15
chr10	8347822	8348343	Human_hypo_ND	Human-specific	522	5	22.9779785824859	0.5136	0.8549	0.7276	0.7951	0.8113	0.6345	1.63982970308509e-09	2.354432420442e-06	3.08410314423343e-56
chr22	48714084	48714187	Human_hypo_ND	Human-specific	104	5	22.9680789431604	0.6554	0.9309	0.8939	0.9295	0.9639	0.9567	3.19765425352391e-06	0.278565841283775	2.84419147017851e-11
chr2	99511823	99511966	Human_hypo_ND	Human-specific	144	6	22.9619192684415	0.7107	0.9608	0.8717	0.9397	0.9116	0.9334	2.48856162130173e-07	0.0444290762200327	2.16248115388832e-19
chr18	21067196	21067950	Human_hypo_ND	Human-specific	755	6	22.9608737726544	0.7582	0.9146	0.8957	0.8951	0.9033	0.9035	6.46568543115724e-10	0.536666580969917	4.70548394410082e-13
chr13	26571291	26571820	Human_hypo_ND	Human-specific	530	4	22.9291387956134	0.6855	0.8425	0.874	0.7936	0.9407	0.9315	7.25586270614076e-20	0.0282948579405387	1.68293534426142e-15
chr1	86065129	86065838	Human_hypo_ND	Human-specific	710	4	22.9254602012799	0.5319	0.848	0.8591	0.8456	0.94	0.8186	1.03120829216779e-20	4.69403698183766e-06	8.92752384302983e-40
chr11	45553077	45553150	Human_hypo_ND	Human-specific	74	4	22.9191649630954	0.5062	0.9481	0.859	0.9673	0.8776	0.9524	5.36912351351552e-14	0.505528653867412	9.29427339163847e-14
chr1	62067677	62068310	Human_hypo_ND	Human-specific	634	4	22.9134805789293	0.6698	0.9122	0.8559	0.9029	0.9553	0.9235	4.28509338437366e-10	1.84794245836815e-05	5.61048437528501e-50
chr3	100717459	100718307	Human_hypo_ND	Human-specific	849	5	22.8998061885341	0.738	0.9238	0.9016	0.9209	0.8948	0.9332	1.93942780983543e-15	0.777949131895257	2.9307975156661e-15
chr6	75804558	75804980	Human_hypo_ND	Human-specific	423	4	22.8906646887659	0.4696	0.8112	0.7119	0.7898	0.9246	0.818	1.24314630058343e-08	3.31724873430103e-10	1.19576304957455e-31
chr7	46014609	46014778	Human_hypo_ND	Human-specific	170	5	22.8721535675347	0.5517	0.9428	0.805	0.9554	0.971	0.9577	1.82429070461256e-08	1.20092139671866e-07	3.59495532444634e-35
