chromosome	pos	Human_ND_meth	Chimp_ND_meth	Macaque_ND_meth	Human_OD_meth	Chimp_OD_meth	Macaque_OD_meth	stat_all	pval_all	fdr_all	stat_Human_NDvsOD	pval_Human_NDvsOD	fdr_Human_NDvsOD	stat_Chimp_NDvsOD	pval_Chimp_NDvsOD	fdr_Chimp_NDvsOD	stat_Macaque_NDvsOD	pval_Macaque_NDvsOD	fdr_Macaque_NDvsOD
chr1	2723218	0.367	0.596	0.482	0.143	0.172	0.094	-9.98234407438853	1.82112776423863e-23	2.22235092230169e-22	-4.18804251988559	2.81370809264494e-05	0.000152717742398591	-6.35821782889684	2.04107897501974e-10	3.00142473935206e-09	-8.31335734761397	9.30318363894128e-17	1.34425058831251e-15
chr1	2723309	0.361	0.644	0.353	0.144	0.14	0.06	-9.7370115052079	2.09628576062635e-22	2.44684721977891e-21	-3.86664039807583	0.000110344949778988	0.000552533095835905	-5.90970301964056	3.42725048372912e-09	4.3676719160084e-08	-6.53771753991105	6.24647511485288e-11	5.96658857954713e-10
chr1	2723310	0.331	0.61	0.466	0.163	0.176	0.075	-8.93031808601946	4.2478563353539e-19	4.27583724218083e-18	-2.9918278874951	0.00277312559261738	0.0109825544748348	-4.52918590860169	5.92113835118724e-06	4.89864717885442e-05	-8.89514532344897	5.8342900612031e-19	9.6804640587795e-18
chr1	2723842	0.855	0.902	0.928	0.629	0.517	0.468	-10.6820095463926	1.23567388204122e-26	1.70697875429639e-25	-4.76554094897931	1.88347638752025e-06	1.17592928503448e-05	-5.78684645113857	7.172008089927e-09	8.7907204392936e-08	-7.69879126067488	1.373593403432e-14	1.71779572418866e-13
chr1	2723848	0.806	0.956	0.846	0.602	0.749	0.361	-9.40378672884545	5.26339189853992e-21	5.78117045885874e-20	-3.75514008336011	0.00017324455437838	0.000843209852125993	-5.31205013250542	1.08398771528312e-07	1.14390466378316e-06	-7.05120781692007	1.77371352859721e-12	1.90836300829467e-11
chr1	2745832	0.819	0.778	0.916	0.621	0.406	0.678	-6.47711958535746	9.3490097660759e-11	5.84148148866807e-10	-3.51874273750262	0.000433596950712827	0.0019844679650573	-4.15396996910288	3.26756078002155e-05	0.000240479888642876	-3.83863781334938	0.000123718767948854	0.000616087047252902
chr1	2746147	0.736	0.805	0.915	0.508	0.478	0.419	-11.3959556153947	4.37997699777671e-30	6.85617741863167e-29	-4.03984153852037	5.34873268153383e-05	0.000279810874122767	-5.75625915061331	8.59983326445469e-09	1.04381803410206e-07	-10.6186852527613	2.43973023259077e-26	6.1834408258878e-25
chr1	2746194	0.827	0.88	0.954	0.578	0.635	0.64	-10.571527064698	4.03864179613578e-26	5.47173547362432e-25	-4.54169266995836	5.58043526521573e-06	3.30066907998153e-05	-4.60869884211006	4.05196744903472e-06	3.43621630336495e-05	-7.64313295715379	2.1199887325107e-14	2.61690641125725e-13
chr1	2746195	0.788	0.881	0.964	0.593	0.648	0.69	-10.6573372577076	1.61145124283859e-26	2.21653926179332e-25	-3.67041420252877	0.000242157743820037	0.00115307172036436	-4.86159687347756	1.16442571411966e-06	1.06825352731171e-05	-7.52610362722866	5.22768564854036e-14	6.28109046410669e-13
chr1	2753494	0.963	0.801	0.912	0.367	0.204	0.741	-9.36498455039513	7.60614188106553e-21	8.29439338580218e-20	-13.9475646999817	3.25532220822386e-44	2.935307975649e-42	-3.29988037019169	0.000967260507313438	0.00540981103468076	-3.44152662102649	0.000578441550788657	0.00259038618153173
chr1	2792823	0.892	0.947	0.928	0.502	0.749	0.549	-10.1427855982123	3.5677799580418e-24	4.48176572673517e-23	-6.19347986875279	5.88502082158221e-10	5.14720645052004e-09	-3.33309252489093	0.000858863752187835	0.00485728023213917	-5.0539922393493	4.3266919599545e-07	2.91497744822869e-06
chr1	2792824	0.918	0.946	0.867	0.454	0.599	0.548	-9.46653903891449	2.89269368684012e-21	3.21362746641662e-20	-7.58340142707713	3.36611305956937e-14	4.09413916849588e-13	-2.94938344687574	0.00318408648747182	0.0157885316210196	-4.22836112699569	2.3539974323142e-05	0.00012962032855021
chr1	2792829	0.887	0.957	0.864	0.392	0.616	0.387	-12.3561178697094	4.51436802598058e-35	8.34184863425176e-34	-7.22278708417715	5.09327282077684e-13	5.67778219400709e-12	-4.77228164874186	1.82150538206601e-06	1.62550845327198e-05	-7.58259524531073	3.38710258555519e-14	4.12289644348775e-13
chr1	2792876	0.923	0.947	0.93	0.657	0.705	0.429	-10.0050340202264	1.44841899353672e-23	1.77473587827264e-22	-3.3135808827522	0.00092109462029459	0.00399164507886203	-4.77934233829739	1.75869520444216e-06	1.57280585046704e-05	-9.78285093761598	1.33399004332725e-22	2.74588536976116e-21
chr1	2792980	0.957	0.954	0.914	0.676	0.564	0.759	-8.5276094422862	1.49402958943899e-17	1.39404992550437e-16	-6.42489613401401	1.31959588132954e-10	1.21818785901844e-09	-3.32795633554326	0.000874855774014318	0.00493934203804457	-3.00187680118268	0.00268320742053057	0.0106176284269295
chr1	2793023	0.893	0.964	0.891	0.359	0.473	0.498	-11.1210481984771	9.91007603872557e-29	1.47878312480954e-27	-7.8334336171738	4.74723543272208e-15	6.13451386089098e-14	-5.98898963176277	2.11148622215236e-09	2.75954999621249e-08	-4.00057952343776	6.31875478171871e-05	0.000328203912274087
chr1	2808839	0.597	0.858	0.626	0.392	0.582	0.371	-6.47261457218675	9.63214318946658e-11	6.01289099251575e-10	-2.65757110587334	0.00787059852471131	0.0281995869893937	-2.77994387375929	0.00543682943707911	0.0253642193091788	-4.11232302969154	3.91697706148165e-05	0.000209426731510358
chr1	2844590	0.417	0.474	0.444	0.938	0.883	0.927	17.5839962284482	3.26715885946694e-69	1.54250344358998e-67	11.7255391294833	9.42987444719727e-32	3.66867193267811e-30	7.08491542868844	1.39129240422546e-12	2.60016113818308e-11	11.7932724898457	4.2278737649909e-32	1.45278735141691e-30
chr1	2844654	0.349	0.377	0.277	0.978	0.967	0.959	22.811286609088	3.54283729332218e-115	5.1058733029628e-113	13.7940071757192	2.76939308664775e-43	2.34096427796371e-41	7.39539344607309	1.40990179579598e-13	2.92805334886639e-12	14.210300564819	7.90853436924233e-46	5.38445637908237e-44
chr1	2844655	0.255	0.33	0.301	0.956	0.975	0.972	22.2126340672698	2.59282981217786e-109	3.23675566662983e-107	10.5582631324851	4.65189387296744e-26	1.24924497711996e-24	9.04837919228505	1.4510609822505e-19	5.50656952236021e-18	13.5603669473376	6.87910900221011e-42	3.86074757263332e-40
chr1	2844686	0.227	0.262	0.219	0.919	0.957	0.952	20.9429771389325	2.17438635606772e-97	2.03954241383386e-95	12.9509606095083	2.32032245287997e-38	1.40367228827444e-36	7.21444396021568	5.41548032965376e-13	1.0566254541395e-11	15.5572218252681	1.42135880303591e-54	1.48468766613558e-52
chr1	2844687	0.218	0.253	0.235	0.957	0.951	0.966	23.7960162653525	3.67250417145829e-125	6.75955288791419e-123	13.9370355159351	3.77288485748978e-44	3.38845428123151e-42	10.0969152035962	5.70072472090782e-24	3.34027282586392e-22	14.3007693334244	2.16403928852861e-46	1.51287631021932e-44
chr1	2844702	0.204	0.263	0.208	0.906	0.957	0.917	20.4830331285568	3.05058351990492e-93	2.58652649950479e-91	12.1862018405264	3.68185155125037e-34	1.67679764621603e-32	7.5598931413191	4.03400627956617e-14	8.86376676027568e-13	14.3037419696068	2.0735357750728e-46	1.45092775756001e-44
chr1	2844703	0.238	0.254	0.228	0.961	0.942	0.924	22.1441658409767	1.18738714717289e-108	1.45863742832602e-106	13.0128250488227	1.03445853918983e-38	6.39931038929112e-37	8.45499016170596	2.79110883528581e-17	8.44375319753606e-16	12.9457541449855	2.48312727249463e-38	1.17167294891486e-36
chr1	2844726	0.238	0.278	0.178	0.965	0.98	0.973	26.339917862834	6.69639678583438e-153	2.51004913171489e-150	15.3455258809078	3.79471743687047e-53	6.42641229103111e-51	8.75147987099441	2.10572910397308e-18	7.12345465269984e-17	17.5755033651204	3.79507129484964e-69	8.26714291790555e-67
chr1	2864172	0.727	0.766	0.844	0.339	0.549	0.53	-10.7756073784228	4.48810121104722e-27	6.30191150976734e-26	-6.55682289134102	5.49662288271502e-11	5.23446500798898e-10	-3.64905954599794	0.000263202096154009	0.00165019612234958	-5.87640828686644	4.19263514066644e-09	3.43246008800275e-08
chr1	2884999	0.928	0.923	0.955	0.071	0.481	0.287	-14.3107541324524	1.87469328352027e-46	4.86728247521213e-45	-12.0339786954596	2.3553066701466e-33	1.01702079247911e-31	-2.64309516070951	0.00821519427241552	0.0364184014981777	-10.0628477881262	8.06315642547678e-24	1.77713324390768e-22
chr1	2885073	0.861	0.938	0.907	0.076	0.713	0.306	-12.1897980470025	3.52293336240824e-34	6.32625542740423e-33	-10.7021472080601	9.94466559601228e-27	2.78984172943937e-25	-3.57087271306875	0.000355793778034711	0.00217554276316895	-8.24501901185052	1.65133961303267e-16	2.34767475313948e-15
chr1	2885135	0.851	0.895	0.899	0.049	0.102	0.024	-27.6295456034224	4.91561941251904e-168	2.7870417984208e-165	-15.6690854009916	2.4609515913273e-55	4.89097598963601e-53	-9.00056711841754	2.24554682006031e-19	8.36563989641522e-18	-18.8607967121383	2.39582473762343e-79	9.04516182738056e-77
chr1	2885158	0.715	0.856	0.744	0.027	0.033	0.007	-24.1970847342042	2.38762214662633e-129	4.87568385128085e-127	-13.9784176955596	2.11129949653453e-44	1.92793831239546e-42	-9.5798469034162	9.71888932294506e-22	4.56860384745462e-20	-15.9499115109554	2.85300875269439e-57	3.40272739718705e-55
chr1	2885169	0.855	0.916	0.946	0.061	0.109	0.015	-27.2512940119461	1.6041966137713e-163	8.00967920268978e-161	-11.7478406031555	7.24465379275406e-32	2.83995944307811e-30	-9.75991891052738	1.67288927662123e-22	8.47356249126118e-21	-19.9901637446393	6.7075336513236e-89	4.36207750169815e-86
chr1	2898151	0.956	0.907	0.949	0.253	0.461	0.716	-10.7641668049923	5.08191472153964e-27	7.12141641628749e-26	-11.7156419894764	1.05985337113425e-31	4.11014696754532e-30	-6.2550453044924	3.97400531581682e-10	5.65299192414816e-09	-4.44563108031653	8.76342262969031e-06	5.09314775944652e-05
chr1	2899757	0.544	0.686	0.847	0.017	0.157	0.02	-18.0184768143297	1.39532524576708e-72	7.15527177723983e-71	-10.5215902078352	6.87041007001686e-26	1.82518084409187e-24	-5.45922294265899	4.78222956017703e-08	5.28574899883925e-07	-16.9045739581785	4.16322796500918e-64	6.9580981593905e-62
chr1	2899762	0.531	0.719	0.822	0.023	0.176	0.024	-19.1117951797491	2.01419318379438e-81	1.28435131083229e-79	-10.1372530694197	3.77567423900491e-24	8.96151621846542e-23	-6.35209696573974	2.12399359601825e-10	3.11698286937807e-09	-15.8805278251255	8.64478774220296e-57	1.00739919398797e-54
chr1	2899791	0.442	0.698	0.811	0.013	0.167	0.022	-19.4283106433531	4.44760588010686e-84	3.02554118133763e-82	-9.39336639713019	5.81125687001802e-21	1.12071667329793e-19	-5.45321233200389	4.94679422563012e-08	5.45694319787633e-07	-15.8447441799806	1.52841717311259e-56	1.76049311432811e-54
chr1	2899811	0.514	0.772	0.902	0.019	0.139	0.011	-18.8209016861971	5.09107703989035e-79	3.05844301512097e-77	-10.2364797739302	1.3609845162803e-24	3.32363451659992e-23	-6.95989053312247	3.40537240132223e-12	6.1056122917043e-11	-20.295499957706	1.40914126831969e-91	1.07198147341469e-88
chr1	2899834	0.422	0.6	0.791	0.02	0.079	0.026	-16.831576097422	1.43237901578193e-63	5.86671412739917e-62	-10.276078972168	9.03279794214519e-25	2.2325081951066e-23	-4.51210650185611	6.41869420754694e-06	5.28200493949404e-05	-14.5059845133657	1.1103288575698e-47	8.28001197812205e-46
chr1	2899835	0.4	0.76	0.803	0.025	0.112	0.018	-16.9661504906683	1.46207811565611e-64	6.14043951370366e-63	-8.58742726388518	8.89383912206804e-18	1.38659277550658e-16	-6.86210814823425	6.78516621850445e-12	1.17737362504391e-10	-17.7320940196485	2.37038950395642e-70	5.50518847440608e-68
chr1	2899847	0.475	0.611	0.855	0.033	0.072	0.025	-16.052110990627	5.52523659972142e-58	1.95751294951053e-56	-10.1082106910607	5.08036324510331e-24	1.19575008023831e-22	-4.56894504929102	4.90185268235314e-06	4.105944047428e-05	-15.9969887828732	1.34106372509852e-57	1.62580979796988e-55
chr1	2899848	0.425	0.798	0.943	0.024	0.078	0.029	-17.8707269640556	1.99379136742899e-71	9.93636788305312e-70	-8.40331591502766	4.34044978224271e-17	6.45817247636623e-16	-9.4699713406832	2.79920484880648e-21	1.25687371751138e-19	-20.334304206589	6.39400015489506e-92	4.95765285927766e-89
chr1	2899883	0.492	0.635	0.895	0.033	0.065	0.025	-16.2588342254217	1.93382479410558e-59	7.12081232223602e-58	-10.4247006172843	1.91260712714851e-25	4.93510747958354e-24	-5.23575434793135	1.64312374239792e-07	1.69294513789678e-06	-16.6076587505777	6.13409484738314e-62	9.21286244037812e-60
chr1	2899884	0.375	0.82	0.93	0.018	0.079	0.021	-17.1646232125184	4.88643731182737e-66	2.12928430333476e-64	-7.99258856775668	1.32134520719323e-15	1.77524891881488e-14	-9.42725100633804	4.20977214033947e-21	1.85696955117949e-19	-19.9447889002447	1.66350785438362e-88	1.05498926662127e-85
chr1	2899886	0.679	0.648	0.902	0.033	0.065	0.021	-21.3178000487122	7.76225342180903e-101	7.9064365768376e-99	-13.7834044046321	3.20780770927947e-43	2.69995737390169e-41	-5.74386773462648	9.25380804253659e-09	1.11885227712218e-07	-16.4025711230958	1.83312739210457e-60	2.55949772912584e-58
chr1	2899887	0.548	0.815	0.978	0.018	0.045	0.056	-21.6007607865459	1.76681692267765e-103	1.91681606258948e-101	-10.073722071989	7.21931434604526e-24	1.68251716062214e-22	-11.2780088332978	1.68517063500253e-29	1.70197380590254e-27	-20.2671083774153	2.50977204207356e-91	1.8822831568696e-88
chr1	2899893	0.563	0.641	0.902	0.034	0.022	0.032	-18.9191335130342	7.93482512516304e-80	4.86405571968138e-78	-11.9877081758014	4.1215102435542e-33	1.7526174829406e-31	-6.10991900412336	9.9681716485952e-10	1.35388115481794e-08	-16.3753349583279	2.86923488169934e-60	3.96730636151909e-58
chr1	2899894	0.517	0.825	0.959	0.017	0.043	0.024	-20.8941715424147	6.04972349905912e-97	5.61336185439512e-95	-10.2899800083064	7.81926061460623e-25	1.94014176919201e-23	-11.0604389458417	1.95140187385619e-28	1.77542516944237e-26	-21.2558489166176	2.91050924465543e-100	3.71234744018898e-97
chr1	2899955	0.507	0.612	0.577	0.015	0.069	0.019	-14.7094483458826	5.60625711761068e-49	1.5622143875117e-47	-8.55879569528035	1.1405262610509e-17	1.76511718041662e-16	-5.32888046647251	9.88200050356091e-08	1.04833522956415e-06	-9.595654463084	8.33862005325786e-22	1.63882522419153e-20
chr1	2900169	0.623	0.924	0.778	0.084	0.309	0.493	-10.7090545938969	9.22995483660355e-27	1.28095137969721e-25	-10.6884166818691	1.15322839774808e-26	3.22165249650568e-25	-7.18492303233277	6.72450581241503e-13	1.29939455424569e-11	-3.33222256441763	0.000861553247578015	0.00374401175471584
chr1	2900176	0.642	0.833	0.822	0.081	0.481	0.536	-9.67688611630149	3.78055280624318e-22	4.36423110184782e-21	-8.91047490451795	5.08144309637533e-19	8.61134415615358e-18	-4.63997007590596	3.48459632345592e-06	2.98352827128587e-05	-3.98721616180099	6.68531108191478e-05	0.000346030282044416
chr1	2900420	0.913	0.928	0.988	0.087	0.108	0.325	-20.9193993902531	3.56576330828738e-97	3.32670054466277e-95	-17.1161578063462	1.12457253569788e-65	4.91362660879924e-63	-10.0460047818571	9.56676805301613e-24	5.48119243482389e-22	-10.3469275321302	4.32131481598624e-25	1.02262529416591e-23
chr1	2904661	0.949	0.926	0.905	0.049	0.034	0.012	-30.7391246032823	1.70888380946984e-207	2.97424511912145e-204	-17.6464488885218	1.08359081903759e-69	6.49761746087074e-67	-12.3227827597047	6.82962163120152e-35	1.18154379606472e-32	-18.3681903130093	2.36155494137525e-75	7.16028003579047e-73
chr1	2904742	0.855	0.901	0.914	0.102	0.058	0.011	-25.1195725470697	3.03997168552871e-139	7.99254602589064e-137	-12.4017961377744	2.55530745645381e-35	1.25777139937642e-33	-12.9132390056235	3.79016186243077e-38	9.11285060153606e-36	-20.4420742280394	7.06708998089136e-93	5.83740308996536e-90
chr1	2904771	0.886	0.95	0.877	0.226	0.064	0.039	-24.1732868350775	4.24964400209386e-129	8.61802088130444e-127	-12.6525854136344	1.08252870523256e-36	5.84761847131799e-35	-13.6251652212388	2.83767340924059e-42	1.03974241664471e-39	-16.9729141355963	1.30302312432129e-64	2.2318968933353e-62
chr1	2904773	0.62	0.771	0.651	0.14	0.114	0.034	-19.2341150645583	1.91788794880677e-82	1.25407043233838e-80	-9.00879878445171	2.08325721746245e-19	3.62363566188413e-18	-10.9567278909658	6.16896692584436e-28	5.34525795409548e-26	-13.0811718945705	4.21885318073944e-39	2.0673256455879e-37
chr1	2904846	0.921	0.971	0.943	0.317	0.247	0.174	-22.8387212102853	1.89181301859322e-115	2.74453134225447e-113	-12.7493895780806	3.14195804143562e-37	1.76090286643619e-35	-11.666855594419	1.88253339031483e-31	2.31156562216452e-29	-14.2591528586028	3.93198575610678e-46	2.71530325767873e-44
chr1	2905123	0.915	0.968	0.918	0.099	0.061	0.112	-26.6372142207649	2.51727944782403e-156	1.03427917747681e-153	-16.4051903612007	1.75575557198419e-60	5.12530444621284e-58	-13.6248065360564	2.85164957232482e-42	1.04464061416504e-39	-12.637540107984	1.31091309280635e-36	5.66678938094001e-35
chr1	2905130	0.925	0.928	0.936	0.18	0.075	0.438	-16.9389046178918	2.3241198107149e-64	9.71205643478477e-63	-13.3057595406383	2.14304172198551e-40	1.48589147948432e-38	-10.1557236289325	3.12483357615059e-24	1.87903272640734e-22	-9.26011781912132	2.0420675465491e-20	3.69953548303228e-19
chr1	2910442	0.867	0.84	0.887	0.617	0.535	0.657	-8.99301194945276	2.40546087891784e-19	2.44983479485415e-18	-4.57039001662018	4.86817359922935e-06	2.89925759959027e-05	-4.67453940031148	2.94614073697353e-06	2.54981713047534e-05	-5.12791065437227	2.92975414155601e-07	2.00903413126193e-06
chr1	2928715	0.218	0.598	0.526	0.037	0.027	0.031	-12.8202072689264	1.26362282492093e-37	2.5307742818494e-36	-5.24630366510184	1.55181051644468e-07	1.08631149469857e-06	-8.4457989991731	3.01972882539551e-17	9.10632220719807e-16	-11.946310621796	6.78719115042676e-33	2.42983991007249e-31
chr1	2928733	0.203	0.647	0.533	0.032	0.024	0.11	-11.7853265757021	4.64615780342305e-32	7.777464228985e-31	-5.34760618869277	8.91251232477847e-08	6.39012100937138e-07	-9.79889897462708	1.13819493529901e-22	5.85992114430663e-21	-9.71321374203079	2.64851964184463e-22	5.35903935585924e-21
chr1	2928801	0.286	0.653	0.699	0.033	0.04	0.329	-11.1492452652171	7.2216291837925e-29	1.08289641742608e-27	-5.11252674640258	3.17877961670009e-07	2.15637895448057e-06	-10.023054194897	1.20713830089785e-23	6.84661589521024e-22	-7.46178868777636	8.53557009387062e-14	1.01036759050516e-12
chr1	2928969	0.189	0.724	0.572	0.012	0.068	0.201	-10.5186992354208	7.08448577123692e-26	9.50653172869542e-25	-5.548683183105	2.87829208164646e-08	2.16420975168597e-07	-7.02031768582589	2.21364338137116e-12	4.04945608641433e-11	-6.53975749933281	6.16186636804535e-11	5.88847270632252e-10
chr1	2947746	0.856	0.927	0.827	0.085	0.162	0.137	-18.4771939866168	3.15151023660858e-76	1.76769475040123e-74	-9.29910927488213	1.41627144386011e-20	2.66199689473994e-19	-11.103719759534	1.2032933863686e-28	1.11754808239298e-26	-12.1773942237098	4.10178381890745e-34	1.56299654412505e-32
chr1	2966165	0.92	0.946	0.918	0.471	0.504	0.195	-16.7703979363672	4.01808809545321e-63	1.62703502688074e-61	-7.35036529587696	1.97665895052013e-13	2.27180262194266e-12	-7.55837610885559	4.08132487197717e-14	8.96332520627308e-13	-14.6071192383145	2.52991272490233e-48	1.94655908670775e-46
chr1	2966166	0.953	0.954	0.954	0.499	0.608	0.147	-15.0903372195807	1.87481666660146e-51	5.5894709550663e-50	-9.0382483007854	1.59202411811518e-19	2.79051476154932e-18	-6.21613264940712	5.09557321513881e-10	7.16028272575868e-09	-15.0026070699552	7.05911967314659e-51	6.15248575755477e-49
chr1	2966197	0.962	0.988	0.97	0.661	0.784	0.707	-12.0138761955632	3.00426050166262e-33	5.23167161111195e-32	-8.32204609136662	8.64576756140724e-17	1.26036288358477e-15	-3.77799073929982	0.000158098756468351	0.00103324519329682	-7.79619854379121	6.37999787217203e-15	8.16184896579967e-14
chr1	2966271	0.938	0.861	0.953	0.372	0.418	0.251	-14.9820953027301	9.61376770234947e-51	2.81094925175502e-49	-9.09062260708346	9.84735189650187e-20	1.75010549757264e-18	-4.33987724422374	1.42562331803297e-05	0.000111175911477469	-15.1560696881379	6.9081453881115e-52	6.33156465916755e-50
chr1	2966272	0.939	0.959	0.976	0.42	0.466	0.281	-21.3864655852147	1.78588682995239e-101	1.84583269985861e-99	-11.2756018212143	1.73190238408741e-29	5.81429486466922e-28	-9.12862963058393	6.93718167739488e-20	2.71827541851434e-18	-18.7218525531681	3.28524104523142e-78	1.16818781756744e-75
chr1	2966310	0.922	0.98	0.925	0.313	0.431	0.145	-20.7449069921407	1.36287756069637e-95	1.22362450452644e-93	-12.4867826543383	8.81466608769604e-36	4.47478100873788e-34	-10.8628223445188	1.73308541595318e-27	1.43694952851553e-25	-13.384343143715	7.46544317730746e-41	3.98481898451946e-39
chr1	2966311	0.937	0.925	0.956	0.343	0.536	0.14	-18.2463272439935	2.21296080091814e-74	1.18524711464737e-72	-12.9005394743973	4.46957189057274e-38	2.65187341315498e-36	-8.05270271052973	8.09854505124175e-16	2.11763231572908e-14	-17.0302950065818	4.89568002107755e-65	8.57522019602174e-63
chr1	2989744	0.13	0.092	0.048	0.577	0.662	0.457	11.8972061730083	1.22375786396404e-32	2.08920947079305e-31	6.86222023511105	6.77984288307137e-12	6.93794280663266e-11	5.36104001078936	8.27441866713524e-08	8.86712426432819e-07	6.15176374517081	7.6625966552756e-10	6.688127635458e-09
chr1	2989825	0.355	0.387	0.39	0.751	0.838	0.873	11.4452045008583	2.48517743214861e-30	3.9226688513783e-29	5.25512987348827	1.47920050827305e-07	1.03765202009143e-06	5.75215589210003	8.81124896264939e-09	1.06807749443972e-07	8.04567564701349	8.57708852953685e-16	1.16305302002835e-14
chr1	2989833	0.385	0.306	0.342	0.796	0.843	0.846	13.3461627572679	1.24709368698633e-40	2.73491033741201e-39	7.10342567541357	1.21701812010605e-12	1.31848886714056e-11	5.60627527962999	2.06727078222322e-08	2.39356949063931e-07	8.62809296202852	6.2383367203258e-18	9.71335778105412e-17
chr1	2989844	0.246	0.203	0.131	0.695	0.652	0.659	12.0558361412283	1.80689438301037e-33	3.16944083536312e-32	8.32488872257695	8.4407996400622e-17	1.23134699943791e-15	5.66456335308975	1.47399396818994e-08	1.73788480944584e-07	8.96866282731421	3.00135799885975e-19	5.06730011444286e-18
chr1	2990031	0.045	0.034	0.029	0.242	0.205	0.266	10.7964869733071	3.57625999165376e-27	5.04072065578056e-26	4.95495746004585	7.23461154827039e-07	4.72607526542429e-06	4.44871258020834	8.63865232967587e-06	6.97033726134327e-05	7.71598282000264	1.20053483468108e-14	1.50760658657661e-13
chr1	2990070	0.036	0.035	0.042	0.327	0.269	0.273	11.4482465381945	2.39950111163749e-30	3.78930619590528e-29	6.01793990056673	1.76650750330057e-09	1.48286772281783e-08	5.08529651084013	3.67052179734962e-07	3.60879319179194e-06	6.2006256302509	5.62391464065343e-10	4.96541585251223e-09
chr1	2990072	0.058	0.0	0.006	0.263	0.182	0.239	10.6068735170825	2.76858636297268e-26	3.77445278910577e-25	5.20830292373664	1.90575618223398e-07	1.32217003137181e-06	4.59240768672266	4.38161345285974e-06	3.69714708775756e-05	7.50211919601092	6.27942298656077e-14	7.50291165104528e-13
chr1	2990109	0.055	0.094	0.072	0.277	0.273	0.388	10.1177603697033	4.60839816360255e-24	5.76294905822665e-23	5.35847676253899	8.39265285518111e-08	6.03273055459427e-07	3.20874819572666	0.00133314190682355	0.00723059275496937	6.58756002553894	4.47113246024784e-11	4.32112647808039e-10
chr1	2990129	0.085	0.111	0.195	0.501	0.466	0.629	12.9490023226284	2.38027353203429e-38	4.87356754394835e-37	8.11290724872507	4.94227959168431e-16	6.83836618058309e-15	3.8792314359927	0.000104787021787198	0.000707095398836016	8.3925261709751	4.75806045345836e-17	7.00480069087693e-16
chr1	2995219	0.245	0.273	0.677	0.7	0.725	0.916	8.07023690039532	7.01618988462113e-16	6.00422569115255e-15	6.09090835757927	1.12271810244161e-09	9.58603001854216e-09	4.04606213815035	5.2086412381874e-05	0.000370567682318797	3.88225432885763	0.000103492552369532	0.000521308163446209
chr1	2995220	0.168	0.279	0.633	0.775	0.871	0.939	10.0670251197869	7.72802472845631e-24	9.57586209021126e-23	7.95205785251388	1.83438548863142e-15	2.44031908834868e-14	5.64077434265855	1.69287104943844e-08	1.98136973989223e-07	3.87964584141622	0.000104608664863899	0.000526569767603161
chr1	2996548	0.927	0.989	0.91	0.191	0.177	0.372	-18.4600842016155	4.32666610110133e-76	2.418912526805e-74	-12.5638426582326	3.33722617965374e-36	1.74371987024603e-34	-12.1328885268278	7.0710466052066e-34	1.10632382472159e-31	-10.8508829312965	1.97508126750693e-27	5.31125188384811e-26
chr1	2996558	0.86	0.973	0.923	0.183	0.028	0.333	-20.8154414957448	3.13643046149893e-96	2.86164190266864e-94	-11.0372287683129	2.52707125272456e-28	7.86947669086439e-27	-12.6932565347621	6.44492092198832e-37	1.364096400468e-34	-12.0074418829072	3.24735337515656e-33	1.18254675722717e-31
chr1	2996654	0.961	0.934	0.945	0.39	0.361	0.462	-15.4415499648777	8.60082622532525e-54	2.72938701418117e-52	-7.96072079108148	1.71039952947366e-15	2.28017442802272e-14	-8.84690606898816	8.99790662574351e-19	3.15725847584728e-17	-11.1289616306508	9.0685717858876e-29	2.62066915567436e-27
chr1	2996687	0.916	0.949	0.901	0.088	0.07	0.233	-24.1953603589345	2.48952603665159e-129	5.0811346522134e-127	-16.0367563118892	7.07546318418485e-58	1.70144694270799e-55	-15.0064686169447	6.66003341674449e-51	5.94941287173853e-48	-13.2615175035161	3.86984811801954e-40	1.9954253018658e-38
chr1	2996707	0.908	0.976	0.928	0.087	0.052	0.166	-29.2517912502052	4.26078903570585e-188	4.26352294141856e-185	-16.3912993127341	2.20676804670023e-60	6.39562572937265e-58	-15.9169875664538	4.83082143998866e-57	8.31726109294657e-54	-13.3792971201169	7.9899360722603e-41	4.25843185471118e-39
chr1	2996830	0.951	0.909	0.921	0.08	0.069	0.05	-30.2753096472566	2.42348034953566e-201	3.50978877279729e-198	-16.3103062541282	8.33736850525923e-60	2.30890754058403e-57	-12.9889160931191	1.41415653065375e-38	3.54612610016744e-36	-18.6599201508052	1.04887822417689e-77	3.63105938392713e-75
chr1	2996831	0.887	0.847	0.881	0.052	0.09	0.082	-24.5142517781189	1.04108035702174e-132	2.31492348827257e-130	-15.7629889709584	5.59242830481191e-56	1.16442935176055e-53	-9.16373603031866	5.01309953408856e-20	1.99110721030042e-18	-14.3800701689064	6.90245374569224e-47	4.94622329168693e-45
chr1	2996833	0.924	0.92	0.9	0.066	0.054	0.034	-30.3131391037484	7.69468391299874e-202	1.13107210453385e-198	-15.2186567207129	2.65935388617295e-52	4.23922588652138e-50	-15.5346854135822	2.02061361885024e-54	2.60705660910838e-51	-16.6526046809959	2.89713496031971e-62	4.42047687182306e-60
