chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr6	309088	309786	human_hypo	Human-specific	699	5	-36.5542775841992	0.6721	0.5046	0.9127	0.6473	0.8895	0.8683	4.75049207353355e-29	0.000347027508221863	1.31540110809359e-63
chr4	87307946	87308425	human_hypo	Human-specific	480	5	-36.5249771140642	0.2024	0.5466	0.3418	0.8537	0.3249	0.917	8.72542505759138e-15	0.639876957793491	1.41205803062358e-12
chr10	80522917	80523464	human_hypo	Human-specific	548	6	-36.4874469884069	0.5203	0.6361	0.7851	0.8746	0.9828	0.962	5.14398810576113e-46	2.09479152379567e-19	3.49572456004768e-108
chr20	24456103	24456522	human_hypo	Human-specific	420	5	-36.4775098865002	0.6436	0.5325	0.7461	0.8612	0.8898	0.922	9.2231932202434e-15	6.41907934392681e-09	7.33459318679311e-45
chr15	67362620	67363630	human_hypo	Human-specific	1011	7	-36.4539158450164	0.6494	0.7163	0.762	0.8999	0.8494	0.9068	1.99104673723486e-17	0.00265090693137977	1.06122410313363e-46
chr10	15476422	15477025	human_hypo	Human-specific	604	4	-36.4149569655809	0.3814	0.4927	0.8186	0.7279	0.8217	0.7091	2.69795400130586e-23	0.0283613775144809	1.695034195459e-11
chr22	26337981	26338448	human_hypo	Human-specific	468	8	-36.4041297844087	0.4828	0.2424	0.6153	0.4412	0.866	0.4732	6.08571132993186e-08	0.000283751841370095	8.23029630649582e-21
chr1	204477276	204477744	human_hypo	Human-specific	469	5	-36.4030064506958	0.4969	0.6872	0.9047	0.9009	0.8528	0.8566	6.80264458669765e-31	0.302964387243902	5.30209265749746e-15
chr17	5700721	5701151	human_hypo	Human-specific	431	6	-36.3861819859437	0.7659	0.5627	0.9126	0.7306	0.8465	0.8906	9.46914551125657e-17	0.128926012606957	7.85994360188816e-15
chr15	44105529	44105747	human_hypo	Human-specific	219	5	-36.3711167021196	0.6422	0.5025	0.7548	0.7336	0.7628	0.8875	2.44742803160002e-12	0.000890643102500734	2.65726387833376e-10
chr8	6589636	6590185	human_hypo	Human-specific	550	7	-36.2825867663956	0.7763	0.8178	0.9438	0.922	0.9372	0.9302	6.62993046265645e-34	0.286347604292148	1.1059464964385e-35
chr2	242356063	242356328	human_hypo	Human-specific	266	6	-36.2522217074824	0.7859	0.7443	0.9578	0.9435	0.9423	0.9292	3.88498533059802e-30	0.958287540981017	1.9434941744914e-22
chr19	49136868	49137540	human_hypo	Human-specific	673	7	-36.2184060652448	0.6463	0.6505	0.7506	0.7536	0.7896	0.7593	1.54085762997611e-10	2.5428017948689e-06	9.64770229280854e-24
chr7	116140518	116140715	human_hypo	Human-specific	198	8	-36.1989336292113	0.2222	0.4363	0.4723	0.5847	0.6567	0.8533	1.54357955092505e-07	5.83674877900349e-12	1.67266708387163e-46
chr13	111526506	111526677	human_hypo	Human-specific	172	5	-36.1898344705202	0.5463	0.7545	0.8275	0.871	0.7631	0.896	1.23376823609019e-18	0.872868101885201	6.86461199929265e-20
chr10	72217386	72219012	human_hypo	Human-specific	1627	6	-36.1768726816539	0.2242	0.2302	0.8479	0.8329	0.5543	0.6857	6.04892735216073e-296	2.15500049723658e-21	1.98417788442416e-152
chr1	41952406	41952646	human_hypo	Human-specific	241	7	-36.1745794603631	0.8025	0.1898	0.9172	0.3644	0.9208	0.6718	1.11855253539483e-10	2.87751071851284e-05	1.76728048930188e-13
chr2	65414226	65414426	human_hypo	Human-specific	201	5	-36.1690243622869	0.3367	0.2485	0.4557	0.7401	0.5178	0.8532	4.40227918877549e-14	0.00422038536253632	3.91920507833577e-17
chr22	45368125	45368331	human_hypo	Human-specific	207	5	-36.1678838501812	0.6017	0.4386	0.8223	0.6006	0.9512	0.9408	5.94134221153634e-17	3.30365843762376e-22	7.57806927638802e-142
chr1	15599305	15599534	human_hypo	Human-specific	230	5	-36.1653021534417	0.258	0.3554	0.3758	0.6054	0.6692	0.5839	5.8275540385851e-13	0.00106717642624274	1.12650744720428e-22
chr9	16276332	16276855	human_hypo	Human-specific	524	5	-36.1144106359985	0.4847	0.2527	0.6782	0.4005	0.6697	0.4883	3.1489157821404e-11	0.754183975677308	6.08129534809972e-13
chr14	71022433	71022727	human_hypo	Human-specific	295	5	-36.1142194449859	0.5668	0.3363	0.7443	0.6925	0.9525	0.9572	3.42176383661161e-26	3.0961576109772e-36	2.31539526281322e-83
chr2	3697582	3697711	human_hypo	Human-specific	130	4	-36.1096044017105	0.3493	0.6415	0.703	0.8874	0.945	0.8923	8.58528148359775e-24	2.37367633412293e-05	1.54378164637604e-23
chr20	47976934	47977653	human_hypo	Human-specific	720	6	-36.082558369693	0.3426	0.5622	0.6268	0.805	0.7061	0.8318	2.58938320851962e-63	0.00091402437681179	2.64273833385504e-90
chr18	44577186	44577435	human_hypo	Human-specific	250	4	-36.0379804587436	0.5388	0.4413	0.7602	0.7068	0.6936	0.6067	1.88692228776872e-24	6.9297714023857e-05	2.91310207439342e-08
chr5	142023224	142024458	human_hypo	Human-specific	1235	5	-36.0006965209428	0.4573	0.5931	0.5811	0.8678	0.7429	0.9026	1.1764479334703e-16	0.000509086591512266	6.47222028250091e-75
chr8	24705816	24706616	human_hypo	Human-specific	801	5	-36.0002556571129	0.8483	0.6017	0.9517	0.8957	0.9235	0.8532	2.58661331717443e-30	0.000290623886432179	2.75051809713921e-17
chr8	3624415	3625102	human_hypo	Human-specific	688	6	-35.9711774172455	0.7486	0.3093	0.8783	0.6826	0.9165	0.7665	5.19115639637106e-22	0.010953770853617	1.60463517202937e-32
chr2	73957629	73958243	human_hypo	Human-specific	615	5	-35.9564157959361	0.5861	0.6925	0.92	0.8178	0.8644	0.8611	2.19928560437552e-24	0.251056820700243	4.05992365688402e-38
chr8	131314204	131315140	human_hypo	Human-specific	937	4	-35.9280465494331	0.5484	0.1707	0.7868	0.5903	0.8457	0.7363	1.61198384608067e-51	0.999604568099236	2.95099002161714e-29
chr1	23882036	23882632	human_hypo	Human-specific	597	7	-35.910880041036	0.3177	0.2245	0.5422	0.34	0.5673	0.4856	5.50615402359232e-11	0.000497665136200998	1.10319706760686e-29
chr15	99242762	99243268	human_hypo	Human-specific	507	7	-35.8780400862842	0.4249	0.4572	0.5588	0.5805	0.6381	0.6428	1.54627236267514e-20	0.0249933751694193	3.97012279595848e-12
chr17	7690527	7690704	human_hypo	Human-specific	178	7	-35.8706762640144	0.7339	0.6398	0.8781	0.7777	0.9137	0.906	1.50793511638037e-15	1.59817363947674e-06	6.30139184345326e-32
chr17	75883216	75884692	human_hypo	Human-specific	1477	7	-35.8687420425195	0.0628	0.1014	0.4682	0.5247	0.7614	0.7121	6.40890623741859e-213	2.40285321438943e-33	0
chr3	58011340	58011760	human_hypo	Human-specific	421	5	-35.8660826440678	0.7643	0.5941	0.932	0.8708	0.9363	0.9224	2.35499231220428e-71	0.00287787591543514	3.14768391497286e-55
chr13	77884240	77885569	human_hypo	Human-specific	1330	6	-35.8628451156319	0.4825	0.554	0.7417	0.8481	0.8658	0.8843	6.83962417239439e-125	1.6817215780523e-17	4.62520967801203e-146
chr5	52406040	52406194	human_hypo	Human-specific	155	4	-35.7945320791121	0.2668	0.3324	0.4888	0.6304	0.5365	0.6343	9.20263246072489e-19	0.768967976144258	1.41190683717452e-46
chr2	176939356	176940074	human_hypo	Human-specific	719	7	-35.7932992209345	0.1645	0.2318	0.2788	0.3751	0.6032	0.4427	1.6466497126147e-18	1.850610823154e-07	1.07380709615317e-36
chr3	151185933	151186423	human_hypo	Human-specific	491	6	-35.7625030604948	0.7286	0.4927	0.8518	0.6679	0.9315	0.7214	4.66888611176423e-26	0.0760883282772793	4.30039276486982e-12
chr14	82268388	82270285	human_hypo	Human-specific	1898	5	-35.7245153670729	0.445	0.5286	0.6448	0.8808	0.7897	0.8999	2.29118849822225e-36	0.0854219269789834	2.02177198475112e-53
chr6	136599543	136599630	human_hypo	Human-specific	88	4	-35.6968492197129	0.7643	0.7346	0.9276	0.9448	0.9517	0.9579	5.58566639056829e-59	0.061248009174211	6.23299643863324e-63
chr5	59109121	59109992	human_hypo	Human-specific	872	6	-35.6939930551969	0.2441	0.3813	0.5504	0.757	0.5621	0.6724	3.60863339559461e-78	0.0938753542734889	2.1454939691695e-44
chr8	140593543	140594385	human_hypo	Human-specific	843	5	-35.6921971878638	0.506	0.2175	0.7164	0.4317	0.7886	0.6031	5.53895466473693e-24	0.000193331884539345	3.75130817413664e-56
chr12	127782407	127782918	human_hypo	Human-specific	512	5	-35.6794138497788	0.4841	0.5795	0.6221	0.872	0.9439	0.7887	5.82126477120291e-13	0.0350078689904448	8.50975450474654e-19
chr14	82152139	82153872	human_hypo	Human-specific	1734	8	-35.6741646841004	0.4904	0.5699	0.6311	0.8059	0.6381	0.8063	3.98718160334178e-14	0.887164996175854	1.96870003006599e-21
chr3	45640463	45640974	human_hypo	Human-specific	512	7	-35.6665416157866	0.684	0.5434	0.8373	0.6859	0.9698	0.9136	9.0381997221495e-11	4.56553734919388e-40	1.4374954494665e-56
chr1	169114725	169116288	human_hypo	Human-specific	1564	6	-35.6649291121393	0.7354	0.493	0.8661	0.8377	0.8864	0.7194	3.43983541751563e-18	0.0749742980467582	8.63829783177125e-21
chr16	24632898	24633151	human_hypo	Human-specific	254	4	-35.6626409810508	0.4456	0.546	0.6938	0.9075	0.6352	0.8314	3.72204537071535e-24	1.68047772789164e-07	3.44977283906114e-19
chr8	126102948	126103267	human_hypo	Human-specific	320	5	-35.6485409382317	0.2788	0.2482	0.5001	0.4517	0.4845	0.3998	1.49995814897521e-49	0.010733581460671	1.44671629458819e-29
chr13	36918614	36919230	human_hypo	Human-specific	617	4	-35.5926248867862	0.2938	0.3021	0.6313	0.4926	0.6606	0.6538	7.42083315784491e-70	4.73542167231941e-07	6.93205847640719e-143
chr1	117457543	117457977	human_hypo	Human-specific	435	7	-35.5904019357655	0.5861	0.5279	0.7235	0.6853	0.8454	0.8285	2.66830927072842e-11	2.60907523571748e-08	2.10147972447788e-31
chr7	23112346	23112960	human_hypo	Human-specific	615	5	-35.5869841976454	0.5265	0.551	0.736	0.7881	0.9455	0.9084	1.52933449514874e-37	2.31806548825974e-15	1.75413107657037e-106
chr12	27576703	27577685	human_hypo	Human-specific	983	5	-35.5712410063933	0.5139	0.5895	0.8637	0.9093	0.8087	0.8153	6.51218183068155e-104	4.30411679177439e-07	2.69247963416442e-77
chr9	95427546	95428001	human_hypo	Human-specific	456	5	-35.5574809539768	0.7598	0.6035	0.876	0.8395	0.8752	0.8451	2.40219663149823e-42	0.0383117695834544	1.32356454427579e-22
chr17	69896520	69896984	human_hypo	Human-specific	465	5	-35.5463431024024	0.5279	0.6336	0.6714	0.91	0.9052	0.9165	6.28946027707377e-16	0.00208879542465012	5.62228126007775e-56
chr16	57181395	57181945	human_hypo	Human-specific	551	8	-35.5433031210603	0.617	0.1283	0.7927	0.2322	0.7445	0.3228	5.34125485122768e-12	0.26553029951913	6.21573791505493e-21
chr3	108180571	108181050	human_hypo	Human-specific	480	6	-35.5408084804397	0.1972	0.5243	0.3713	0.7781	0.6685	0.674	2.52627472951481e-21	0.0530051158727443	5.83473666806734e-17
chr2	152891219	152891714	human_hypo	Human-specific	496	6	-35.5238724360755	0.5122	0.3457	0.7442	0.6132	0.9088	0.9337	1.24833082556047e-26	1.94776991921289e-31	3.6838993032149e-69
chr12	62048298	62049246	human_hypo	Human-specific	949	5	-35.5156496626504	0.4441	0.6247	0.669	0.8809	0.5875	0.8889	3.32430951228356e-24	0.707665713801936	5.19569200173873e-14
chr2	44472073	44472584	human_hypo	Human-specific	512	6	-35.5055720361736	0.2795	0.3673	0.4904	0.5864	0.7892	0.8601	1.78043408407593e-20	1.42383756187099e-33	3.82507387595982e-119
chr19	56143463	56143515	human_hypo	Human-specific	53	5	-35.4988701482566	0.3342	0.3527	0.655	0.6649	0.7985	0.7298	1.1437642986997e-23	0.000829568349154636	4.17661229962084e-29
chr21	33373874	33374107	human_hypo	Human-specific	234	5	-35.4832513470036	0.7925	0.4862	0.9308	0.9235	0.946	0.9004	3.63185408294474e-14	0.657195801043279	1.38167229063578e-13
chr8	81640680	81641260	human_hypo	Human-specific	581	7	-35.4512816796045	0.493	0.5492	0.6071	0.7887	0.8853	0.9343	1.04337381249422e-13	4.63401802148407e-21	4.4271497871171e-76
chr12	116943503	116943932	human_hypo	Human-specific	430	6	-35.443248260867	0.7621	0.6086	0.9019	0.7929	0.9484	0.9662	1.27364254237651e-12	1.52635347061716e-11	4.42976817062914e-30
chr1	155107224	155107535	human_hypo	Human-specific	312	6	-35.4395937084109	0.1992	0.2446	0.455	0.3512	0.4831	0.3963	1.10949818573595e-24	0.131435928536702	2.88475271797282e-26
chr15	68917514	68918270	human_hypo	Human-specific	757	6	-35.4201773714821	0.4766	0.5534	0.697	0.7665	0.7165	0.9156	3.38088733007527e-34	4.08905804043899e-06	2.34949611377352e-46
chr18	61869497	61869769	human_hypo	Human-specific	273	5	-35.4166366910428	0.6506	0.2478	0.8067	0.5311	0.9516	0.6821	8.45479572825493e-18	6.27166384770029e-19	1.74820527158417e-80
chr13	107002727	107002960	human_hypo	Human-specific	234	5	-35.3712996991828	0.6093	0.6635	0.8256	0.8228	0.8571	0.753	3.11862163763091e-24	0.181914120931977	3.81083759869937e-09
chr20	45380621	45380858	human_hypo	Human-specific	238	5	-35.3634591643922	0.5853	0.6987	0.7714	0.8768	0.9042	0.8698	3.87031201080236e-21	0.0283181045799156	2.06334561361611e-27
chr13	38176230	38176932	human_hypo	Human-specific	703	5	-35.3549337900302	0.7468	0.5454	0.8689	0.7287	0.9636	0.9224	6.66914071006643e-37	6.0231910402832e-39	5.91868026524371e-106
chr6	104967424	104969335	human_hypo	Human-specific	1912	7	-35.3451220340459	0.5843	0.6733	0.7115	0.8173	0.8781	0.9064	5.88709525272127e-26	2.19291474724239e-27	1.03356125058501e-116
chr17	55332533	55332820	human_hypo	Human-specific	288	7	-35.3327445686771	0.5777	0.4955	0.7283	0.6744	0.6841	0.613	7.87887728726949e-37	0.000862333377000476	1.12966710587826e-10
chr16	89014591	89015326	human_hypo	Human-specific	736	4	-35.3182148868494	0.5737	0.371	0.7857	0.6655	0.8147	0.5953	1.16532621833874e-42	0.363711001418919	4.26035529911624e-56
chr19	56651457	56651563	human_hypo	Human-specific	107	5	-35.3067717249902	0.2477	0.3451	0.4252	0.5347	0.542	0.4835	9.96504444703417e-11	0.337169628345278	6.02344056627216e-10
chr8	41516584	41517504	human_hypo	Human-specific	921	5	-35.3035714961797	0.3803	0.2197	0.6262	0.6614	0.6343	0.821	6.06371601422879e-32	0.000131011150298727	1.74294098334609e-28
chr15	102156692	102156911	human_hypo	Human-specific	220	6	-35.300709767826	0.491	0.4363	0.6307	0.8156	0.7804	0.8639	9.50268016389152e-12	0.0021230007033919	1.24683182006334e-41
chr8	102143596	102143774	human_hypo	Human-specific	179	5	-35.2890428107386	0.1725	0.179	0.3537	0.5743	0.3637	0.6284	7.17992795937613e-11	0.906539341455242	6.39857649712571e-13
chr1	168606708	168606964	human_hypo	Human-specific	257	5	-35.2778594346462	0.5291	0.3163	0.6558	0.6455	0.6228	0.8691	7.6877220000263e-08	0.00802689614293366	9.92701568904341e-10
chr8	25774507	25775375	human_hypo	Human-specific	869	6	-35.2777850864025	0.4474	0.3716	0.6175	0.4966	0.5836	0.4522	7.0248647225688e-33	0.0166998057003344	8.16311971648767e-16
chr13	44880710	44881113	human_hypo	Human-specific	404	6	-35.2380139940948	0.67	0.3647	0.8601	0.5635	0.9238	0.5578	9.92161148450587e-10	0.229333580717782	4.24979674220028e-14
chr22	18462988	18464345	human_hypo	Human-specific	1358	6	-35.2370676087129	0.3249	0.2017	0.5966	0.4007	0.6724	0.7627	1.27412490481369e-40	1.31927867130311e-06	3.91510100416241e-52
chr10	12541002	12541892	human_hypo	Human-specific	891	6	-35.2286216804838	0.3115	0.562	0.4679	0.7672	0.392	0.725	7.41021480244732e-15	0.0684744179058639	5.7641910550261e-08
chr16	71780204	71780615	human_hypo	Human-specific	412	6	-35.2088119180304	0.3571	0.4159	0.5682	0.5351	0.5747	0.8265	1.93348365504064e-15	4.98347410295082e-05	1.25608832507758e-33
chr2	86025181	86025787	human_hypo	Human-specific	607	5	-35.1986966583093	0.7454	0.1913	0.9102	0.4984	0.9536	0.7957	1.05121933578925e-26	7.74273799967725e-16	2.65141225163688e-27
chr10	100842201	100844311	human_hypo	Human-specific	2111	7	-35.1774090012916	0.6716	0.5308	0.7845	0.6955	0.8723	0.72	4.58975626398942e-08	0.00167480718330647	9.84953174430868e-36
chr16	68381517	68382067	human_hypo	Human-specific	551	6	-35.1686117222565	0.6065	0.641	0.8267	0.7794	0.8557	0.8542	3.3890005075458e-17	1.58424582229918e-10	1.11418343950864e-60
chr2	73964834	73965075	human_hypo	Human-specific	242	10	-35.125901021472	0.628	0.6559	0.7793	0.794	0.8384	0.8606	9.26984805815987e-11	0.0951581269339466	1.73038643834242e-16
chr14	67544610	67545529	human_hypo	Human-specific	920	6	-35.1187530081102	0.7499	0.4262	0.92	0.6162	0.8399	0.7368	1.63831963799183e-39	0.769825106827964	5.43855775962851e-24
chr7	111322638	111322982	human_hypo	Human-specific	345	4	-35.1097604855633	0.5967	0.6286	0.8795	0.8109	0.9772	0.924	7.61842999029126e-47	9.87631441709694e-13	1.33583814802895e-61
chr5	43194287	43194896	human_hypo	Human-specific	610	4	-35.0972843987394	0.1794	0.2093	0.2832	0.3715	0.5665	0.4583	5.12971546297135e-18	4.85085295663923e-08	1.13100656007597e-41
chr8	67831878	67832683	human_hypo	Human-specific	806	5	-35.0401770558867	0.6831	0.7522	0.8059	0.8579	0.918	0.9447	1.11465346495684e-16	2.44075278750791e-14	1.31093554287342e-85
chr6	16496253	16496767	human_hypo	Human-specific	515	6	-35.0231780394157	0.6803	0.4416	0.8129	0.6082	0.7728	0.6271	3.76856435330565e-13	0.795877300506242	4.8689418279979e-08
chr4	17599187	17599524	human_hypo	Human-specific	338	4	-35.0193127813637	0.7369	0.7562	0.9623	0.932	0.9445	0.938	3.01490634786333e-27	0.462265491883189	1.49341791521815e-38
chr1	231763923	231764093	human_hypo	Human-specific	171	5	-35.0182406909011	0.4777	0.4041	0.6928	0.6069	0.9297	0.5689	9.52150604368065e-18	0.026414645845753	7.49010435003729e-15
chr16	5012603	5013535	human_hypo	Human-specific	933	9	-35.000883444025	0.6026	0.2325	0.8695	0.3883	0.9156	0.5123	2.37977133107725e-19	9.25158115722377e-06	1.14425405302087e-51
chr2	69999298	69999813	human_hypo	Human-specific	516	5	-34.9963480886814	0.7303	0.6984	0.8653	0.8966	0.9564	0.937	2.22467251236457e-26	1.09218496511414e-08	3.17786080065924e-52
chr19	34013117	34013206	human_hypo	Human-specific	90	5	-34.9922141610318	0.3037	0.2768	0.5638	0.4672	0.5939	0.6306	9.16853545705413e-17	0.000783201044012631	5.05188134224045e-31
chr1	85796485	85796885	human_hypo	Human-specific	401	6	-34.99062110754	0.5166	0.2516	0.6498	0.4757	0.7987	0.4681	1.04974114697364e-09	3.75963905278196e-06	2.29622698952187e-46
chr6	157827811	157828118	human_hypo	Human-specific	308	6	-34.9843485371424	0.6665	0.217	0.8074	0.4261	0.9047	0.8133	1.76820290596947e-19	1.18477686937125e-12	9.17134861546948e-33
chr4	22872447	22872922	human_hypo	Human-specific	476	5	-34.9782540061748	0.7787	0.4391	0.9274	0.7667	0.9097	0.712	3.25246265086106e-39	0.0441056971072364	1.02633714404774e-51
chr2	54709798	54710521	human_hypo	Human-specific	724	7	-34.9565926399255	0.3292	0.368	0.5824	0.4764	0.4806	0.6421	6.45729879668105e-22	0.457605795393449	1.30737261960518e-26
chr22	22011171	22011357	human_hypo	Human-specific	187	5	-34.9506366181039	0.676	0.5404	0.856	0.8002	0.8404	0.7737	4.30539099614806e-42	0.305437564433968	1.26606677067581e-22
chr20	30004809	30005638	human_hypo	Human-specific	830	6	-34.9159362698146	0.7243	0.5449	0.8925	0.8305	0.9679	0.9237	3.57610429762451e-56	3.24748609016298e-44	6.29385684312444e-157
chr18	3260671	3260984	human_hypo	Human-specific	314	8	-34.9082590584601	0.5081	0.6322	0.7778	0.7902	0.9114	0.8655	4.06196899828572e-43	1.71659523695603e-09	5.41916286709259e-67
chr17	20006786	20007783	human_hypo	Human-specific	998	4	-34.8895786369364	0.4373	0.2384	0.7859	0.7808	0.7051	0.8748	2.24733773692672e-47	0.810773850399126	5.67597405764459e-23
chr5	87684089	87684872	human_hypo	Human-specific	784	7	-34.8765730347344	0.5464	0.1936	0.6671	0.3756	0.6345	0.6089	3.20722371990684e-11	0.000828595614211227	9.52356518312463e-12
chr22	41295370	41295607	human_hypo	Human-specific	238	4	-34.8754201577485	0.2059	0.3979	0.5401	0.5679	0.7195	0.7979	2.29308727071178e-29	7.1700360685237e-16	3.93269850210635e-100
chr13	94981626	94981731	human_hypo	Human-specific	106	5	-34.8585468880037	0.4386	0.2412	0.6161	0.5515	0.6897	0.5773	1.89048171724874e-12	0.0789419308006887	5.676787232144e-19
chr1	90229234	90229532	human_hypo	Human-specific	299	4	-34.8565815459278	0.3599	0.5299	0.7191	0.6728	0.7933	0.7443	1.2119310853681e-18	0.0152578638341599	7.31284702650874e-26
chr6	149886265	149886487	human_hypo	Human-specific	223	6	-34.8418709208403	0.1336	0.104	0.388	0.2765	0.3035	0.2145	7.59475836055638e-36	1.09122803349203e-07	4.59152376460274e-14
chr6	167215714	167216223	human_hypo	Human-specific	510	5	-34.8146961218344	0.5102	0.3985	0.6962	0.6861	0.9419	0.921	1.12836362686142e-33	7.36475398640796e-62	2.13980439943652e-256
chr6	2900805	2901761	human_hypo	Human-specific	957	7	-34.8103346529194	0.3533	0.2261	0.6068	0.3633	0.589	0.4951	1.84908274282737e-29	0.0839314108974348	9.67671409481255e-23
chr6	14274834	14274941	human_hypo	Human-specific	108	5	-34.7856300295564	0.7274	0.6938	0.9155	0.9239	0.8595	0.8946	1.51245972002269e-26	0.436139393714556	8.69602871399133e-12
chr14	34776028	34776411	human_hypo	Human-specific	384	4	-34.7850234583001	0.84	0.3494	0.9482	0.8372	0.9397	0.813	1.65033374687925e-27	0.0299410233086276	1.03823692717711e-22
chr14	101135918	101136386	human_hypo	Human-specific	469	5	-34.7764781427747	0.261	0.3507	0.6305	0.8068	0.9258	0.958	1.6795757002288e-25	6.30108001761744e-16	6.95336023600421e-162
chr8	94858997	94860048	human_hypo	Human-specific	1052	5	-34.7763147406733	0.2486	0.3363	0.5179	0.6148	0.6116	0.5109	4.47201560794784e-47	0.499122485134627	4.32763015969196e-30
chr1	202935292	202938197	human_hypo	Human-specific	2906	7	-34.7743581988173	0.1604	0.1579	0.5293	0.4342	0.5037	0.5148	1.08539956978018e-120	0.0123413305005704	3.39386856573228e-173
chr6	54296108	54296947	human_hypo	Human-specific	840	4	-34.7738852299188	0.7135	0.6599	0.9393	0.8798	0.9539	0.875	6.76967131390213e-75	0.594264854348278	6.89973733737834e-50
chr11	61172270	61173061	human_hypo	Human-specific	792	7	-34.7646911624423	0.7366	0.3608	0.8735	0.4939	0.8906	0.8595	4.30803609684039e-16	3.07592242637317e-08	6.39286842682596e-20
chr11	58335079	58335546	human_hypo	Human-specific	468	4	-34.7487427624429	0.5453	0.2822	0.8962	0.8677	0.9591	0.9023	5.84839473604326e-60	1.39070645859857e-12	7.85977556123402e-114
chr2	25532282	25532475	human_hypo	Human-specific	194	4	-34.7461653634144	0.2735	0.2886	0.4814	0.6511	0.6684	0.674	1.06478581688882e-22	4.55940402136739e-05	1.32804199091038e-45
chr17	21155566	21155697	human_hypo	Human-specific	132	6	-34.7445017896148	0.1568	0.3916	0.4817	0.6295	0.5707	0.6324	1.2691565071506e-30	0.376774195820822	9.25544359212894e-22
chr9	135463668	135463754	human_hypo	Human-specific	87	5	-34.6574295692638	0.3595	0.6586	0.574	0.777	0.7908	0.7257	1.46330613865834e-10	0.0962528139192004	1.12010748612128e-08
chr15	61414319	61415085	human_hypo	Human-specific	767	7	-34.6525282830734	0.7225	0.5807	0.8352	0.7117	0.8815	0.7667	2.46770507419536e-13	5.68454025027043e-06	2.15276900221525e-29
chr8	19684680	19685024	human_hypo	Human-specific	345	6	-34.6395624436023	0.6896	0.7621	0.907	0.8761	0.9438	0.9135	1.29997796126705e-19	0.00321772916361292	1.30776571258733e-26
chr9	37196791	37198438	human_hypo	Human-specific	1648	6	-34.6210263381592	0.6606	0.7273	0.8099	0.8736	0.8376	0.8245	1.42375253470492e-39	0.16092588646174	3.2401285549478e-13
chr12	111702431	111702757	human_hypo	Human-specific	327	6	-34.6027823295634	0.651	0.7986	0.8326	0.958	0.877	0.9332	6.58906013512959e-11	0.535306701382755	2.20969129103347e-11
chr10	133312947	133313336	human_hypo	Human-specific	390	7	-34.5974384658492	0.4296	0.1424	0.6311	0.271	0.5765	0.3622	1.02763644132838e-15	0.263693171704336	1.50630661878919e-26
chr19	6048230	6048648	human_hypo	Human-specific	419	6	-34.5775064903883	0.251	0.2868	0.4022	0.5127	0.7428	0.811	7.40498551191943e-14	5.77391230958233e-55	1.98463796937355e-183
chr19	44130556	44130646	human_hypo	Human-specific	91	5	-34.5754565756744	0.5974	0.4797	0.7659	0.749	0.7012	0.6434	4.57556458777582e-13	0.0361551433730219	0.00022317768159101
chr15	84506852	84506987	human_hypo	Human-specific	136	7	-34.5738962719478	0.1747	0.0209	0.2962	0.1329	0.6193	0.2923	1.08092704013462e-12	1.90542810738805e-17	4.51229843338729e-70
chr13	27581634	27582045	human_hypo	Human-specific	412	4	-34.5615598777244	0.5658	0.5377	0.7743	0.6835	0.9535	0.8702	4.23684383203615e-13	3.3134337714747e-19	7.07759939426651e-72
chr12	130157740	130158503	human_hypo	Human-specific	764	6	-34.5057867667708	0.7055	0.7627	0.8927	0.9049	0.8432	0.8683	7.10598486420744e-16	5.61615266494865e-05	8.4444421304539e-12
chr1	1758589	1758848	human_hypo	Human-specific	260	6	-34.5044489453801	0.5322	0.1488	0.7697	0.2871	0.953	0.947	3.69018705464205e-18	3.17027715400831e-30	7.42076826853826e-67
chr16	3955048	3956313	human_hypo	Human-specific	1266	7	-34.4910091641812	0.7922	0.6999	0.9157	0.8915	0.9439	0.9192	3.06705709602145e-60	0.00279961131883073	4.23504448318701e-78
chr11	9069610	9069972	human_hypo	Human-specific	363	7	-34.4903447291045	0.3489	0.6276	0.5123	0.7857	0.7447	0.9573	1.54300287879083e-12	3.01367420879244e-25	2.29288244331669e-83
chr18	3029221	3029814	human_hypo	Human-specific	594	6	-34.4791592645257	0.4647	0.5506	0.6952	0.7094	0.6219	0.8911	2.0282561879893e-20	0.00987948882894037	1.07533508047704e-19
chr5	137259595	137259902	human_hypo	Human-specific	308	4	-34.4688662205685	0.4266	0.3727	0.6508	0.6275	0.7589	0.6832	7.99337238146037e-26	0.0119066638710446	1.34595445086917e-32
chr7	39433778	39434421	human_hypo	Human-specific	644	4	-34.4563768447338	0.6803	0.6389	0.9056	0.9042	0.8354	0.9178	3.50560340260479e-61	0.103664426446389	3.49437543026544e-30
chr2	98992338	98993909	human_hypo	Human-specific	1572	8	-34.4502002164218	0.5979	0.5981	0.8277	0.7391	0.8698	0.724	1.57923525888579e-35	0.38281163244121	2.61750087524354e-21
chr8	4335026	4336078	human_hypo	Human-specific	1053	7	-34.4471688060338	0.7495	0.5966	0.9084	0.7072	0.9199	0.9501	9.12221970018494e-33	4.98996886426675e-11	2.26751551812962e-64
