chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr8	29058936	29059689	human_hypo	Chimp-specific	754	7	-31.3800033869415	0.7678	0.2858	0.8852	0.4154	0.7773	0.098	1.17641544964648e-08	3.73806454098512e-11	0.00135756523797925
chr8	11172662	11172956	human_hypo	Chimp-specific	295	5	-31.3736186526043	0.753	0.5758	0.857	0.8132	0.759	0.5605	1.56430603414631e-18	2.91031406631866e-11	0.930188511006259
chr9	134437244	134437935	human_hypo	Chimp-specific	692	4	-31.3633461602769	0.6887	0.5962	0.8753	0.8787	0.3845	0.3542	6.5568438922721e-36	6.55529420040791e-99	6.536648108079e-27
chr4	55837687	55838061	human_hypo	Chimp-specific	375	5	-31.2989357264252	0.2035	0.0773	0.3747	0.3208	0.0661	0.0558	6.2773033843483e-19	5.07132998223282e-64	1.10268769840735e-05
chr16	75835105	75835708	human_hypo	Chimp-specific	604	4	-31.2636102516349	0.6369	0.4887	0.7458	0.7558	0.3474	0.4233	1.08178816322733e-10	5.99564713431129e-106	2.48963354107462e-10
chr3	113232559	113232968	human_hypo	Chimp-specific	410	5	-31.2549066879402	0.4277	0.3075	0.5755	0.462	0.2051	0.1144	1.31024534859378e-24	1.18026429859636e-117	6.869782819474e-67
chr6	99962084	99962405	human_hypo	Chimp-specific	322	6	-31.2503996284494	0.2988	0.3856	0.4119	0.6188	0.12	0.2376	6.87568464514299e-13	2.24618470638942e-36	5.04656974021752e-12
chr19	49482317	49482738	human_hypo	Chimp-specific	422	5	-31.2423445710704	0.3583	0.8101	0.7776	0.9686	0.5542	0.7776	2.9457787047956e-34	9.10149878280675e-52	0.0378621050050895
chr4	41877894	41878474	human_hypo	Chimp-specific	581	4	-31.241344405637	0.5879	0.7699	0.8811	0.9093	0.3851	0.2701	7.42809798883714e-27	4.98379007721188e-46	6.39929625721135e-10
chr3	183507735	183508146	human_hypo	Chimp-specific	412	5	-31.2196347686416	0.5807	0.356	0.7504	0.8117	0.4047	0.4724	3.70383627226766e-16	2.65831840902858e-69	0.618799105602481
chr12	106537653	106537923	human_hypo	Chimp-specific	271	5	-31.1892324867336	0.6584	0.7172	0.7926	0.9086	0.689	0.5642	1.20088897114551e-13	8.60706832442008e-16	0.00130291412890291
chr12	111539692	111539965	human_hypo	Chimp-specific	274	6	-31.1560587066439	0.3524	0.4287	0.4903	0.6442	0.1908	0.037	4.29790937700472e-10	5.64446952354698e-25	1.19238268199182e-20
chr18	24537063	24537576	human_hypo	Chimp-specific	514	5	-31.1138201091145	0.456	0.4233	0.6777	0.5576	0.5587	0.2473	1.63468251769652e-21	3.83311727082798e-10	0.765708847647389
chr1	192508590	192509586	human_hypo	Chimp-specific	997	4	-31.1005310527112	0.8342	0.4156	0.9572	0.7908	0.8099	0.506	5.70024139783517e-31	4.52060914874272e-24	0.0700551758897041
chr21	45152752	45153009	human_hypo	Chimp-specific	258	5	-31.0665881390553	0.3382	0.7528	0.6916	0.8788	0.2257	0.7282	6.11597482209482e-20	1.40594741731836e-13	0.323302853892511
chr11	125218744	125218914	human_hypo	Chimp-specific	171	4	-31.0411227163739	0.0242	0.0105	0.223	0.1307	0.0091	0.0113	1.33927321390374e-32	3.77951203298937e-25	0.00436424456339125
chr6	99276655	99277316	human_hypo	Chimp-specific	662	8	-31.0230601572776	0.3669	0.4087	0.5192	0.6804	0.3907	0.3539	1.31921818084757e-08	1.10972923175987e-12	0.23832122316046
chr4	13642843	13643088	human_hypo	Chimp-specific	246	6	-31.0204456034348	0.2802	0.3967	0.4106	0.6333	0.1795	0.301	7.82877347259378e-08	7.99355144512963e-17	9.61218244033345e-05
chr8	16645105	16645465	human_hypo	Chimp-specific	361	5	-31.0071073673378	0.5371	0.4078	0.7253	0.5901	0.4074	0.0381	4.65266673457496e-15	5.74328566417629e-38	1.93624704839579e-12
chr3	62858743	62859219	human_hypo	Chimp-specific	477	5	-30.9804119563928	0.0785	0.2578	0.196	0.5052	0.0441	0.2401	1.33856752622039e-27	5.34016270306292e-35	0.062773489434297
chr3	67022802	67023154	human_hypo	Chimp-specific	353	8	-30.9702567013122	0.2728	0.2853	0.4069	0.4036	0.1546	0.0216	0.000684551486808162	4.75365825068118e-26	2.01635201266152e-09
chr14	82864763	82865098	human_hypo	Chimp-specific	336	5	-30.9685431961903	0.381	0.3774	0.5135	0.5449	0.2442	0.0238	1.48959346918473e-07	9.20490470373241e-21	7.35816755438998e-14
chr13	31702384	31704121	human_hypo	Chimp-specific	1738	5	-30.9395537865564	0.7629	0.7866	0.9178	0.89	0.7719	0.8285	1.05923542802094e-26	2.74775904147702e-10	0.00396171760123973
chr4	183845975	183846812	human_hypo	Chimp-specific	838	7	-30.9331445127943	0.6494	0.6835	0.7865	0.9154	0.6639	0.7434	1.59758741976121e-26	1.07092647786386e-13	0.00020001582007731
chr10	8914790	8915563	human_hypo	Chimp-specific	774	4	-30.905175517562	0.6573	0.3049	0.869	0.5499	0.6855	0.4055	9.33306146427961e-16	3.88010020447678e-11	0.368608504722148
chr1	176850391	176850513	human_hypo	Chimp-specific	123	5	-30.9029855596817	0.4084	0.2239	0.5651	0.4742	0.2772	0.2901	9.07183421797666e-17	1.37124916664449e-11	0.523873556668891
chr12	20025868	20026373	human_hypo	Chimp-specific	506	4	-30.8864421369146	0.3921	0.2519	0.8301	0.368	0.5988	0.2893	1.62937334970963e-32	1.06150947021439e-13	1.50296740032264e-05
chr11	46391939	46392198	human_hypo	Chimp-specific	260	5	-30.8619179377178	0.3955	0.7289	0.5528	0.8773	0.4542	0.4192	1.81628832938689e-07	4.86405403818657e-07	0.000331453651011784
chr17	46822880	46823034	human_hypo	Chimp-specific	155	6	-30.8452998308082	0.3385	0.2729	0.57	0.4272	0.1874	0.0777	8.11799191411044e-17	3.01117286315137e-69	1.87306062245477e-20
chr16	2193588	2193808	human_hypo	Chimp-specific	221	7	-30.8410300033536	0.1637	0.6472	0.311	0.7854	0.1224	0.4734	4.96391026485636e-14	7.88784683314399e-19	9.5504278332291e-07
chr15	39377238	39377863	human_hypo	Chimp-specific	626	5	-30.8379847662705	0.3106	0.5621	0.6361	0.727	0.1482	0.5295	1.84488154453032e-29	6.647456651321e-24	2.95098405538175e-07
chr8	81750385	81751814	human_hypo	Chimp-specific	1430	6	-30.8351543382472	0.7437	0.6359	0.8494	0.8163	0.6201	0.5846	9.50288656814231e-29	4.61681691425539e-27	2.12450808646369e-05
chr2	95873764	95874055	human_hypo	Chimp-specific	292	5	-30.835120974116	0.1908	0.4272	0.3617	0.5757	0.1378	0.1691	5.90209391952655e-17	1.18579132523323e-25	4.46922058887009e-09
chr3	128502527	128503630	human_hypo	Chimp-specific	1104	7	-30.8107978720192	0.6108	0.5418	0.7235	0.7028	0.6001	0.4078	4.32154079256601e-26	4.07812650767218e-16	0.0123786087803834
chr5	140558317	140558575	human_hypo	Chimp-specific	259	7	-30.7988749278029	0.4579	0.4805	0.6245	0.6665	0.4893	0.4812	1.09403960061821e-33	1.82365130620789e-26	0.405643093171125
chr1	7111171	7111246	human_hypo	Chimp-specific	76	5	-30.783199382347	0.7351	0.4869	0.8716	0.8281	0.6479	0.1512	1.28140322248928e-15	1.92426290285512e-22	3.65755056233526e-09
chr10	75873242	75873831	human_hypo	Chimp-specific	590	6	-30.778824790895	0.071	0.2589	0.2439	0.3759	0.0583	0.1735	6.04043705805099e-14	5.7916027045459e-18	0.00209304723041192
chr22	45850428	45850956	human_hypo	Chimp-specific	529	5	-30.7545929438285	0.6452	0.7197	0.7939	0.8404	0.5047	0.7455	3.70157877512691e-17	2.52410028711731e-09	0.713968144580068
chr18	22007210	22007584	human_hypo	Chimp-specific	375	5	-30.7491333187169	0.1095	0.1238	0.2547	0.3234	0.1313	0.0956	4.39472158239836e-28	1.32135423142182e-18	0.776558393261275
chr9	97823545	97825962	human_hypo	Chimp-specific	2418	5	-30.7417617311735	0.6315	0.4957	0.8669	0.8328	0.6895	0.6599	4.36257211920933e-59	6.13733394196324e-31	2.11011183890509e-09
chr16	3996232	3996400	human_hypo	Chimp-specific	169	4	-30.7138721225695	0.6515	0.4372	0.8766	0.5741	0.3807	0.3178	1.28729204523507e-12	4.70172547265026e-32	2.18623130675119e-11
chr9	132701594	132702412	human_hypo	Chimp-specific	819	8	-30.6818045163711	0.7281	0.7992	0.8807	0.9351	0.731	0.8238	1.09860379751389e-29	2.18985838984306e-17	0.874883328939514
chr10	70319593	70319783	human_hypo	Chimp-specific	191	5	-30.6637712998979	0.6787	0.182	0.7844	0.4081	0.53	0.2404	3.62877444186569e-17	4.08511094688734e-19	0.102009426062669
chr5	33435747	33436200	human_hypo	Chimp-specific	454	6	-30.6220681016267	0.4501	0.3841	0.6619	0.5516	0.1745	0.2704	1.88035741792299e-39	2.28931061367931e-50	3.20745414570686e-17
chr4	16600115	16600536	human_hypo	Chimp-specific	422	5	-30.6190226436307	0.5419	0.6527	0.7758	0.8617	0.422	0.1047	7.01052857729732e-15	6.09231592007507e-35	1.79143949680366e-14
chr7	101543729	101544147	human_hypo	Chimp-specific	419	6	-30.5954497483209	0.22	0.2064	0.3717	0.4519	0.2901	0.1659	1.53626385697925e-11	2.9225602175131e-05	0.330879368293465
chr18	35341503	35342199	human_hypo	Chimp-specific	697	7	-30.5945044230647	0.53	0.6704	0.6566	0.7873	0.4199	0.5703	9.57023357050358e-17	9.84523699297535e-43	3.89874986467491e-08
chr6	70875989	70876238	human_hypo	Chimp-specific	250	6	-30.5775938342099	0.1397	0.1888	0.3198	0.3829	0.0327	0.0774	4.33156863194739e-34	2.16297881531515e-46	3.54170214391039e-25
chr22	39152682	39152758	human_hypo	Chimp-specific	77	6	-30.5541857839884	0.3075	0.4477	0.4085	0.7638	0.2069	0.433	3.42123564544176e-09	1.75845278680597e-19	0.0437191135546542
chr1	50744975	50746045	human_hypo	Chimp-specific	1071	6	-30.539686410791	0.5671	0.3379	0.7395	0.5802	0.6337	0.2724	6.78544743918524e-22	1.73655762102249e-10	0.466273879564999
chr8	37706503	37706860	human_hypo	Chimp-specific	358	5	-30.4934261292088	0.1371	0.4558	0.3435	0.5994	0.1885	0.2332	7.76055702274899e-15	2.58516824264827e-19	0.00844760343773045
chr3	48274549	48274877	human_hypo	Chimp-specific	329	6	-30.4777325263695	0.4408	0.6886	0.7193	0.834	0.3794	0.5487	8.59304328854767e-21	1.05765746523192e-32	0.00208198194647413
chr16	66439903	66441325	human_hypo	Chimp-specific	1423	4	-30.4597759493315	0.0634	0.0868	0.622	0.756	0.1148	0.1896	4.33019170121472e-277	3.95005524064841e-112	2.22659898192663e-34
chr15	50717517	50717660	human_hypo	Chimp-specific	144	4	-30.4467343161912	0.0573	0.0882	0.1988	0.1929	0.1142	0.0791	4.20127694763408e-20	3.25561728910751e-07	0.0307568223980711
chr19	45952496	45952650	human_hypo	Chimp-specific	155	6	-30.3858295126272	0.5914	0.6584	0.7351	0.7897	0.5362	0.5749	8.10666481025911e-08	4.58085572720394e-12	0.0128472734241916
chr22	44482806	44483111	human_hypo	Chimp-specific	306	5	-30.3812243503112	0.808	0.8074	0.9285	0.9567	0.7883	0.7021	3.67943737534159e-19	3.21975765643754e-22	0.01161725182089
chr2	177051906	177052388	human_hypo	Chimp-specific	483	6	-30.3704143648922	0.2002	0.1968	0.319	0.3242	0.199	0.1174	1.49446380083187e-09	1.29118872023762e-16	0.00264072146413207
chr8	37605783	37606087	human_hypo	Chimp-specific	305	7	-30.3150362025772	0.5248	0.5686	0.7078	0.6924	0.5123	0.5869	3.39317152541704e-10	3.28237346123477e-10	0.851594947642241
chr2	9793346	9793748	human_hypo	Chimp-specific	403	6	-30.3133693306595	0.7212	0.2396	0.8397	0.4008	0.5548	0.049	2.59731769083308e-08	3.01815048226744e-27	4.94035779674027e-19
chr17	29789238	29789595	human_hypo	Chimp-specific	358	5	-30.3021287362324	0.5519	0.7149	0.8261	0.8878	0.6115	0.4154	6.29471757602277e-20	9.69987392010411e-26	4.72515890042613e-05
chr7	32128006	32128666	human_hypo	Chimp-specific	661	6	-30.2931073971006	0.8019	0.2759	0.9073	0.512	0.7074	0.2384	5.04353529346842e-18	1.15476234664289e-12	0.0148037120158288
chr13	29210739	29211207	human_hypo	Chimp-specific	469	6	-30.2453113493644	0.409	0.2074	0.6322	0.4371	0.2466	0.1863	1.36836038870042e-54	1.57068241058265e-50	0.00028034094559095
chr11	13483549	13483877	human_hypo	Chimp-specific	329	5	-30.2051252469626	0.424	0.3845	0.5497	0.5258	0.4726	0.3779	3.74909133104602e-19	7.08040292204398e-07	0.0440171098791355
chr6	49431728	49431871	human_hypo	Chimp-specific	144	5	-30.190995313922	0.203	0.1679	0.3978	0.3405	0.2692	0.2168	2.91448186599345e-19	1.9663896792854e-16	0.00195795201217414
chr2	39174958	39175293	human_hypo	Chimp-specific	336	5	-30.1898289039666	0.4032	0.3536	0.5606	0.5371	0.4802	0.2785	9.97551011185006e-19	1.70794843224742e-07	0.209182751021103
chr8	26515400	26516460	human_hypo	Chimp-specific	1061	7	-30.1604594668188	0.5683	0.3587	0.6838	0.5549	0.5773	0.3784	4.63366253664e-18	6.47641290519276e-15	0.089197624650391
chr16	49909971	49911068	human_hypo	Chimp-specific	1098	7	-30.150248072738	0.2551	0.1761	0.8332	0.605	0.2706	0.2157	4.57001643053065e-183	4.07563252144672e-71	0.0734291493276926
chr13	80479335	80480380	human_hypo	Chimp-specific	1046	4	-30.1466222547827	0.7752	0.288	0.903	0.443	0.7022	0.0934	1.15194815823901e-29	9.67554248921543e-20	4.23506187367171e-07
chr14	39898944	39899706	human_hypo	Chimp-specific	763	7	-30.139385657764	0.2281	0.6538	0.3714	0.7613	0.269	0.5832	1.99208879591615e-09	4.07536535549655e-06	0.575031735363571
chr8	118486291	118487524	human_hypo	Chimp-specific	1234	5	-30.126241276244	0.5806	0.5503	0.7925	0.7417	0.4278	0.4277	3.50181052216613e-34	4.94984837967562e-79	4.54220606728533e-18
chr7	70962325	70963051	human_hypo	Chimp-specific	727	6	-30.1199035403667	0.5619	0.6434	0.7365	0.8474	0.4277	0.4999	9.95059392442314e-29	1.08902584508227e-46	9.99736727358482e-09
chr10	112993981	112994533	human_hypo	Chimp-specific	553	5	-30.0992010973314	0.5209	0.5946	0.7127	0.8225	0.4693	0.1919	2.94493659763696e-12	8.39140151107843e-19	2.9275558714554e-06
chr1	158682639	158684828	human_hypo	Chimp-specific	2190	6	-30.0756881981563	0.8359	0.7171	0.9426	0.9138	0.8538	0.7308	1.09100363345607e-49	4.58573767227514e-36	0.76092300176077
chr1	38282488	38283366	human_hypo	Chimp-specific	879	6	-30.042330288708	0.7195	0.2039	0.8196	0.4165	0.5917	0.0612	1.58503259143815e-11	2.81959408670468e-25	2.02338538927687e-12
chr5	153475533	153475763	human_hypo	Chimp-specific	231	7	-30.039783554962	0.6417	0.8143	0.8002	0.9206	0.6368	0.7513	2.2662698012394e-12	6.52248862899095e-16	0.0222090344630706
chr1	17865263	17865388	human_hypo	Chimp-specific	126	6	-30.0065932255959	0.5275	0.2721	0.6463	0.4958	0.4238	0.3777	2.92037859828861e-15	1.44932791363722e-15	0.697884037654723
chr6	70931213	70931670	human_hypo	Chimp-specific	458	4	-29.9574102046801	0.8015	0.5042	0.9055	0.7867	0.8305	0.2246	3.45728182572878e-25	1.12600772433213e-11	0.00106025164870801
chr13	112282380	112282505	human_hypo	Chimp-specific	126	7	-29.9289594242334	0.3055	0.6084	0.423	0.7993	0.2836	0.5969	9.95441297299167e-09	1.17966138338864e-09	0.548672917177573
chr3	12199780	12199973	human_hypo	Chimp-specific	194	5	-29.917934187687	0.7072	0.4018	0.8165	0.7295	0.4709	0.1377	8.30661267820998e-17	1.77971337190016e-51	9.44013514837598e-29
chr1	239288324	239288765	human_hypo	Chimp-specific	442	5	-29.8834584175089	0.6221	0.5454	0.7498	0.7057	0.681	0.3779	2.61265282010831e-10	2.34775235066884e-08	0.313354904095591
chr20	51617393	51618006	human_hypo	Chimp-specific	614	4	-29.8778449930443	0.7828	0.387	0.9033	0.791	0.7885	0.3007	2.99029637817706e-25	5.49664178020783e-18	0.428706972439465
chr8	13328736	13329416	human_hypo	Chimp-specific	681	6	-29.8692788364725	0.488	0.7205	0.7324	0.9108	0.4946	0.7037	6.65628656679933e-45	7.49972161783731e-41	0.886387941541663
chr6	26122809	26123090	human_hypo	Chimp-specific	282	4	-29.8179130542705	0.4959	0.458	0.6113	0.6408	0.4393	0.4321	1.12404121812029e-08	6.84823202888468e-05	0.564308046291178
chr5	27005749	27008122	human_hypo	Chimp-specific	2374	5	-29.8142417126511	0.5818	0.7873	0.7079	0.9073	0.586	0.8414	2.9258846517853e-19	1.34729497428114e-08	9.29439664263356e-05
chr11	18785459	18785792	human_hypo	Chimp-specific	334	5	-29.7800830552502	0.2621	0.5721	0.4016	0.8266	0.1696	0.0639	1.99625363189498e-13	8.61919262116023e-20	2.15650888312462e-14
chr3	25700311	25701485	human_hypo	Chimp-specific	1175	5	-29.734281608383	0.449	0.3918	0.6548	0.5588	0.3543	0.2485	9.80322294527104e-28	7.69082153239059e-89	3.87507557085048e-16
chr6	15363987	15365560	human_hypo	Chimp-specific	1574	6	-29.720339900748	0.6214	0.5631	0.7381	0.7965	0.5773	0.6557	6.34185278064594e-25	1.4658758284602e-14	0.0179730221324973
chr2	207941135	207941487	human_hypo	Chimp-specific	353	4	-29.7178725858398	0.662	0.4873	0.836	0.756	0.7487	0.2542	3.3456346870913e-27	9.45628575813597e-12	0.0199626725386101
chr11	121347996	121348196	human_hypo	Chimp-specific	201	4	-29.7073932196195	0.5818	0.7385	0.8121	0.9117	0.6782	0.6978	6.05312722066458e-15	9.19556797130164e-09	0.55489853378687
chr12	89743329	89744233	human_hypo	Chimp-specific	905	7	-29.7062945526587	0.1919	0.1863	0.3391	0.296	0.1457	0.2373	2.45817370727388e-06	1.89593227728503e-05	0.493764582958085
chr8	57802750	57802861	human_hypo	Chimp-specific	112	5	-29.6978575760262	0.6027	0.2461	0.8345	0.5369	0.6304	0.0306	3.76642986697211e-14	5.44947049055962e-18	0.00499269788890747
chr2	237247337	237247816	human_hypo	Chimp-specific	480	7	-29.5832342729164	0.3187	0.4502	0.5147	0.684	0.3578	0.386	2.85806290337021e-12	1.10902572455541e-11	0.155655243397768
chr4	37604497	37604818	human_hypo	Chimp-specific	322	9	-29.5715264929576	0.3344	0.2315	0.5606	0.3874	0.3452	0.2103	1.4303173764301e-32	1.65202830467063e-29	0.500680349747453
chr22	45933414	45934516	human_hypo	Chimp-specific	1103	6	-29.5284136450616	0.6356	0.1152	0.8767	0.3129	0.3074	0.0999	3.0096403348045e-40	1.70886225743304e-52	8.48658858830621e-15
chr11	61597763	61598503	human_hypo	Chimp-specific	741	5	-29.4928307148861	0.4294	0.5584	0.7577	0.8025	0.5608	0.6388	4.63808331267809e-25	1.01181019645283e-12	1.68013844028751e-05
chr9	136241519	136241806	human_hypo	Chimp-specific	288	5	-29.4852858350339	0.1925	0.3165	0.3451	0.5429	0.0688	0.2014	2.51470184030533e-25	7.5215891940307e-73	1.41984573274046e-13
chr6	28785786	28786230	human_hypo	Chimp-specific	445	4	-29.4543672448845	0.2308	0.2124	0.4251	0.416	0.2703	0.2563	5.02202787747619e-31	3.18375994211003e-10	0.000128131872993188
chr14	97876666	97877231	human_hypo	Chimp-specific	566	6	-29.4471806341804	0.322	0.1717	0.5542	0.3451	0.3793	0.1886	2.00653135641298e-68	8.0778408282017e-29	0.0446126853875548
chr12	106315643	106316569	human_hypo	Chimp-specific	927	5	-29.3520911117116	0.4806	0.6434	0.6762	0.8782	0.2586	0.3587	1.29761999952812e-20	5.74511366107069e-92	2.06540361148314e-25
chr1	28736082	28736756	human_hypo	Chimp-specific	675	5	-29.3292502678039	0.2338	0.2977	0.4023	0.5643	0.0916	0.2843	4.2242587089522e-14	5.60824636300434e-41	3.51005709443269e-10
chr10	11088009	11088241	human_hypo	Chimp-specific	233	7	-29.3056603344128	0.2063	0.4599	0.3148	0.7199	0.1317	0.5561	1.19709956838974e-07	4.4693503297562e-07	0.730199404007373
chr6	85475395	85475539	human_hypo	Chimp-specific	145	7	-29.2916979615985	0.1369	0.1823	0.254	0.3322	0.1097	0.1402	2.16308124548022e-32	1.0730346926266e-34	0.0809201571254505
chr9	23769666	23769821	human_hypo	Chimp-specific	156	5	-29.2607592210946	0.3968	0.3553	0.6284	0.5328	0.3672	0.3714	1.95679856650593e-15	6.17538539478722e-14	0.347473399836007
chr1	229762856	229763720	human_hypo	Chimp-specific	865	4	-29.2402881839655	0.3933	0.3121	0.6693	0.5543	0.4517	0.3191	6.34813185879396e-91	2.81659028834941e-47	0.00143252922538236
chr3	12591617	12591920	human_hypo	Chimp-specific	304	5	-29.2256418955533	0.8162	0.1881	0.9164	0.4258	0.6973	0.0415	1.55300096246862e-19	1.01368650887827e-29	5.96670482508533e-13
chr9	19934904	19934992	human_hypo	Chimp-specific	89	5	-29.1654027969735	0.4242	0.2627	0.57	0.4714	0.1726	0.1538	1.29653083724187e-10	5.56172849665252e-20	5.90469001024817e-08
chr16	17461942	17462136	human_hypo	Chimp-specific	195	6	-29.1613342615067	0.4321	0.555	0.592	0.6839	0.3516	0.2005	1.04308890965964e-05	5.48190428506445e-13	8.40853555594066e-07
chr7	137546987	137547382	human_hypo	Chimp-specific	396	6	-29.1299626631988	0.6241	0.2773	0.734	0.4344	0.6527	0.0915	2.05304564233877e-08	4.70885638920287e-12	2.07136314227408e-05
chr15	52310788	52311035	human_hypo	Chimp-specific	248	6	-29.0775785107414	0.2755	0.2788	0.4061	0.3987	0.0395	0.0431	1.75119111299217e-17	3.81447057606501e-164	2.3437576793001e-90
chr4	6351658	6352022	human_hypo	Chimp-specific	365	5	-29.0586656833756	0.2298	0.67	0.337	0.9127	0.069	0.0742	2.04975087533693e-13	2.16393547659619e-23	4.70805015316082e-20
chr4	22013445	22014152	human_hypo	Chimp-specific	708	5	-29.0389486049802	0.6975	0.5545	0.8074	0.6693	0.4954	0.3368	5.01605068379245e-16	2.29691565798988e-49	1.84294522548967e-19
chr5	167646461	167647221	human_hypo	Chimp-specific	761	6	-29.0388621711287	0.3331	0.3447	0.6167	0.6668	0.4329	0.4083	1.07099689883408e-79	1.17330667550074e-23	3.6422999202628e-12
chr5	145721571	145721936	human_hypo	Chimp-specific	366	6	-29.0385692877448	0.1556	0.1614	0.2841	0.3133	0.151	0.0925	6.85687454507404e-31	6.53488676281668e-17	0.0103093974307098
chr1	162248399	162248698	human_hypo	Chimp-specific	300	4	-29.0379336412965	0.4611	0.8117	0.7996	0.9267	0.3292	0.6981	5.14071983878389e-19	3.79658131964165e-44	2.43045051891853e-05
chr15	34630748	34630834	human_hypo	Chimp-specific	87	5	-29.0183668735985	0.7349	0.7832	0.8954	0.8851	0.5221	0.5439	6.66807602774562e-11	7.81278911137571e-71	1.5482458041573e-18
chr11	76776890	76780325	human_hypo	Chimp-specific	3436	6	-28.9909870874957	0.1801	0.1745	0.7956	0.7774	0.2661	0.2046	2.49723236760734e-269	1.93703455147724e-116	1.39360461372469e-09
chr6	27447736	27448540	human_hypo	Chimp-specific	805	4	-28.9382608519872	0.3158	0.4686	0.5169	0.6668	0.2393	0.3146	2.43529146446943e-35	3.11575097368616e-49	2.91512806428499e-07
chr20	2782078	2782443	human_hypo	Chimp-specific	366	6	-28.9150929460931	0.4577	0.1648	0.6714	0.3044	0.3503	0.1303	1.34461153867728e-18	2.78934326391312e-32	8.94234769925293e-09
chr4	147557621	147557859	human_hypo	Chimp-specific	239	6	-28.9057089655652	0.2786	0.2873	0.3991	0.4117	0.2669	0.261	3.05968854084503e-09	9.77338569788853e-12	0.0183367188919619
chr5	172204563	172204982	human_hypo	Chimp-specific	420	4	-28.8964255896273	0.5387	0.7203	0.8431	0.841	0.644	0.6193	2.38499019636603e-20	3.50877636480777e-14	0.782306260713171
chr1	23135035	23135801	human_hypo	Chimp-specific	767	7	-28.8952339504333	0.7301	0.1452	0.8331	0.3442	0.768	0.1716	9.93873708321357e-17	3.01443971253996e-05	0.00342440274630859
chr12	79941506	79942356	human_hypo	Chimp-specific	851	4	-28.8664275779953	0.3797	0.17	0.7951	0.4762	0.1815	0.0399	8.08197015795827e-121	3.77926302309228e-196	2.52835945483008e-41
chr7	95106890	95107641	human_hypo	Chimp-specific	752	5	-28.8607004513715	0.3376	0.3533	0.4501	0.5808	0.3907	0.26	2.16098037847679e-13	1.44716097273805e-08	0.866693505332941
chr6	158368078	158369043	human_hypo	Chimp-specific	966	7	-28.8570697264631	0.6956	0.5697	0.9177	0.8479	0.7049	0.5959	1.64747826578416e-118	9.43366627594004e-79	0.0313423371212998
chr17	10521474	10522068	human_hypo	Chimp-specific	595	5	-28.8478756173379	0.1801	0.3573	0.5034	0.5705	0.0548	0.185	6.66273303117258e-35	9.69432439099538e-62	3.57571124856773e-22
chr22	21207241	21207560	human_hypo	Chimp-specific	320	5	-28.840962259162	0.7167	0.7204	0.8627	0.8278	0.4073	0.7376	7.37314376028023e-15	3.62978585679398e-10	0.00253777509707044
chr5	130501419	130501764	human_hypo	Chimp-specific	346	4	-28.7783576770312	0.3223	0.4532	0.5152	0.6116	0.1773	0.2611	6.70093296439221e-22	3.28526901427991e-47	2.72529164472797e-11
chr9	73539897	73540140	human_hypo	Chimp-specific	244	5	-28.7525526495446	0.1495	0.0387	0.3238	0.1436	0.1712	0.0294	1.09193100140525e-14	1.060116263648e-07	0.974619021407332
chr16	87441607	87441689	human_hypo	Chimp-specific	83	5	-28.7484322555064	0.7361	0.7506	0.8696	0.9138	0.2824	0.7062	1.42188757614558e-13	3.57559680362562e-27	1.08292433385387e-06
chr3	196984608	196985254	human_hypo	Chimp-specific	647	7	-28.6587953573379	0.3941	0.3754	0.5262	0.5174	0.287	0.3608	3.96938251233531e-09	3.52030761542932e-10	0.3036415045088
chr6	5852025	5852165	human_hypo	Chimp-specific	141	6	-28.6523557895097	0.5894	0.7552	0.7289	0.8841	0.2562	0.1977	6.26087201259567e-13	3.6992856424179e-80	1.10955815618158e-48
chr3	68197701	68199384	human_hypo	Chimp-specific	1684	5	-28.6232016219464	0.6087	0.4076	0.8278	0.7398	0.7105	0.2153	1.27761571108711e-39	6.80700447358594e-13	0.396235916528869
chr8	22562034	22562469	human_hypo	Chimp-specific	436	5	-28.6175297546476	0.8319	0.212	0.9363	0.5871	0.8114	0.2701	1.54351703981403e-25	1.04748321402955e-20	0.597347104931179
chr1	205626316	205627091	human_hypo	Chimp-specific	776	4	-28.6082926065993	0.6974	0.674	0.8935	0.8673	0.7098	0.6507	1.77357918201834e-35	2.74268343540676e-22	0.0749527013245506
chr2	122286598	122287071	human_hypo	Chimp-specific	474	4	-28.5751082389522	0.1973	0.498	0.3867	0.6653	0.2023	0.5608	1.78615943382828e-26	4.39096157803052e-26	0.636196375408244
chr14	77576164	77576379	human_hypo	Chimp-specific	216	5	-28.5737022197343	0.5662	0.1408	0.6851	0.3886	0.5836	0.0756	1.18461338027464e-14	1.82290293168668e-06	0.193245542120257
chr22	36901481	36903496	human_hypo	Chimp-specific	2016	4	-28.5733248786532	0.4821	0.4897	0.6177	0.6911	0.4959	0.4894	3.03307894583131e-19	0.00146354083264122	0.00269535858744114
chr5	112196529	112196697	human_hypo	Chimp-specific	169	5	-28.5366495633704	0.1622	0.1632	0.4021	0.2864	6e-04	0.0012	5.36696390766257e-16	1.33663881438994e-137	3.16967372484287e-99
chr17	45866670	45867045	human_hypo	Chimp-specific	376	4	-28.5171668289222	0.1158	0.1233	0.3723	0.324	0.1442	0.0983	6.37921465344795e-77	8.62715770090319e-62	0.115694405853992
