chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr10	104004326	104004486	human_hyper	Chimp-specific	161	5	35.49771188068	0.7461	0.6831	0.566	0.37	0.6793	0.636	9.31272173624042e-47	1.45613827421071e-12	0.000324230475940485
chr13	52502462	52502661	human_hyper	Chimp-specific	200	6	35.490171914617	0.894	0.8086	0.7938	0.5988	0.8824	0.8998	4.86787346306385e-18	1.30639112585313e-17	0.0216479989159301
chr8	52583474	52584150	human_hyper	Chimp-specific	677	5	35.4129966517281	0.9509	0.7058	0.8506	0.3862	0.9186	0.8318	3.59355671519672e-20	5.49913391441826e-15	0.0867800363162599
chr6	135230297	135230548	human_hyper	Chimp-specific	252	6	35.3727243394947	0.4159	0.5332	0.3004	0.1994	0.735	0.4762	8.26475304911955e-09	1.71791167929891e-22	0.0156609452697761
chr21	40753251	40753732	human_hyper	Chimp-specific	482	5	35.3690174835596	0.2456	0.3354	0.1424	0.1536	0.615	0.7086	9.124609079819e-17	4.15626178929933e-66	7.91445941919466e-34
chr4	130065827	130066070	human_hyper	Chimp-specific	244	4	35.360623467377	0.921	0.8206	0.7571	0.4528	0.9536	0.9287	2.35893474580056e-42	1.2888715698653e-38	1.30762602916967e-08
chr11	107584376	107584613	human_hyper	Chimp-specific	238	7	35.3577326633065	0.6074	0.8615	0.4722	0.6309	0.5484	0.9393	1.20068257975231e-10	4.31334542396042e-06	0.245226662440031
chr2	196217397	196217946	human_hyper	Chimp-specific	550	4	35.3417094020509	0.9058	0.6723	0.7526	0.4248	0.8986	0.6657	6.35967703342267e-45	2.56243827816577e-28	0.816951831650881
chr17	78115759	78116268	human_hyper	Chimp-specific	510	4	35.3397376409918	0.9191	0.9155	0.7931	0.7854	0.9494	0.9413	1.46848813789449e-55	2.83316659471975e-73	0.000153661786333135
chr19	19842829	19842957	human_hyper	Chimp-specific	129	6	35.3022334573464	0.8725	0.8375	0.7364	0.6421	0.9554	0.8952	1.34189110031637e-09	1.26659238261111e-14	5.65122749669459e-05
chr1	25512113	25512595	human_hyper	Chimp-specific	483	6	35.2899244880915	0.8359	0.8764	0.6553	0.6867	0.8705	0.8344	9.87695993410887e-20	3.74216219000848e-10	0.85133453637833
chr17	70295398	70296005	human_hyper	Chimp-specific	608	7	35.2818087083246	0.9407	0.8435	0.824	0.6736	0.958	0.917	9.73154984409912e-15	2.62018492816472e-31	0.0100121215255308
chr1	216676170	216676557	human_hyper	Chimp-specific	388	4	35.2771990609885	0.4932	0.3786	0.256	0.1271	0.7246	0.8043	1.57008214909244e-34	2.2729044440188e-93	5.69923976748296e-42
chr19	6842978	6844013	human_hyper	Chimp-specific	1036	6	35.2684672613845	0.7985	0.6796	0.6339	0.5547	0.8308	0.7669	3.42852997361526e-28	6.38168939474639e-38	0.0049443464863948
chr8	38682030	38682617	human_hyper	Chimp-specific	588	6	35.2396693443862	0.7983	0.5724	0.6584	0.3704	0.8314	0.5091	4.90609684898222e-15	1.54038561978964e-07	0.392722573932541
chr1	176177293	176177346	human_hyper	Chimp-specific	54	5	35.2114690327599	0.3734	0.4064	0.2117	0.2142	0.7125	0.7996	2.67749649909857e-23	1.6796142732997e-99	3.40100510570552e-48
chr14	103544387	103544762	human_hyper	Chimp-specific	376	4	35.200912344661	0.4277	0.3898	0.21	0.2186	0.8824	0.8244	4.88810348692332e-24	6.21869298082361e-101	1.67186283300827e-33
chr10	122611683	122611988	human_hyper	Chimp-specific	306	6	35.1938354855378	0.3244	0.2485	0.1676	0.1102	0.6256	0.5646	3.91123835962334e-31	1.57245933496221e-120	2.81082383248368e-58
chr3	38300891	38301512	human_hyper	Chimp-specific	622	6	35.19124824285	0.9158	0.9188	0.7846	0.7665	0.9481	0.9592	1.51941933826665e-13	1.14712194506251e-28	5.24369655446544e-10
chr1	111997355	111998290	human_hyper	Chimp-specific	936	7	35.1593866407735	0.7572	0.8822	0.5481	0.7136	0.8209	0.8087	1.07375010435522e-73	3.96361530108952e-10	0.7034709362606
chr9	18863806	18864300	human_hyper	Chimp-specific	495	5	35.1221156846068	0.6151	0.7355	0.3279	0.5888	0.6029	0.8849	2.84489201860307e-13	2.3880535009527e-18	0.000169194752564429
chr2	229553624	229554221	human_hyper	Chimp-specific	598	4	35.1001396123422	0.8478	0.502	0.264	0.2634	0.5914	0.4603	2.16705950957968e-22	1.96850083758051e-26	6.79978866477047e-05
chr3	3350621	3352360	human_hyper	Chimp-specific	1740	7	35.0707618186826	0.908	0.7764	0.808	0.5083	0.903	0.7039	2.73909626171065e-25	1.37834170390976e-15	0.00561580705225832
chr16	57497507	57497593	human_hyper	Chimp-specific	87	5	35.0490141544444	0.8507	0.9076	0.7038	0.6061	0.8243	0.8828	7.28402024577226e-26	2.91292435167562e-14	0.0252198830498038
chr6	149485140	149485602	human_hyper	Chimp-specific	463	6	35.0271967868066	0.8785	0.5446	0.7731	0.1472	0.9227	0.8893	7.28519807097607e-16	7.54272420622691e-16	6.83334198300882e-10
chr2	174603421	174604135	human_hyper	Chimp-specific	715	6	34.9906272778451	0.9194	0.8506	0.6783	0.7066	0.9428	0.8302	2.43901974390947e-36	8.99237894424787e-20	0.654017792528891
chr2	40455536	40455867	human_hyper	Chimp-specific	332	5	34.9776669772346	0.5357	0.4772	0.3945	0.1868	0.6736	0.3345	7.33878094250509e-12	1.89275421084056e-10	0.853014440535849
chr9	4450694	4451565	human_hyper	Chimp-specific	872	5	34.9317412904442	0.9235	0.8272	0.731	0.5968	0.8832	0.8638	2.74169372865105e-70	7.85944862417768e-21	0.869045702006924
chr2	125202926	125203651	human_hyper	Chimp-specific	726	5	34.925885372025	0.9312	0.9216	0.6703	0.7156	0.9038	0.9452	4.09138759314746e-57	2.61521890335275e-63	0.622402938291849
chr1	55411012	55412350	human_hyper	Chimp-specific	1339	6	34.9256043270857	0.839	0.764	0.6921	0.6308	0.7947	0.7641	3.75773697058241e-26	3.25482843738031e-06	0.00340519113896087
chr8	132935713	132936520	human_hyper	Chimp-specific	808	7	34.874299887143	0.7029	0.6504	0.5452	0.4638	0.8704	0.8397	1.53304477555341e-08	8.94210779706171e-29	2.38537963094758e-06
chr11	67417958	67418148	human_hyper	Chimp-specific	191	5	34.8108520416262	0.6413	0.2435	0.3499	0.0083	0.5428	0.1521	8.56722459444589e-28	5.55879169109182e-24	0.0111415261210532
chr8	81874450	81874622	human_hyper	Chimp-specific	173	6	34.7798274513403	0.6863	0.4554	0.5674	0.3092	0.9166	0.8177	2.4166742548585e-10	2.75566089225608e-75	1.32325682854563e-46
chr16	27280813	27281406	human_hyper	Chimp-specific	594	4	34.7461973512859	0.8564	0.8649	0.5364	0.6735	0.9452	0.9363	5.16814244989866e-26	2.29420402377024e-69	2.03770467920253e-18
chr19	52551014	52551317	human_hyper	Chimp-specific	304	5	34.7000327363275	0.3372	0.3673	0.1258	0.1768	0.5474	0.5014	9.85721888553744e-30	1.18052862210233e-38	0.000113568070961063
chr19	40731898	40733333	human_hyper	Chimp-specific	1436	10	34.6888814903608	0.2914	0.2577	0.6478	0.546	0.1703	0.0925	5.54777868055854e-74	1.57367104635673e-113	1.35610854578311e-24
chr13	46958692	46958997	human_hyper	Chimp-specific	306	4	34.6870901925924	0.8754	0.8272	0.7232	0.5046	0.9205	0.8664	1.04767505082832e-34	2.26571533361281e-30	0.0454121035920827
chr8	22838523	22839080	human_hyper	Chimp-specific	558	5	34.6369614226741	0.4164	0.475	0.1612	0.2099	0.5284	0.4364	5.97010000847209e-24	3.70884111268284e-27	0.137881662910063
chr5	1826045	1827011	human_hyper	Chimp-specific	967	5	34.6157836663284	0.9519	0.9447	0.7876	0.8253	0.9524	0.9464	1.60995854236758e-43	2.15705979432427e-35	0.837674553837184
chr18	23083263	23083449	human_hyper	Chimp-specific	187	5	34.6014377178063	0.6388	0.6394	0.3148	0.3804	0.9664	0.9391	1.58038479657622e-16	7.90403224787265e-84	5.63937456725644e-69
chr3	182970704	182972817	human_hyper	Chimp-specific	2114	8	34.566213005868	0.1914	0.087	0.4654	0.271	0.1257	0.1517	2.12296767566953e-74	3.47275708591803e-11	5.04791839151218e-05
chr15	29694205	29695863	human_hyper	Chimp-specific	1659	8	34.5384987324629	0.7812	0.8476	0.6152	0.7107	0.6997	0.8586	2.87015606907518e-17	3.52813492987675e-11	0.50940220169739
chr20	50276435	50276704	human_hyper	Chimp-specific	270	6	34.445654897735	0.8846	0.9078	0.7166	0.8007	0.8817	0.886	1.93175673044348e-43	2.13155493924738e-14	0.11058576082763
chr17	80345474	80345628	human_hyper	Chimp-specific	155	4	34.3895619930589	0.803	0.7555	0.6205	0.4025	0.8526	0.8918	6.51643099933264e-25	1.15838430407168e-29	6.71560302350373e-08
chr6	9835374	9835682	human_hyper	Chimp-specific	309	5	34.3519396016123	0.773	0.4325	0.566	0.1594	0.869	0.8955	1.41764081530277e-21	3.13713110269702e-36	4.45881468468970e-09
chr2	109895624	109896662	human_hyper	Chimp-specific	1039	6	34.3452790131821	0.9221	0.9469	0.7822	0.6767	0.9172	0.9149	2.90428200557586e-33	9.61632364995962e-27	0.00605278579829689
chr18	77421637	77421842	human_hyper	Chimp-specific	206	6	34.3382209057094	0.894	0.4599	0.771	0.3331	0.9588	0.893	5.68821139553026e-12	2.10925108065428e-30	2.63354766860319e-14
chr10	12783190	12783442	human_hyper	Chimp-specific	253	6	34.3339266415364	0.6645	0.8632	0.4962	0.6016	0.667	0.8601	1.74233611352852e-09	2.97127976046319e-14	0.744504665694067
chr19	13289794	13289984	human_hyper	Chimp-specific	191	6	34.3174075667276	0.7422	0.4703	0.4827	0.3369	0.8541	0.9309	1.13825207757578e-09	6.39330366501323e-33	2.90678802116326e-16
chr10	18755849	18756501	human_hyper	Chimp-specific	653	7	34.2936158320693	0.8313	0.913	0.6934	0.72	0.8036	0.8597	3.72992951831506e-29	1.25253726073467e-12	0.000766376162742028
chr6	126067701	126067889	human_hyper	Chimp-specific	189	7	34.2759672168129	0.6816	0.2966	0.538	0.1205	0.7148	0.3778	1.70510526267566e-06	5.52351221116208e-11	0.531783115734235
chr10	124853624	124853756	human_hyper	Chimp-specific	133	5	34.2704071145847	0.9457	0.8129	0.8088	0.5681	0.9124	0.757	2.7849535225345e-25	1.97032282999613e-10	0.000367950198592403
chr4	177114523	177114905	human_hyper	Chimp-specific	383	6	34.2696145334345	0.8371	0.3936	0.6858	0.2499	0.8596	0.5918	1.0118115976464e-18	1.98261754911647e-30	0.000792463559886987
chr20	59011299	59011394	human_hyper	Chimp-specific	96	5	34.2590090880959	0.8309	0.7546	0.7129	0.4992	0.9416	0.7915	7.71502088822012e-21	4.65500656352516e-28	0.00269749914426722
chr8	11593665	11594093	human_hyper	Chimp-specific	429	6	34.2047047092849	0.8696	0.6953	0.7462	0.471	0.959	0.9539	5.10982063573846e-23	8.04260222854587e-75	6.65582307119307e-33
chr21	37245641	37246334	human_hyper	Chimp-specific	694	6	34.1802197921202	0.7289	0.7072	0.57	0.6014	0.8448	0.7169	4.16469647701095e-11	2.47461312865475e-11	0.000155228008798456
chr18	63982254	63982589	human_hyper	Chimp-specific	336	7	34.1753325449215	0.3974	0.904	0.2635	0.7771	0.344	0.895	9.27232789088974e-08	0.007140727967611	0.140533738686595
chr1	19445269	19445898	human_hyper	Chimp-specific	630	4	34.1129457868511	0.9603	0.963	0.7901	0.6211	0.8894	0.9007	5.91202485710644e-56	4.49140163821645e-12	0.000164463983431788
chr16	83442200	83442827	human_hyper	Chimp-specific	628	4	34.0987033141073	0.5022	0.7886	0.265	0.3867	0.5757	0.6687	1.78626950684305e-11	7.04368821672199e-18	0.485520645827804
chr6	137268445	137268625	human_hyper	Chimp-specific	181	5	34.0852079277596	0.9213	0.7114	0.7869	0.472	0.9528	0.6948	7.26020665959236e-25	1.47322653595421e-11	0.392608101631816
chr5	67563897	67564852	human_hyper	Chimp-specific	956	6	34.0820653063424	0.6148	0.4908	0.415	0.2144	0.6072	0.4249	2.42243917736606e-18	7.67607502093963e-21	0.349875212685023
chr1	154588070	154588582	human_hyper	Chimp-specific	513	6	34.0784783150894	0.8905	0.9042	0.7895	0.7108	0.9528	0.9569	1.50867862527532e-14	8.16265889981554e-53	1.34505720401057e-23
chr11	91913958	91914667	human_hyper	Chimp-specific	710	4	34.0737364459152	0.6196	0.8437	0.4843	0.3784	0.7233	0.7524	1.92865099794709e-18	1.19685191663801e-24	0.914694675179903
chr19	31520116	31521206	human_hyper	Chimp-specific	1091	6	34.0213186534011	0.91	0.7258	0.7936	0.6243	0.9228	0.8791	3.70172899610304e-17	3.29247349976337e-31	1.89746622732163e-08
chr11	21636820	21638006	human_hyper	Chimp-specific	1187	5	34.0095060040699	0.8038	0.6431	0.5461	0.4719	0.7756	0.8062	5.13011140297198e-14	2.3686067426792e-42	6.20339924797008e-08
chr2	186604107	186604215	human_hyper	Chimp-specific	109	5	33.9833379104521	0.8794	0.8747	0.6353	0.7458	0.9556	0.9475	1.10453135567172e-12	8.14686150967926e-23	1.68624275163155e-09
chr3	190737333	190737856	human_hyper	Chimp-specific	524	5	33.9812599728287	0.9062	0.6868	0.6612	0.3077	0.9326	0.7269	6.05398928249158e-77	1.00245273974965e-86	0.0591899510419187
chr16	24355306	24355462	human_hyper	Chimp-specific	157	5	33.9808651566516	0.8123	0.9051	0.6066	0.7607	0.8979	0.9516	1.2099512283529e-19	3.26565957037716e-29	3.38349654346097e-08
chr11	133657942	133658108	human_hyper	Chimp-specific	167	8	33.9728407240607	0.8044	0.6408	0.6339	0.4638	0.9278	0.8434	2.6491844375908e-05	5.04406247710999e-21	5.98305779129137e-10
chr13	105392486	105393117	human_hyper	Chimp-specific	632	6	33.9546220787887	0.7914	0.8134	0.6769	0.5855	0.8776	0.8361	2.24516929345124e-17	2.62964046136058e-28	1.74336260918931e-05
chr4	187218545	187218934	human_hyper	Chimp-specific	390	4	33.9474447599822	0.5386	0.6224	0.1575	0.2622	0.7132	0.674	2.4800645086081e-53	3.01371955749181e-48	3.89874986467491e-08
chr13	54930792	54931599	human_hyper	Chimp-specific	808	4	33.9467858298779	0.8856	0.6492	0.7337	0.1866	0.8776	0.6844	2.51993638343231e-23	3.67017060417316e-20	0.681945584615572
chr5	14500017	14500946	human_hyper	Chimp-specific	930	7	33.9250073466445	0.7128	0.7886	0.4498	0.5043	0.8393	0.7749	9.75109666885456e-24	7.82198199838839e-32	0.183109492264147
chr2	150184637	150185074	human_hyper	Chimp-specific	438	8	33.9147643638236	0.8172	0.6683	0.6635	0.4953	0.8594	0.6789	2.57622224612689e-14	3.19277607385705e-16	0.0089088657651972
chr18	29598051	29599810	human_hyper	Chimp-specific	1760	7	33.9111281332772	0.0995	0.0604	0.3787	0.2292	0.075	0.0336	1.8036726973605e-64	1.87677420381563e-47	0.0282603706313425
chr6	90872583	90872993	human_hyper	Chimp-specific	411	7	33.7976046227237	0.6312	0.511	0.4954	0.3377	0.9647	0.7151	2.78797707758863e-11	1.62628388074324e-34	5.05268999842196e-25
chr13	48574113	48574637	human_hyper	Chimp-specific	525	6	33.7634322156264	0.6738	0.5886	0.5395	0.359	0.8887	0.8383	5.61653822487077e-25	1.07297073782592e-128	1.33312929559797e-42
chr11	74981649	74982140	human_hyper	Chimp-specific	492	5	33.7501152281137	0.8194	0.8511	0.7112	0.6397	0.8367	0.9253	2.77530568041946e-11	5.11161357294618e-16	0.00381126199251228
chr3	120607259	120608171	human_hyper	Chimp-specific	913	6	33.7282796542044	0.8743	0.7064	0.7718	0.4445	0.911	0.641	4.85863742976532e-19	3.84419344048119e-27	0.174073555341706
chr6	164127816	164128923	human_hyper	Chimp-specific	1108	8	33.7130748059563	0.3539	0.79	0.2086	0.6415	0.4694	0.892	4.01956837021632e-14	7.53956779357027e-35	1.66823559484791e-09
chr12	133578440	133578733	human_hyper	Chimp-specific	294	6	33.6909718970823	0.8974	0.8863	0.7918	0.7083	0.9264	0.9148	2.14900292864055e-22	7.20642232783076e-28	0.00287269025237527
chr1	165738894	165739109	human_hyper	Chimp-specific	216	4	33.671172644513	0.3522	0.4146	0.1491	0.2156	0.3667	0.3847	4.88585792764233e-16	8.20984813164643e-25	0.677535225035308
chr3	139990751	139990992	human_hyper	Chimp-specific	242	4	33.6613810405446	0.8709	0.7653	0.6307	0.4468	0.9115	0.8306	2.88356594934491e-16	2.32761968877313e-32	0.0220688942655988
chr9	802877	804444	human_hyper	Chimp-specific	1568	5	33.6328012008469	0.9635	0.9601	0.7817	0.7317	0.9489	0.928	8.51555964961073e-98	1.38733506726879e-37	4.15637430315111e-05
chr22	41156082	41156299	human_hyper	Chimp-specific	218	6	33.6220240287105	0.3368	0.818	0.2206	0.5736	0.4143	0.8109	9.07380501802654e-11	1.58592496093194e-18	0.123265863672893
chr4	36188021	36188786	human_hyper	Chimp-specific	766	5	33.5989055010787	0.9343	0.8565	0.8088	0.5097	0.9028	0.793	2.55987371063673e-28	3.63878439852855e-27	0.0783783715105107
chr5	180234481	180235147	human_hyper	Chimp-specific	667	6	33.5837732210027	0.511	0.3437	0.224	0.2011	0.9171	0.8622	1.18807179806099e-18	9.48049839058619e-183	7.05615411963917e-155
chr13	36629093	36629679	human_hyper	Chimp-specific	587	6	33.5827964272192	0.8771	0.9306	0.7768	0.8062	0.9191	0.9383	9.98950872661169e-21	4.4645042255335e-20	0.340894998443418
chr2	15952544	15953102	human_hyper	Chimp-specific	559	7	33.5649271833835	0.4313	0.8281	0.3299	0.6546	0.5774	0.8682	9.44153330464309e-16	8.02596097045853e-34	1.32058173411715e-05
chr9	38687382	38687991	human_hyper	Chimp-specific	610	4	33.5623743853003	0.8796	0.4118	0.6289	0.0964	0.9499	0.9121	1.34175859707912e-34	1.1407049422768e-28	3.44778891414401e-16
chr3	11132678	11132915	human_hyper	Chimp-specific	238	6	33.5580005127582	0.6509	0.7672	0.4767	0.646	0.9145	0.8122	7.24325592297632e-12	6.12944100038744e-17	1.36402189428663e-07
chr9	16522323	16522786	human_hyper	Chimp-specific	464	7	33.5305914759411	0.8566	0.6898	0.6543	0.5552	0.8416	0.7442	2.83706997915407e-09	9.789219551763e-14	0.0446245285532066
chr6	165328316	165329739	human_hyper	Chimp-specific	1424	6	33.5089481745233	0.4999	0.7873	0.2291	0.4909	0.5683	0.6859	1.64077474576503e-38	1.10636811591868e-27	0.206391497227852
chr2	24619143	24619461	human_hyper	Chimp-specific	319	4	33.5066039387811	0.9262	0.7306	0.8098	0.3149	0.9411	0.7601	4.95186712886821e-12	3.70260373947874e-14	0.07000953218246
chr18	67616380	67616530	human_hyper	Chimp-specific	151	7	33.4701518777427	0.9443	0.8539	0.8306	0.7051	0.9347	0.8711	4.67639521479286e-12	5.09315140956222e-11	0.303971306710682
chr10	4321604	4321839	human_hyper	Chimp-specific	236	4	33.4545088902576	0.9404	0.8646	0.7478	0.545	0.9047	0.9768	2.33830140125988e-64	6.27611547460677e-26	0.0433078386578252
chr1	76567259	76567603	human_hyper	Chimp-specific	345	4	33.4493590458979	0.6634	0.903	0.4905	0.6171	0.9575	0.9481	1.74476707067168e-20	1.83919448131517e-66	1.60499974901626e-10
chr6	143118687	143119846	human_hyper	Chimp-specific	1160	5	33.4408182937437	0.7041	0.7158	0.566	0.4389	0.9444	0.7721	4.63782022144896e-12	4.45851044502241e-26	0.000301971191506893
chr3	59794211	59794616	human_hyper	Chimp-specific	406	6	33.427221336937	0.9643	0.9574	0.8544	0.7851	0.9494	0.9212	2.31869367474836e-16	4.16760161088109e-06	0.000115240070950268
chr9	978034	978339	human_hyper	Chimp-specific	306	6	33.4265673127397	0.7246	0.7032	0.5462	0.5361	0.7664	0.6861	3.68807411262016e-13	2.3154579772883e-09	0.577378712079354
chr22	49654960	49655414	human_hyper	Chimp-specific	455	5	33.4048823051749	0.7597	0.7274	0.5635	0.3998	0.7542	0.5959	3.85580574842542e-23	4.99472819193392e-11	0.000576657461187704
chr12	82739956	82741020	human_hyper	Chimp-specific	1065	4	33.378780948893	0.8765	0.7958	0.6375	0.5577	0.779	0.7791	8.70199695981004e-52	4.672365295354e-20	0.0356249738078012
chr4	148427862	148428037	human_hyper	Chimp-specific	176	4	33.3659953404728	0.7622	0.5605	0.5375	0.2618	0.8733	0.7174	3.07232665532963e-23	1.84994623334724e-56	4.58493329841722e-11
chr7	130538363	130538808	human_hyper	Chimp-specific	446	4	33.350964075084	0.9078	0.9122	0.772	0.6413	0.8881	0.7845	9.38650924868835e-38	6.9985465041561e-10	1.27279413131906e-07
chr7	16752350	16752999	human_hyper	Chimp-specific	650	4	33.2770218312842	0.8818	0.9285	0.5561	0.6802	0.932	0.8056	1.80885477490686e-34	6.25252193598802e-10	0.0752438648703907
chr7	144107626	144108269	human_hyper	Chimp-specific	644	7	33.2761620413239	0.9095	0.8338	0.7682	0.7222	0.9367	0.828	2.46316167785029e-14	5.65720522004624e-11	0.483779386608977
chr3	149286804	149287185	human_hyper	Chimp-specific	382	5	33.2197031387809	0.8723	0.9324	0.6477	0.7996	0.8672	0.9327	5.45402569192703e-28	5.80042945041973e-20	0.266676678752995
chr17	63227519	63227625	human_hyper	Chimp-specific	107	4	33.2165532912262	0.7686	0.3563	0.4814	0.1786	0.7856	0.7236	2.69389072077906e-17	1.22607830872899e-35	3.12782752996798e-08
chr9	37466947	37467143	human_hyper	Chimp-specific	197	7	33.1573300892601	0.3296	0.4322	0.1552	0.3142	0.59	0.6451	2.08904243130751e-09	7.56433279186587e-31	1.08206009032266e-12
chr13	40186869	40187683	human_hyper	Chimp-specific	815	4	33.1563666592439	0.802	0.8523	0.5574	0.5566	0.8096	0.7281	8.12418445910357e-72	2.95023851140101e-58	0.535428546103215
chr10	79894434	79894791	human_hyper	Chimp-specific	358	5	33.1562036417238	0.8248	0.91	0.6396	0.5906	0.8563	0.9129	1.20432448314794e-30	2.62311839004169e-35	0.0872406834585485
chr17	21202948	21205905	human_hyper	Chimp-specific	2958	4	33.1158700666868	0.8475	0.9005	0.658	0.4336	0.9101	0.9303	1.86406015680577e-56	1.00347758457617e-82	2.90543200050282e-14
chr5	159772892	159773010	human_hyper	Chimp-specific	119	5	33.1123759919312	0.6319	0.6631	0.4514	0.3746	0.7038	0.6535	2.06687505727525e-13	2.94407490445346e-15	0.448906105928398
chr19	11308818	11308990	human_hyper	Chimp-specific	173	4	33.1054957834838	0.7928	0.5854	0.5593	0.2283	0.826	0.7101	8.26205553761313e-20	1.35744081974883e-22	0.000236868490236694
chr22	38457807	38458001	human_hyper	Chimp-specific	195	4	33.0597138573624	0.834	0.9341	0.5792	0.6333	0.8653	0.9448	5.05749000049177e-28	1.30647071417187e-33	0.204046211827696
chr15	92093995	92094663	human_hyper	Chimp-specific	669	4	33.0060912977496	0.9449	0.8212	0.7842	0.4752	0.9492	0.6493	1.08578936917971e-26	2.30488518995398e-12	0.0118051615167388
chr16	12218987	12219172	human_hyper	Chimp-specific	186	5	32.9540268503155	0.8888	0.8837	0.7788	0.563	0.9337	0.95	3.52698369737222e-18	4.62103066904659e-26	1.55418802409409e-05
chr1	245028456	245028896	human_hyper	Chimp-specific	441	6	32.9507089539258	0.6608	0.5505	0.3732	0.3161	0.7377	0.6154	1.74308257256994e-25	2.56518233379005e-22	0.000761651421248573
chr1	8014754	8015109	human_hyper	Chimp-specific	356	4	32.9498565135228	0.6312	0.6989	0.2993	0.3612	0.5394	0.7255	2.76939602190573e-71	8.19547773250515e-35	0.0497573563672591
chr19	9928756	9928864	human_hyper	Chimp-specific	109	8	32.9428998138626	0.8054	0.8196	0.6938	0.6947	0.868	0.8227	9.77242708001337e-14	6.81919635988156e-12	0.0619388022436071
chr15	42126175	42126272	human_hyper	Chimp-specific	98	5	32.8613580392145	0.9564	0.9442	0.853	0.8417	0.9531	0.9515	2.99742736364594e-23	2.52429577589999e-13	0.497818933380155
chr12	14039107	14040117	human_hyper	Chimp-specific	1011	7	32.8507212659548	0.5628	0.6915	0.3423	0.5785	0.5423	0.7093	5.28752453660719e-16	1.66549123852922e-23	0.130170438542269
chr3	197402994	197403270	human_hyper	Chimp-specific	277	5	32.8246731302069	0.8403	0.8972	0.6618	0.7137	0.9493	0.9479	1.85116549689197e-14	1.79157676552486e-27	2.18045103455155e-08
chr16	49102443	49102619	human_hyper	Chimp-specific	177	5	32.7878928593197	0.8962	0.7723	0.7558	0.5578	0.8932	0.8324	1.6989797500724e-19	1.28541360172482e-23	0.00273622966403625
chr10	26737762	26737989	human_hyper	Chimp-specific	228	5	32.7406941601899	0.6035	0.8152	0.4327	0.5343	0.6722	0.724	2.63744640382688e-19	1.49684138172578e-24	0.147636889418574
chr6	167599364	167599525	human_hyper	Chimp-specific	162	6	32.7007528913422	0.8763	0.82	0.7516	0.6367	0.9587	0.902	1.13732340351222e-14	5.62722754878528e-52	6.09091318263188e-09
chr9	1082998	1083309	human_hyper	Chimp-specific	312	6	32.677014554069	0.6559	0.4528	0.3953	0.3513	0.9014	0.8515	1.49583264759983e-10	5.13611829847177e-89	1.43749504738617e-40
chr7	138713843	138714731	human_hyper	Chimp-specific	889	6	32.6664415639277	0.9153	0.7006	0.6919	0.2743	0.9676	0.9652	2.52326413570115e-46	1.79983795971584e-41	2.71354041978154e-20
chr15	98705083	98707463	human_hyper	Chimp-specific	2381	6	32.6511431800784	0.94	0.8887	0.8114	0.4655	0.9129	0.8634	1.87970093083761e-34	1.98467860578164e-19	0.00884903875808939
chr2	173161186	173161896	human_hyper	Chimp-specific	711	4	32.6471133620235	0.8275	0.7483	0.6574	0.5295	0.8746	0.7795	3.44007190032038e-22	6.32575569245573e-26	0.916393893060462
chr9	71651453	71651575	human_hyper	Chimp-specific	123	5	32.6053461421823	0.1956	0.211	0.0666	0.0513	0.6748	0.7383	5.40519570209655e-16	1.98487647237836e-185	3.88469944881149e-98
chr13	113585673	113586159	human_hyper	Chimp-specific	487	5	32.5766847808091	0.6132	0.7602	0.3068	0.3689	0.9586	0.9245	7.85368970523355e-32	8.13194107194073e-123	4.34517904755358e-17
chr22	46264195	46266034	human_hyper	Chimp-specific	1840	6	32.5313274364418	0.8004	0.9298	0.6114	0.758	0.7929	0.8532	3.92201775433055e-18	2.28255179346224e-07	0.0147126006007999
chr19	5790351	5791495	human_hyper	Chimp-specific	1145	6	32.5225237305373	0.1276	0.1452	0.6013	0.6705	0.0547	0.0753	2.06238546899447e-257	8.25230202087385e-303	3.43964906809882e-10
chr11	122855804	122857152	human_hyper	Chimp-specific	1349	6	32.5079628192623	0.6469	0.5576	0.4334	0.3814	0.6205	0.5115	4.31123847319434e-28	4.37290202553747e-15	1.13558962309862e-05
chr12	114669520	114669592	human_hyper	Chimp-specific	73	5	32.4822529926429	0.8545	0.443	0.7305	0.1956	0.8988	0.7669	1.92092483196027e-21	1.00404649460855e-22	9.70860473290404e-09
chr14	102289583	102289800	human_hyper	Chimp-specific	218	8	32.481074572967	0.6955	0.1497	0.5742	0.049	0.752	0.3183	2.30061637583792e-09	1.2864554202742e-16	1.28865803357151e-07
chr11	6271235	6273031	human_hyper	Chimp-specific	1797	6	32.4713301803904	0.6138	0.711	0.3116	0.2656	0.7328	0.6778	4.01860573143471e-23	3.47286014968837e-145	7.06952903503908e-05
chr3	42004210	42004500	human_hyper	Chimp-specific	291	4	32.44165567287	0.6613	0.6571	0.4866	0.3633	0.6216	0.7312	2.80034571876041e-29	2.73806989358745e-09	0.843301877372887
chr1	10363244	10363587	human_hyper	Chimp-specific	344	6	32.4117622912544	0.8324	0.8196	0.7154	0.5894	0.8421	0.7438	6.97945331050462e-30	1.12818766787972e-15	0.1750542870147
