chr	str	end	type	specificity	length	nCG	areaStat	Human_ND	Human_OD	Chimp_ND	Chimp_OD	Macaq_ND	Macaq_OD	Bonferroni_species_HvsC	Bonferroni_species_MvsC	Bonferroni_species_MvsH
chr7	137028972	137029392	human_hyper	Human-specific	421	6	34.3503960247214	0.8743	0.8442	0.7167	0.7034	0.6054	0.44	1.59432539129881e-20	2.54367376888165e-10	2.6425808644734e-77
chr21	17375820	17376416	human_hyper	Human-specific	597	5	34.3002094697005	0.7833	0.6307	0.5612	0.4122	0.643	0.4483	2.22603875676245e-14	0.456673200005355	2.91974036545605e-18
chr15	55879313	55879602	human_hyper	Human-specific	290	6	34.2924269133305	0.5517	0.611	0.3784	0.5063	0.2681	0.3102	1.77548481157677e-08	6.8086240481232e-09	2.4433072962846e-42
chr17	73973743	73974114	human_hyper	Human-specific	372	5	34.276224733849	0.7477	0.5377	0.533	0.3223	0.3641	0.2252	1.50818984760054e-19	9.30869556591989e-09	2.77027962574298e-56
chr8	11284853	11285146	human_hyper	Human-specific	294	5	34.2184680668371	0.8864	0.6989	0.7689	0.3434	0.7523	0.3851	4.98839768328624e-10	0.681389825608978	2.05926456526841e-17
chr10	25306596	25307265	human_hyper	Human-specific	670	7	34.1941599753972	0.7035	0.8374	0.5779	0.6844	0.559	0.5284	7.54301378251715e-22	0.017496128363175	5.79834906385775e-30
chr11	18415414	18415662	human_hyper	Human-specific	249	5	34.1759818591658	0.4867	0.608	0.358	0.3584	0.4123	0.3332	8.89379347372598e-12	0.560037833669381	4.43338068948851e-11
chr7	1618793	1619058	human_hyper	Human-specific	266	6	34.1446588190963	0.7276	0.7115	0.6189	0.5655	0.5015	0.5893	9.99720379719402e-19	0.275191530409427	2.64800240128077e-21
chr10	89621189	89621359	human_hyper	Human-specific	171	6	34.1295848532212	0.3156	0.3416	0.1513	0.2253	0.1765	0.1669	1.67078263865781e-17	0.295511047458146	2.86126259953826e-15
chr22	36375315	36375493	human_hyper	Human-specific	179	5	34.1190212062844	0.6524	0.9387	0.4699	0.7967	0.3646	0.8601	9.21375159656302e-30	0.915541447155443	1.48279176060328e-15
chr11	109612246	109612564	human_hyper	Human-specific	319	5	34.0676061145619	0.9549	0.9107	0.8125	0.7489	0.812	0.4127	5.7918977981514e-38	1.087471836956e-05	9.55057106406527e-28
chr9	98257109	98257562	human_hyper	Human-specific	454	5	34.0375558315139	0.7078	0.7531	0.5061	0.5694	0.3799	0.5354	2.85184085303784e-18	0.000814798488487992	3.37446726163019e-24
chr7	72934159	72934303	human_hyper	Human-specific	145	6	34.0108395427595	0.8242	0.8818	0.6347	0.7648	0.5893	0.7206	2.85935857529917e-27	0.450725934655306	9.03832079491074e-25
chr18	34152275	34152588	human_hyper	Human-specific	314	5	33.940002159427	0.3064	0.2547	0.1375	0.0742	0.0927	0.0218	4.80171951810277e-31	5.85572794852151e-07	2.36976955326311e-37
chr6	617251	617673	human_hyper	Human-specific	423	7	33.8606747581174	0.781	0.9584	0.6174	0.8451	0.6428	0.9002	1.55020098033167e-14	0.747580935851279	5.82483222358384e-17
chr8	82165828	82166439	human_hyper	Human-specific	612	6	33.8600437955888	0.5387	0.4361	0.3482	0.2905	0.0641	0.1756	8.12753235881491e-41	4.84865586250718e-12	8.72667640093338e-34
chr5	167225436	167225664	human_hyper	Human-specific	229	8	33.8383350939182	0.6864	0.7501	0.5728	0.5875	0.4366	0.0899	7.33414814575205e-07	9.27884543154219e-12	2.51860501627595e-22
chr8	28617335	28618150	human_hyper	Human-specific	816	5	33.8371255620853	0.744	0.9488	0.607	0.8122	0.4702	0.5705	3.18697727183259e-17	3.59882483685619e-06	1.28161612816804e-20
chr5	132386096	132386740	human_hyper	Human-specific	645	5	33.758895864496	0.5445	0.4257	0.2806	0.2143	0.3359	0.3058	8.74897801051933e-38	0.00433237294246554	1.40209768740117e-21
chr9	2044448	2044901	human_hyper	Human-specific	454	4	33.7572068338763	0.8602	0.907	0.5519	0.4912	0.5806	0.3275	2.91710711629066e-35	0.0192536829555098	1.24717206024791e-33
chr17	32896149	32896501	human_hyper	Human-specific	353	5	33.6689660999302	0.3514	0.843	0.1956	0.428	0.2554	0.5617	2.60348306728554e-16	0.010409132983604	1.7565562288544e-08
chr1	92738212	92739163	human_hyper	Human-specific	952	6	33.6437374306905	0.4072	0.9039	0.2646	0.6812	0.2865	0.6148	2.56374841512664e-32	0.05327989312896	1.16442268834608e-25
chr3	154662158	154662661	human_hyper	Human-specific	504	6	33.6388699702253	0.8554	0.5415	0.7444	0.3597	0.546	0.362	1.18394969601883e-16	0.160993757713871	1.90094115117839e-23
chr22	19131229	19131498	human_hyper	Human-specific	270	10	33.6173273642192	0.7113	0.6983	0.5745	0.5313	0.5117	0.4726	1.33442204386905e-12	0.000722916646323366	8.29091190859117e-23
chr9	98994756	98995254	human_hyper	Human-specific	499	6	33.5897432343215	0.7008	0.5415	0.5087	0.2936	0.1889	0.0332	6.61705756390778e-32	1.59522271179428e-76	7.93143242783637e-224
chr5	140028037	140028093	human_hyper	Human-specific	57	4	33.5593012014552	0.2204	0.2101	0.0813	0.0409	0.1295	0.0824	1.20963804490742e-31	1.21227929275456e-06	2.04861877525568e-10
chr14	54954596	54954935	human_hyper	Human-specific	340	5	33.526528515458	0.2832	0.2865	0.1666	0.1116	0.1416	0.0811	1.32180035651464e-18	0.00278796144748842	1.14695292919426e-26
chr8	122607496	122607955	human_hyper	Human-specific	460	5	33.4429033337723	0.9019	0.7893	0.6881	0.608	0.6967	0.2985	5.02391860865275e-32	0.00198361169350424	2.37674187414044e-23
chr20	24472670	24472756	human_hyper	Human-specific	87	4	33.4412774327816	0.7874	0.8668	0.5325	0.3504	0.5855	0.5028	1.11466410565546e-18	0.0273683258315323	4.02094341027329e-19
chr6	70670969	70671408	human_hyper	Human-specific	440	5	33.4124247780877	0.841	0.8727	0.712	0.3926	0.5804	0.5772	1.28689909792188e-14	0.37930010096109	1.21487927923885e-40
chr2	118807962	118808449	human_hyper	Human-specific	488	4	33.3747968512409	0.8981	0.8676	0.6868	0.596	0.6094	0.6296	5.12871805386544e-53	0.851412364439431	8.03848985644817e-33
chr17	34303121	34303222	human_hyper	Human-specific	102	6	33.3677749151406	0.3919	0.498	0.2884	0.3306	0.2399	0.2431	3.46790702680139e-07	0.217764350930589	4.61128395973972e-09
chr21	30374408	30374769	human_hyper	Human-specific	362	7	33.3556043575436	0.6014	0.6376	0.4894	0.5004	0.3716	0.5299	0.000184117129042159	0.0117256187901324	0.000268451976004204
chr6	69993706	69993950	human_hyper	Human-specific	245	5	33.327494108648	0.3877	0.6642	0.2615	0.4048	0.1413	0.4196	1.38405280308261e-19	0.00720339566386234	1.76409351044635e-43
chr12	51442762	51442976	human_hyper	Human-specific	215	6	33.2113420169069	0.729	0.6787	0.5351	0.4664	0.4324	0.4168	3.15018517331738e-15	0.0165744193426632	2.24366095135176e-36
chr11	121666338	121666568	human_hyper	Human-specific	231	5	33.2011326387548	0.8265	0.67	0.6307	0.5455	0.1725	0.3156	9.10978932521661e-18	1.09855817767197e-18	1.13182113683568e-43
chr11	14520435	14520640	human_hyper	Human-specific	206	6	33.184332421229	0.7077	0.704	0.5769	0.5811	0.1072	0.0587	1.68383311624201e-14	2.2430785214186e-181	5.99000520628091e-298
chr14	68188663	68189673	human_hyper	Human-specific	1011	7	33.1773676053728	0.2721	0.405	0.1069	0.3018	0.0788	0.3341	3.8325347780956e-16	0.716193569098581	8.66230982830518e-09
chr13	98193023	98193212	human_hyper	Human-specific	190	5	33.1645125666422	0.7602	0.2718	0.5373	0.1218	0.6284	0.0204	5.0333931980885e-21	0.0286186988361393	2.71841119502135e-14
chr8	111946579	111947004	human_hyper	Human-specific	426	4	33.1319688429222	0.9366	0.8892	0.8159	0.5371	0.8384	0.5885	3.22783808033525e-29	0.551271235292925	7.07917327159246e-18
chr9	76484292	76484605	human_hyper	Human-specific	314	4	33.1112065957535	0.7728	0.5118	0.5055	0.2328	0.3753	0.1081	1.21615621458713e-13	7.70514311598518e-14	3.82099343649383e-50
chr5	115573622	115574817	human_hyper	Human-specific	1196	4	33.0718284434163	0.9186	0.8071	0.8182	0.5333	0.7886	0.4081	2.60168362306959e-21	0.00317662349998869	6.73947025759818e-29
chr4	20481048	20481176	human_hyper	Human-specific	129	5	33.065626284742	0.9291	0.4594	0.7113	0.3204	0.6982	0.1777	3.89462370672442e-13	0.0224978116618192	2.53139200102538e-31
chr22	19654456	19654711	human_hyper	Human-specific	256	6	32.9511759182689	0.629	0.8336	0.4731	0.7161	0.2697	0.7175	1.24028708216198e-08	0.174859491528774	7.52968603269133e-06
chr8	42011688	42011869	human_hyper	Human-specific	182	5	32.9293403339351	0.8606	0.8068	0.5997	0.4152	0.6305	0.4898	2.09628701866399e-40	0.50807463548272	8.99387024257072e-06
chr5	113128293	113128900	human_hyper	Human-specific	608	6	32.9155781015747	0.8804	0.4703	0.6851	0.3688	0.6311	0.1143	5.21548750450655e-11	1.46535454598464e-06	1.78362661453595e-49
chr7	46039937	46040344	human_hyper	Human-specific	408	4	32.9107754588018	0.8744	0.8694	0.7061	0.4551	0.5828	0.2414	1.67500886309893e-28	1.40971433967391e-10	4.84507613002064e-39
chr1	20012745	20013092	human_hyper	Human-specific	348	5	32.900532127891	0.9056	0.8512	0.6606	0.6172	0.6931	0.6864	4.94741746540742e-42	0.447396738353079	3.18931147664857e-29
chr22	41149072	41149587	human_hyper	Human-specific	516	5	32.8804005573413	0.799	0.8879	0.5739	0.4636	0.6336	0.2762	5.10462502661302e-20	0.00705254777840825	7.95790037144823e-14
chr1	174127728	174127913	human_hyper	Human-specific	186	5	32.8716769230854	0.6295	0.3327	0.4044	0.2115	0.4038	0.2399	1.99690504929169e-13	0.898992323190181	4.40631341314263e-11
chr6	44370894	44371818	human_hyper	Human-specific	925	6	32.8525255458308	0.7683	0.8309	0.5867	0.672	0.6131	0.7438	6.74021673562488e-16	0.019046784220581	0.000709811658556824
chr1	208707635	208708530	human_hyper	Human-specific	896	7	32.8198137143136	0.5973	0.6024	0.4409	0.3625	0.348	0.2493	2.9285367443984e-13	1.64996974411438e-05	3.25504938531833e-30
chr7	133537703	133538046	human_hyper	Human-specific	344	5	32.7676102030263	0.8793	0.7895	0.7615	0.4442	0.5645	0.1048	2.80154583567739e-22	1.38273570968923e-22	1.55743787674811e-41
chr11	67326237	67326560	human_hyper	Human-specific	324	6	32.7652761278138	0.7347	0.6469	0.6005	0.4556	0.535	0.5318	2.61104694194417e-15	0.111276816085939	3.75695231444391e-15
chr3	4508038	4508136	human_hyper	Human-specific	99	8	32.7619602471591	0.7205	0.806	0.5018	0.6638	0.4369	0.5617	9.60769604388492e-17	0.0187131021212005	2.76573355794827e-23
chr8	76067286	76067724	human_hyper	Human-specific	439	5	32.6898708449804	0.9591	0.8743	0.8576	0.6052	0.7578	0.612	1.4732113135485e-33	0.00240966551002155	2.28233584414658e-55
chr12	68726793	68726906	human_hyper	Human-specific	114	5	32.6613718485566	0.7347	0.7592	0.5872	0.6564	0.0838	0.2298	1.02750118855546e-09	1.02670217553597e-120	2.71500573755759e-140
chr8	95416449	95417151	human_hyper	Human-specific	703	6	32.6596991979919	0.8793	0.555	0.7637	0.2606	0.7275	0.1778	3.45898057520951e-18	0.434984671096732	2.5362065363637e-23
chr15	100602074	100602649	human_hyper	Human-specific	576	5	32.6595161186505	0.5845	0.7589	0.4146	0.5867	0.4116	0.6113	2.03918503517246e-13	0.563660239561678	1.84639765745352e-11
chr15	24157751	24158273	human_hyper	Human-specific	523	6	32.635770055966	0.4072	0.6009	0.2623	0.4715	0.3017	0.2812	2.04331639251855e-18	0.00482647798082618	9.93460644454583e-15
chr17	7072470	7073068	human_hyper	Human-specific	599	8	32.6052215415165	0.8983	0.9079	0.788	0.7551	0.8094	0.6781	1.45674565707791e-25	0.046062674040412	1.1987537906144e-31
chr9	23796368	23796807	human_hyper	Human-specific	440	6	32.5916964908472	0.59	0.891	0.4652	0.7505	0.4899	0.4626	4.06017392883926e-12	1.51873597692888e-05	5.0330105564335e-15
chr15	36726989	36727498	human_hyper	Human-specific	510	5	32.5685275916819	0.874	0.8399	0.7287	0.7374	0.6848	0.5999	2.80323245549068e-21	1.38105974978719e-07	7.70632996104802e-36
chr2	64380796	64381823	human_hyper	Human-specific	1028	5	32.5509712589161	0.9019	0.9384	0.7451	0.7513	0.7971	0.8283	8.02562718373e-25	0.217543136330537	2.56494936236686e-11
chr4	75024741	75024911	human_hyper	Human-specific	171	6	32.5507272686843	0.2435	0.199	0.1157	0.072	0.0467	0.0861	2.11986380639355e-13	0.131710892257974	1.64088244984563e-23
chr16	8360697	8360971	human_hyper	Human-specific	275	6	32.515950859935	0.7999	0.4978	0.6132	0.3544	0.636	0.1443	1.22621075752511e-10	0.0010529544634412	1.50519453604773e-16
chr10	12739894	12740309	human_hyper	Human-specific	416	5	32.4518135092581	0.7445	0.9186	0.4693	0.7679	0.2882	0.3887	8.96690489120923e-14	3.76028829457888e-25	2.82808340055399e-64
chr7	143596487	143597294	human_hyper	Human-specific	808	5	32.4373051003285	0.8119	0.8562	0.4806	0.7267	0.1816	0.3919	1.96071829875852e-27	3.74683049444305e-40	8.21290162883315e-75
chr5	134186897	134187723	human_hyper	Human-specific	827	6	32.4285058521445	0.8266	0.8611	0.6941	0.6809	0.2899	0.4551	1.31264331060238e-24	2.0865757928119e-36	1.41226952108437e-150
chr14	45606142	45606504	human_hyper	Human-specific	363	5	32.4260151827481	0.5847	0.5055	0.4578	0.2921	0.0359	0.0351	6.48494565820622e-14	1.38657888698698e-67	1.78009998056919e-194
chr11	72145940	72146043	human_hyper	Human-specific	104	5	32.4172596359604	0.7053	0.671	0.4847	0.4634	0.0152	0.0457	1.33250478380095e-14	1.0344691776288e-82	6.69610714433228e-205
chr10	107676910	107678123	human_hyper	Human-specific	1214	6	32.374585996311	0.9301	0.9254	0.8114	0.6587	0.8548	0.7568	1.31967329018523e-26	0.0682038576712418	1.04989848975908e-20
chr1	113616934	113617227	human_hyper	Human-specific	294	5	32.3224118540831	0.4598	0.3766	0.2832	0.1305	0.3638	0.1144	4.63529173556408e-33	0.738343008340183	1.27322842166756e-12
chr13	107872034	107872703	human_hyper	Human-specific	670	4	32.3051185253278	0.9357	0.8898	0.7808	0.7548	0.7842	0.7257	9.06768524465044e-19	0.183981587022113	1.33335166390109e-36
chr18	34947766	34947855	human_hyper	Human-specific	90	6	32.2988892160518	0.7542	0.9059	0.611	0.7413	0.5797	0.7184	2.08095879669332e-22	0.601834611357896	9.53120416460696e-25
chr10	125790026	125790205	human_hyper	Human-specific	180	7	32.2841345604411	0.6835	0.3295	0.5443	0.2023	0.4049	0.1936	0.000105584869390142	0.217809104406141	5.122114712243e-12
chr2	23256984	23257910	human_hyper	Human-specific	927	6	32.2819409697948	0.9378	0.906	0.8141	0.6396	0.7439	0.6517	5.23041924171029e-19	0.221613345442073	2.56035417106001e-60
chr15	64126729	64126910	human_hyper	Human-specific	182	4	32.2775044924844	0.3066	0.3306	0.1426	0.1757	0.0291	0.0232	1.32458594472786e-19	6.18095984087935e-30	6.59294255856505e-161
chr10	1788492	1788641	human_hyper	Human-specific	150	4	32.2364181226224	0.7747	0.6742	0.6124	0.3701	0.582	0.3546	1.88742763848482e-20	3.67347353499028e-06	5.84891195422564e-38
chr16	70319695	70320238	human_hyper	Human-specific	544	4	32.2007535165419	0.6489	0.6085	0.3208	0.3908	0.2304	0.0286	2.9898870510985e-29	8.86007936305668e-13	1.43433705077687e-73
chr3	191606900	191608420	human_hyper	Human-specific	1521	7	32.1492871332303	0.5656	0.9222	0.4005	0.8094	0.4682	0.835	1.77103822965505e-14	0.165676223138032	5.34663660763598e-16
chr10	38424141	38426646	human_hyper	Human-specific	2506	5	32.1100808485239	0.9117	0.8818	0.7831	0.7431	0.5782	0.501	1.87610983622651e-37	5.37543273030386e-10	3.87902298987139e-83
chr2	109830832	109831693	human_hyper	Human-specific	862	8	32.0975902057902	0.8504	0.7794	0.7174	0.6419	0.7701	0.3115	9.68457185173013e-21	0.000395860487560807	2.67379075702265e-12
chr10	87967100	87967351	human_hyper	Human-specific	252	4	32.0859182079025	0.4511	0.7514	0.2879	0.0807	0.3395	0.1615	1.17285939896382e-14	0.025357672343311	5.09507141808308e-11
chr3	27652715	27653250	human_hyper	Human-specific	536	6	32.071941377599	0.5664	0.8825	0.4484	0.6639	0.4849	0.4206	7.539391029788e-17	0.000578526740317011	2.80856826472694e-11
chr3	24543126	24543459	human_hyper	Human-specific	334	4	32.0038857123484	0.9144	0.8214	0.679	0.5099	0.521	0.1831	6.33667831721313e-35	2.74322379934379e-10	2.93184494705697e-106
chr6	166636036	166636185	human_hyper	Human-specific	150	5	31.9168357084037	0.9338	0.8745	0.8161	0.5943	0.7776	0.558	3.40557886401688e-22	0.189024387776523	6.30413503115171e-22
chr9	77762412	77763031	human_hyper	Human-specific	620	6	31.9033068710076	0.8229	0.7798	0.6368	0.6469	0.7068	0.6312	1.11793978585062e-11	0.647680905177784	8.02672029643921e-05
chr10	28829578	28830423	human_hyper	Human-specific	846	5	31.8577933884579	0.5778	0.615	0.4746	0.3045	0.2926	0.1961	1.67842674369902e-11	3.91021158653388e-10	7.3812179873653e-43
chr4	6118751	6118988	human_hyper	Human-specific	238	6	31.7867829726571	0.8702	0.7727	0.7615	0.498	0.69	0.5415	6.59714187766008e-07	0.848145280700273	2.29223762998544e-36
chr3	42453598	42454441	human_hyper	Human-specific	844	6	31.7579297433452	0.741	0.8909	0.6198	0.7234	0.6074	0.708	8.19000890152557e-18	0.00132209926046481	9.56969662925516e-54
chr12	4670964	4671037	human_hyper	Human-specific	74	4	31.7563771031506	0.9102	0.8359	0.648	0.5743	0.5746	0.4896	3.33652107396347e-29	0.0105947939796626	3.07709887107092e-29
chr12	72234592	72234988	human_hyper	Human-specific	397	5	31.7547920861633	0.6234	0.6522	0.4212	0.4811	0.4535	0.4602	1.44139426936449e-28	0.751723650957978	4.01676049755739e-24
chr21	41593656	41593789	human_hyper	Human-specific	134	6	31.7029953308712	0.8874	0.7622	0.7462	0.6466	0.755	0.2621	6.12921868432688e-10	5.94477492882582e-05	4.37703938177233e-21
chr3	44381158	44381400	human_hyper	Human-specific	243	5	31.6940063457615	0.8081	0.7856	0.6643	0.6278	0.47	0.3868	1.5269106120412e-12	4.41286094770475e-11	2.57972212153621e-76
chr12	116395668	116396109	human_hyper	Human-specific	442	6	31.6900012158577	0.862	0.8675	0.7397	0.6172	0.7857	0.6111	1.8249997127293e-33	0.0399976984762364	1.07493308660243e-18
chr2	47631593	47631710	human_hyper	Human-specific	118	6	31.6706239424671	0.8984	0.9144	0.78	0.7973	0.6986	0.7128	3.43584984179662e-14	4.13965222707819e-06	1.59853097636041e-32
chr4	186584699	186586315	human_hyper	Human-specific	1617	6	31.6379610474618	0.9178	0.9635	0.7309	0.7817	0.6872	0.7306	2.86656681902639e-91	0.00121017156028867	5.13977601830795e-66
chr3	81811053	81811508	human_hyper	Human-specific	456	7	31.6313682902149	0.3327	0.4318	0.2058	0.2984	0.1648	0.2149	5.52583545463967e-08	0.0681433632911292	1.62535548867502e-11
chr9	91388605	91389277	human_hyper	Human-specific	673	5	31.5808099564622	0.7192	0.7447	0.4603	0.5186	0.4952	0.2643	5.41156923687378e-18	0.00301199615598522	6.67320410983976e-22
chr12	120754698	120754825	human_hyper	Human-specific	128	5	31.441771167519	0.7305	0.6958	0.5428	0.5071	0.5689	0.4732	1.44840256294201e-25	0.188200119856291	2.57660019297366e-29
chr16	6643823	6643976	human_hyper	Human-specific	154	4	31.3722166232116	0.6227	0.8223	0.354	0.605	0.426	0.4513	3.50175956350209e-21	0.112163684772269	4.27493914717155e-17
chr2	205125140	205125947	human_hyper	Human-specific	808	5	31.3627975056172	0.734	0.3189	0.4962	0.1824	0.4959	0.1234	2.64746093933105e-10	0.126876771817328	7.40529228770286e-39
chr11	107438164	107438678	human_hyper	Human-specific	515	5	31.3479426797479	0.4912	0.7547	0.3004	0.5501	0.2785	0.5773	5.12779659022205e-36	0.404472524250911	9.6580145464931e-16
chr4	52925426	52926028	human_hyper	Human-specific	603	5	31.2932383550854	0.9307	0.741	0.8121	0.484	0.7838	0.3521	4.33127972673741e-28	0.00156252472845926	3.3362771066517e-26
chr11	71792324	71792423	human_hyper	Human-specific	100	6	31.2831645157114	0.7645	0.7803	0.5965	0.6084	0.4129	0.6227	2.29565211188035e-21	0.01017963294877	6.02791672670631e-19
chr7	30296040	30296193	human_hyper	Human-specific	154	5	31.1870514560678	0.703	0.9616	0.4293	0.8586	0.2068	0.5069	7.87014656698873e-11	7.66468280579066e-15	1.5478974729312e-83
chr13	102498968	102499334	human_hyper	Human-specific	367	4	31.1650547079483	0.87	0.8004	0.7464	0.4507	0.7447	0.3289	2.08593870228859e-18	0.0879259554565692	2.18479361454839e-17
chr19	13000933	13001349	human_hyper	Human-specific	417	5	31.1531395484023	0.9022	0.8217	0.3293	0.3395	0.2576	0.2264	1.53560785996436e-194	0.0489171364736673	1.74496975833238e-107
chr17	1731644	1732186	human_hyper	Human-specific	543	8	31.1088002349946	0.9333	0.8882	0.7404	0.7295	0.7113	0.4909	7.14221693051604e-65	6.99278688372147e-08	1.06929654020126e-56
chr15	74839191	74839720	human_hyper	Human-specific	530	9	31.0973409855673	0.4546	0.6034	0.3329	0.3686	0.3536	0.257	1.20014884202828e-08	0.589001022102433	7.16482362717703e-12
chr1	167598993	167599232	human_hyper	Human-specific	240	6	31.00797793536	0.6479	0.4027	0.4955	0.224	0.2252	0.0309	4.18203136710949e-15	3.51483479462067e-15	4.45881429408285e-45
chr1	184227443	184228072	human_hyper	Human-specific	630	6	30.9989428220752	0.9148	0.8947	0.7956	0.7752	0.7405	0.5198	1.77905828124543e-17	0.000244897152915612	8.38669127343011e-30
chr11	127694967	127695272	human_hyper	Human-specific	306	5	30.9800743136255	0.7843	0.5983	0.6188	0.4314	0.6955	0.4698	1.77960964492006e-14	0.00309422417220539	0.000103695522980685
chr5	160377114	160377931	human_hyper	Human-specific	818	6	30.9122336131498	0.8478	0.8178	0.712	0.6639	0.7672	0.4025	4.41550932737596e-06	0.00567572690955733	2.58162754915607e-06
chr22	39716617	39716691	human_hyper	Human-specific	75	6	30.906717196227	0.7489	0.7367	0.4814	0.5365	0.0773	0.0981	2.35800542291841e-15	5.71872911437934e-73	7.51646491123991e-161
chr10	38444559	38446561	human_hyper	Human-specific	2003	7	30.8602129220757	0.8698	0.8323	0.6637	0.6412	0.7392	0.6849	1.46369149834304e-88	0.14625042080185	0.00030080042018823
chr1	199828926	199829277	human_hyper	Human-specific	352	4	30.8536571305783	0.2816	0.859	0.1721	0.5652	0.0877	0.6449	2.54416194753636e-22	0.517287153265522	9.41023860446975e-32
chr10	91312299	91312575	human_hyper	Human-specific	277	5	30.7743731479391	0.7369	0.9092	0.5246	0.7822	0.6025	0.7633	4.79432804087111e-16	0.448799737628288	2.77798267188061e-12
chr8	97803559	97803940	human_hyper	Human-specific	382	4	30.7626500007473	0.9422	0.9216	0.6831	0.7633	0.5601	0.803	1.06983479240688e-26	0.311010313572493	2.9557158210168e-15
chr16	73726620	73726930	human_hyper	Human-specific	311	5	30.712632543234	0.8989	0.8637	0.7455	0.7607	0.7655	0.4971	4.11064597878362e-14	0.000858304054273718	1.41818544022462e-26
chr22	32808489	32808829	human_hyper	Human-specific	341	4	30.6713101263971	0.7467	0.6711	0.4794	0.3696	0.0021	0.005	7.34779981616235e-52	5.330373902037e-161	0
chr3	113234705	113234917	human_hyper	Human-specific	213	7	30.6548347131285	0.5339	0.5867	0.4262	0.3877	0.342	0.4547	5.17475871394538e-07	0.707213924743103	2.03416561201103e-06
chr2	238968554	238968813	human_hyper	Human-specific	260	4	30.6228274432215	0.5587	0.5113	0.3516	0.2058	0.2843	0.2864	3.85073164294914e-23	0.390849207196997	1.22910327820455e-22
chr19	50371592	50371976	human_hyper	Human-specific	385	6	30.6051814898056	0.6337	0.5657	0.3435	0.453	0.2311	0.2578	3.27004897186304e-11	1.10098958281296e-11	3.53379253571247e-39
chr21	30365827	30366036	human_hyper	Human-specific	210	4	30.5865400963267	0.6648	0.5769	0.4467	0.3326	0.0978	0.0555	2.64245037481775e-21	2.57551458563041e-44	2.7509383916189e-119
chr1	232148852	232149109	human_hyper	Human-specific	258	5	30.5549875996918	0.7985	0.4895	0.6295	0.2762	0.343	0.0527	1.20589936109915e-12	3.07405581172035e-22	3.98199421883404e-67
chr6	116835086	116835480	human_hyper	Human-specific	395	4	30.5247308062136	0.9464	0.9208	0.8141	0.697	0.7206	0.7477	1.22938702073369e-28	0.410194852495295	1.34774613760565e-13
chr17	43224288	43224438	human_hyper	Human-specific	151	5	30.5097585538493	0.5704	0.4563	0.3326	0.1942	0.1459	0.0722	1.82110156993929e-46	1.7803951865344e-24	1.07913454345657e-179
chr18	42288851	42289453	human_hyper	Human-specific	603	7	30.4899743343459	0.7866	0.8885	0.6106	0.7363	0.643	0.7791	1.81865931699511e-19	0.334657625302648	1.92373898286893e-07
chr13	94851163	94851762	human_hyper	Human-specific	600	5	30.4391469234902	0.8264	0.8226	0.7198	0.667	0.7512	0.5409	7.89102888363437e-21	0.179619846603287	1.65966763517399e-14
chr11	112369286	112370396	human_hyper	Human-specific	1111	6	30.4212363913922	0.9222	0.7901	0.8121	0.5843	0.5319	0.3576	2.54051448579699e-21	3.47128354882532e-16	1.93566294032128e-124
chr7	99592232	99592318	human_hyper	Human-specific	87	5	30.419386596287	0.5812	0.6009	0.403	0.4839	0.4211	0.3513	1.14812083225334e-09	0.039827306675639	6.89953749042785e-19
chr12	50136491	50136806	human_hyper	Human-specific	316	5	30.4032366739661	0.6569	0.5803	0.4901	0.4101	0.2241	0.3087	3.85854168457544e-16	2.4228379021927e-21	4.64942715020954e-45
chr2	232825620	232825759	human_hyper	Human-specific	140	7	30.3952269369136	0.8425	0.8583	0.7187	0.7008	0.5302	0.7254	4.35967440710558e-11	0.0481341448295569	1.30453636775798e-12
chr4	110510573	110511173	human_hyper	Human-specific	601	5	30.3838850270196	0.621	0.5761	0.3802	0.433	0.4666	0.025	1.00339550636181e-08	0.000125527027728379	1.07667823446625e-14
chr8	106740706	106741114	human_hyper	Human-specific	409	4	30.3739854427266	0.7504	0.8958	0.5682	0.5521	0.3735	0.6337	2.0286352890403e-22	0.24576406268124	5.52240041978159e-30
chr3	172168192	172168265	human_hyper	Human-specific	74	5	30.3128078596879	0.8372	0.6405	0.7198	0.4588	0.7335	0.2571	1.36901693445951e-12	0.000520429362990127	1.73656296082644e-15
chr22	24110915	24111020	human_hyper	Human-specific	106	7	30.30779020457	0.3961	0.248	0.2086	0.1223	0.0287	0.0917	1.4857850566995e-15	6.44581861684551e-06	2.91827471698742e-20
chr12	125535300	125535466	human_hyper	Human-specific	167	5	30.2891276423142	0.7351	0.591	0.4908	0.4413	0.3047	0.3288	4.08092431671872e-08	0.0366499364857953	2.40598817075766e-09
chr10	62288840	62289276	human_hyper	Human-specific	437	4	30.2405216913298	0.6822	0.8554	0.4353	0.5873	0.489	0.5551	1.20211536757106e-23	0.753188436345698	1.94513897752502e-22
chr2	177002915	177003406	human_hyper	Human-specific	492	7	30.2176998112726	0.2363	0.2934	0.1232	0.1627	0.0992	0.1412	6.1175384972601e-18	0.000334235764458664	7.12273003364819e-48
chr13	48895705	48895789	human_hyper	Human-specific	85	7	30.1968506646904	0.7173	0.6334	0.5751	0.4949	0.4672	0.5617	6.15528844998985e-07	0.792721421748936	0.00109310295271975
chr16	17850310	17850461	human_hyper	Human-specific	152	7	30.1869711209539	0.5388	0.787	0.3899	0.5413	0.3479	0.2795	8.24246620916187e-10	4.93615065520745e-06	2.07942994752229e-15
