AN05483_Control_NeuN	X1525_Control_NeuN	X1527_Control_NeuN	X1531_Control_NeuN	X1536_Control_NeuN	X1538_Control_NeuN	X1539_Control_NeuN	X3590_Control_NeuN	X3602_Control_NeuN	X4615_Control_NeuN	ABBY_ND	ANJA_ND	BELEKA_ND	CALLIE_ND	DUNCAN_ND	LULU_ND	LYK_ND	MELISSA_ND	OSSABAW_ND	Roger_ND	YN04-200_ND	YN08-380_ND	YN09-122_ND	YN09-173_ND	YN09-179_ND	YN09-72_ND	YN11-64_ND	YN11-77_ND	YN12-654_ND	YN14-248_ND	AN03398_Control_Olig2	AN15240_Control_Olig2	AN16799_Control_Olig2	X1527_Control_Olig2	X1532_Control_Olig2	X1538_Control_Olig2	X1539_Control_Olig2	X1541_Control_Olig2	X3602_Control_Olig2	X4615_Control_Olig2	ABBY_OD	ANJA_OD	BELEKA_OD	BJORN_OD	CALLIE_OD	DUNCAN_OD	LULU_OD	MELISSA_OD	OSSABAW_OD	Roger_OD	YN04-200_OD	YN08-380_OD	YN09-122_OD	YN09-173_OD	YN09-72_OD	YN11-300_OD	YN11-77_OD	YN11-78_OD	YN12-654_OD	YN14-248_OD
1	0	1	0	0	0	0	0	2	2	0	0	0	0	0	0	3	1	1	1	0	2	1	1	0	3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	1	0	2	2	2	1	0	0	0	0	0	1	0	1	2	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1	0	3	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	3	0	3	1	2	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	2	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	3	3	5	2	1	1	5	4	7	1	2	0	0	0	0	3	0	3	0	11	5	2	5	6	10	3	5	4	5	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
6	2	3	5	2	1	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3	0	0	5	1	3	1	1	2	2	0	0	0	0	0	0	1	0	0	0	1	4	1	2	0	2	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
7	0	1	7	1	1	1	2	3	3	0	0	0	0	0	0	0	0	1	0	5	4	4	1	4	4	0	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	5	2	6	6	4	10	9	13	11	2	1	3	1	1	1	2	2	3	0	7	9	2	3	7	12	3	3	5	4	0	2	0	0	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0
1	0	0	0	2	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	2	2	1	1	0	2	3	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	4	2	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2	4	1	1	1	0	1	0	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	0	0	0	0	1	1	0	0	3	0	1	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
1	0	1	0	2	0	0	1	0	1	0	0	2	0	0	0	1	0	1	1	2	0	0	0	2	3	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	1	1	2	3	1	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	1	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1
0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	2	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	1	0	2	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	4	3	4	8	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	2	5	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	1	2	0	0	2	0	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	1	1	4	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	0	0	0	2	0	1	1	1	5	2	2	1	0	1	3	0	1	0	4	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	2	3	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	2	0	7	1	5	2	3	0	3	0	0	0	0	1	0	1	1	1	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	3	3	4	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1	1	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	4	0	3	0	1	0	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	1	0	2	4	1	1	2	0	3	2	1	1	1	0	1	1	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	1	1	2	0	1	1	0	0	4	0	0
3	2	0	0	1	1	1	0	2	4	1	1	3	4	2	0	3	0	3	3	3	6	0	1	0	6	2	5	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0
6	0	4	6	4	4	3	2	3	1	4	2	8	8	5	2	4	5	3	4	3	9	0	7	3	6	5	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	2	0	0	1	1	1	0	1	0	2	0	0	0	1	0
1	0	2	0	0	0	2	0	0	0	1	0	1	2	2	0	0	1	1	0	3	1	0	4	1	3	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0	0	1	1	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	6	0	6	1	3	6	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	4	0	0	0	0	0
1	1	3	2	1	1	2	3	2	3	1	1	1	6	2	0	4	5	1	1	3	10	2	11	4	10	7	5	1	2	1	1	0	1	0	1	0	0	0	1	0	1	0	0	1	2	0	2	2	1	1	5	4	2	3	1	0	3	0	0
0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	2	0	0	1	2	2	0	1	0	3	1	0	1	0	1	2	1	2	8	2	8	2	8	2	1	0	2	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	1	0	1
0	0	0	1	0	0	0	0	2	1	0	0	0	2	0	0	0	0	0	1	1	0	1	2	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
1	0	0	1	0	3	0	1	0	1	0	1	0	2	0	0	0	2	0	0	2	0	1	0	0	0	1	3	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0
2	0	3	1	2	1	1	1	3	1	3	1	1	6	3	0	2	6	0	2	1	2	3	0	4	0	4	3	3	1	0	1	1	0	0	1	0	0	0	1	2	0	2	2	0	0	0	1	0	2	0	0	1	0	0	0	0	2	1	0
3	0	2	3	0	3	2	2	3	0	1	0	2	1	2	1	0	2	1	0	1	0	1	0	1	2	1	2	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1
1	0	1	0	1	0	0	0	0	1	1	2	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
6	1	2	5	4	2	3	2	4	2	6	2	4	8	8	0	2	2	4	3	0	1	1	0	1	0	1	0	0	1	0	1	2	0	0	4	1	0	3	1	2	0	1	3	2	0	1	2	1	3	0	0	0	0	1	0	0	0	0	0
2	0	0	1	1	2	1	0	1	1	3	0	2	0	5	2	1	3	0	2	0	2	2	0	4	3	0	2	3	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	0	3	0	1	0	0	0	1	0	0	0	1	0	0
1	0	2	0	0	0	0	0	0	0	1	2	0	1	1	0	2	0	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	2	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	1	0	0	2	1	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
2	0	1	3	2	1	1	1	1	0	1	1	4	3	3	1	0	2	0	2	0	0	2	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0
2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0
0	0	0	1	0	1	1	0	3	1	2	0	0	0	1	0	0	1	1	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	1	0
2	0	0	0	0	0	0	1	0	3	1	0	1	2	1	0	0	1	1	0	1	3	2	0	2	2	2	4	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	0	0	1	0	0	1	1	3	2	2	2	1	2	0	1	0	3	3	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
7	2	1	4	4	2	3	5	6	6	8	3	3	6	4	4	5	6	7	3	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	1	2	1	1	1	0	0	3	3	1	3	0	4	0	0	0	0	0	0	0	0	0	0
2	1	0	6	1	1	0	3	2	2	0	0	0	2	0	0	0	2	1	1	1	0	0	0	3	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1	2	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	0	2	1	1	3	1	1	0	1	1	3	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
1	1	0	0	1	0	0	0	0	2	1	0	1	0	3	0	1	0	0	1	1	7	1	4	4	8	4	6	3	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	3	2	1	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	1	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	5	8	2	3	1	3	5	1	2	1	0	0	0	0	0	0	0	1	3	1	1	0	1	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	3	0	1	0	2	2	0	3	1	2	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	1	2	0	0	1	4	0	0	0	0	0	1	0	0	0	0
1	2	5	3	3	6	0	2	0	1	1	1	2	1	2	0	1	1	1	0	0	0	1	1	1	0	2	1	0	0	0	1	4	1	0	1	0	0	4	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
0	1	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	1	0	4	4	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	3	2	3	2	2	2	2	0	1	1	0	0	0	0	0	0	4	4	7	1	3	1	0	3	3	2	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	1	3	3	3	7	5	5	3	3	0	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
1	2	3	0	2	2	0	1	2	1	0	0	0	0	0	0	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0
0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
5	2	9	2	6	9	3	7	9	5	0	0	2	1	0	0	1	0	1	2	2	2	0	0	2	0	2	0	0	0	1	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
2	1	3	2	2	6	4	2	3	2	2	1	2	0	1	0	0	1	0	2	2	2	0	1	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1
1	0	2	0	1	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
0	0	1	0	2	1	0	0	1	1	3	0	1	0	0	1	1	0	0	0	2	2	2	6	4	2	8	4	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	1	3	0	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	2	2	1	3	2	3	3	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	2	0	0	2	1	1	2	3	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	1	0	2	6	2	2	5	10	2	0	0	2	3	1	2	0	0	3	1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	4	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0
0	2	1	0	0	0	1	1	2	2	2	0	0	2	1	1	3	1	0	5	0	0	2	1	0	1	6	3	4	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0
2	0	2	3	3	0	4	3	5	3	3	0	1	0	0	2	0	2	0	1	0	3	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	1	2	2	4	7	3	1	5	5	3	0	2	2	2	2	3	2	1	3	2	3	2	5	1	8	5	1	0	2	1	1	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
5	5	6	1	8	5	4	2	10	11	7	4	1	2	4	1	7	5	1	7	13	18	10	17	7	15	20	8	4	11	0	0	1	0	0	0	1	1	0	1	0	1	3	0	2	1	0	1	1	2	1	4	4	4	3	2	1	2	1	0
0	1	0	0	2	1	2	0	2	2	0	0	1	0	1	0	2	1	0	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	0	5	1	5	5	1	0	8	5	3	0	0	1	0	1	3	1	0	3	6	4	1	1	4	4	5	3	4	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	2	1	1	2	1	2	4	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	0	5	2	1	8	0	6	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
6	3	7	2	5	5	3	4	2	5	12	7	7	6	7	2	7	10	4	7	11	13	6	0	6	10	12	10	7	9	0	3	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	1	2	2	1	0
2	1	0	1	3	2	0	1	0	4	2	0	0	0	0	1	0	1	0	0	4	2	0	0	0	0	3	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	6	13	9	6	9	5	8	7	9	11	4	11	5	8	1	9	9	5	12	15	10	11	1	8	7	13	16	8	7	0	2	1	0	1	3	2	1	1	1	0	0	0	0	0	0	0	1	2	4	1	2	1	0	0	0	2	1	1	3
5	7	4	5	5	5	1	8	6	5	3	0	2	1	1	1	2	2	1	2	12	6	5	0	7	4	7	7	3	8	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0
0	1	1	1	0	2	0	1	0	2	1	0	0	0	0	1	1	1	1	2	15	5	7	0	3	5	8	8	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0
0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	5	3	1	0	2	2	12	6	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
7	4	11	3	5	3	1	3	3	4	4	3	4	3	2	1	4	3	2	2	19	14	8	1	9	8	16	17	8	12	2	1	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	2	4	7	6	1	1
1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	2	5	0	2	0	2	2	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
0	1	1	1	2	5	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	1	5	1	3	1	0	2	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	2	0	1	1	0	0	0	0	1
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	0	1	0	1	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
1	1	0	1	0	2	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	3	14	6	4	10	11	12	7	15	4	4	8	3	8	3	7	8	4	7	1	1	1	0	0	1	4	3	0	2	0	1	1	1	2	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0
1	3	4	2	3	7	2	5	5	6	0	1	1	0	1	0	0	0	0	1	2	5	0	4	2	6	3	2	2	3	2	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	3	0	0	0	1	0	1	0
0	0	2	2	3	0	1	1	1	0	0	0	1	3	2	0	2	1	0	0	3	0	0	2	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	1	0	0	2	3	1	5	1	1	0	0	2	1	0	1	0	2	0	1	1	3	0	3	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
